source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
KEGG,KEGG:05171,Coronavirus disease - COVID-19,5.187610072712323e-12,True,Coronavirus disease - COVID-19,81,100,21,4007,0.21,0.25925925925925924,query_1,['KEGG:00000']
GO:CC,GO:0044391,ribosomal subunit,5.187610072712323e-12,True,"""Either of the two subunits of a ribosome: the ribosomal large subunit or the ribosomal small subunit."" [GOC:jl]",81,100,21,4007,0.21,0.25925925925925924,query_1,"['GO:0005840', 'GO:1990904']"
GO:CC,GO:0022625,cytosolic large ribosomal subunit,5.42046986510761e-12,True,"""The large subunit of a ribosome located in the cytosol."" [GOC:mtg_sensu]",26,100,14,4007,0.14,0.5384615384615384,query_1,"['GO:0015934', 'GO:0022626']"
GO:MF,GO:0003735,structural constituent of ribosome,6.83576977587308e-12,True,"""The action of a molecule that contributes to the structural integrity of the ribosome."" [GOC:mah]",72,100,20,4007,0.2,0.2777777777777778,query_1,['GO:0005198']
REAC,REAC:R-HSA-9010553,Regulation of expression of SLITs and ROBOs,1.1745884816862632e-11,True,Regulation of expression of SLITs and ROBOs,84,100,21,4007,0.21,0.25,query_1,['REAC:R-HSA-376176']
REAC,REAC:R-HSA-72312,rRNA processing,1.2409108155675887e-11,True,rRNA processing,74,100,20,4007,0.2,0.2702702702702703,query_1,['REAC:R-HSA-8953854']
REAC,REAC:R-HSA-376176,Signaling by ROBO receptors,4.3306474172699034e-10,True,Signaling by ROBO receptors,99,100,21,4007,0.21,0.21212121212121213,query_1,['REAC:R-HSA-422475']
GO:CC,GO:0005840,ribosome,4.083332996622034e-09,True,"""An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins."" [ISBN:0198506732]",110,100,21,4007,0.21,0.19090909090909092,query_1,['GO:0043232']
REAC,REAC:R-HSA-2262752,Cellular responses to stress,4.918427626978315e-09,True,Cellular responses to stress,252,100,30,4007,0.3,0.11904761904761904,query_1,['REAC:R-HSA-8953897']
REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,7.556156714089907e-09,True,Cellular responses to stimuli,256,100,30,4007,0.3,0.1171875,query_1,['REAC:0000000']
REAC,REAC:R-HSA-71291,Metabolism of amino acids and derivatives,6.535160632127388e-08,True,Metabolism of amino acids and derivatives,112,100,20,4007,0.2,0.17857142857142858,query_1,['REAC:R-HSA-1430728']
CORUM,CORUM:5380,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",9.645103388830993e-08,True,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",10,100,7,4007,0.07,0.7,query_1,['CORUM:0000000']
GO:CC,GO:0015934,large ribosomal subunit,2.3720724431488069e-07,True,"""The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site)."" [ISBN:0198506732]",49,100,14,4007,0.14,0.2857142857142857,query_1,['GO:0044391']
REAC,REAC:R-HSA-72766,Translation,4.755126819264458e-07,True,Translation,124,100,20,4007,0.2,0.16129032258064516,query_1,['REAC:R-HSA-392499']
HP,HP:0001427,Mitochondrial inheritance,8.815682021316296e-07,True,"A mode of inheritance that is observed for traits related to a gene encoded on the mitochondrial genome. Because the mitochondrial genome is essentially always maternally inherited, a mitochondrial condition can only be transmitted by females, although the condition can affect both sexes. The proportion of mutant mitochondria can vary (heteroplasmy).",11,100,8,4007,0.08,0.7272727272727273,query_1,['HP:0034345']
GO:CC,GO:0005615,extracellular space,3.7221258539637193e-06,True,"""That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."" [ISBN:0198547684]",754,100,47,4007,0.47,0.0623342175066313,query_1,"['GO:0005576', 'GO:0110165']"
HP,HP:0004309,Ventricular preexcitation,6.597912193156614e-06,True,An abnormality in which the cardiac ventricles depolarize too early as a result of an abnormality of cardiac conduction pathways such as an accessory pathway.,13,100,8,4007,0.08,0.6153846153846154,query_1,['HP:0004308']
HP,HP:0001112,Leber optic atrophy,8.44731132370081e-06,True,Degeneration of retinal ganglion cells and their axons.,9,100,7,4007,0.07,0.7777777777777778,query_1,['HP:0000587']
HP,HP:0003200,Ragged-red muscle fibers,9.821998515321335e-06,True,"An abnormal appearance of muscle fibers observed on muscle biopsy. Ragged red fibers can be visualized with Gomori trichrome staining as irregular and intensely red subsarcolemmal zones, whereas the normal myofibrils are green. The margins of affect fibers appear red and ragged. The ragged-red is due to the accumulation of abnormal mitochondria below the plasma membrane of the muscle fiber, leading to the appearance of a red rim and speckled sarcoplasm.",19,100,9,4007,0.09,0.47368421052631576,query_1,['HP:0004303']
HP,HP:0002572,Episodic vomiting,9.821998515321335e-06,True,"Paroxysmal, recurrent episodes of vomiting.",19,100,9,4007,0.09,0.47368421052631576,query_1,['HP:0002013']
REAC,REAC:R-HSA-422475,Axon guidance,1.2365427694808217e-05,True,Axon guidance,181,100,22,4007,0.22,0.12154696132596685,query_1,['REAC:R-HSA-9675108']
HP,HP:0020120,Retinal nerve fiber edema,2.7584995692056642e-05,True,Swelling (edema) of the retinal nerve fibers.,10,100,7,4007,0.07,0.7,query_1,['HP:0020119']
HP,HP:0007768,Central retinal vessel vascular tortuosity,2.7584995692056642e-05,True,"The presence of an increased number of twists and turns of retinal blood vessels (arteries, arterioles, veins, venules).",10,100,7,4007,0.07,0.7,query_1,['HP:0000631']
HP,HP:0032036,Reduced contrast sensitivity,2.7584995692056642e-05,True,"An abnormality in perception of contrast. Spatial contrast is a physical dimension referring to the light-dark transition of a border or an edge in an image that delineates the existence of a pattern or an object. Contrast sensitivity refers to a measure of how much contrast a person requires to see a target. Contrast-sensitivity measurements differ from acuity measurements; acuity is a measure of the spatial-resolving ability of the visual system under conditions of very high contrast, whereas contrast sensitivity is a measure of the threshold contrast for seeing a target.",10,100,7,4007,0.07,0.7,query_1,['HP:0000504']
HP,HP:0000631,Retinal arterial tortuosity,2.7584995692056642e-05,True,The presence of an increased number of twists and turns of the retinal artery.,10,100,7,4007,0.07,0.7,query_1,"['HP:0000630', 'HP:0005116', 'HP:0012841']"
REAC,REAC:R-HSA-9675108,Nervous system development,3.569770006453415e-05,True,Nervous system development,191,100,22,4007,0.22,0.11518324607329843,query_1,['REAC:R-HSA-1266738']
GO:CC,GO:0005576,extracellular region,3.804202809192942e-05,True,"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]",896,100,50,4007,0.5,0.05580357142857143,query_1,['GO:0110165']
HP,HP:0100611,Multiple glomerular cysts,7.137914317350201e-05,True,The presence of many cysts in the glomerulus of the kidney related to dilatation of the Bowman's capsule.,7,100,6,4007,0.06,0.8571428571428571,query_1,['HP:0000095']
HP,HP:0004885,Episodic respiratory distress,7.137914317350201e-05,True,Episodic respiratory distress,7,100,6,4007,0.06,0.8571428571428571,query_1,['HP:0002098']
HP,HP:0000576,Centrocecal scotoma,7.431599379942552e-05,True,A scotoma (area of diminished vision within the visual field) located between the central point of fixation and the blind spot with a roughly horizontal oval shape.,11,100,7,4007,0.07,0.6363636363636364,query_1,['HP:0000575']
HP,HP:0003737,Mitochondrial myopathy,0.00012534968409711315,True,A type of myopathy associated with mitochondrial disease and characterized by findings on biopsy such as ragged red muscle fibers.,24,100,9,4007,0.09,0.375,query_1,['HP:0003800']
HP,HP:0020119,Abnormal retinal nerve fiber layer morphology,0.00017473150639920834,True,A structural abnormality of the retinal nerve fiber layer,12,100,7,4007,0.07,0.5833333333333334,query_1,['HP:0000479']
HP,HP:0005116,Arterial tortuosity,0.00017473150639920834,True,"Abnormal tortuous (i.e., twisted) form of arteries.",12,100,7,4007,0.07,0.5833333333333334,query_1,"['HP:0004948', 'HP:0011004']"
HP,HP:0004948,Vascular tortuosity,0.00017473150639920834,True,Abnormal twisting of arteries or veins.,12,100,7,4007,0.07,0.5833333333333334,query_1,['HP:0033353']
HP,HP:0031546,Cardiac conduction abnormality,0.00019907862679918915,True,Any anomaly of the progression of electrical impulses through the heart.,43,100,11,4007,0.11,0.2558139534883721,query_1,['HP:0030956']
HP,HP:0003572,Low plasma citrulline,0.0002797680989289722,True,A decreased concentration of citrulline in the blood.,8,100,6,4007,0.06,0.75,query_1,['HP:0011965']
HP,HP:0004308,Ventricular arrhythmia,0.00032573048716032146,True,Ventricular arrhythmia,35,100,10,4007,0.1,0.2857142857142857,query_1,['HP:0011675']
CORUM,CORUM:305,"40S ribosomal subunit, cytoplasmic",0.00034957650333689055,True,"40S ribosomal subunit, cytoplasmic",10,100,5,4007,0.05,0.5,query_1,['CORUM:0000000']
HP,HP:0200125,Mitochondrial respiratory chain defects,0.0003708873663062698,True,Mitochondrial respiratory chain defects,13,100,7,4007,0.07,0.5384615384615384,query_1,['HP:0003287']
HP,HP:0007763,Retinal telangiectasia,0.0003708873663062698,True,Dilatation of small blood vessels of the retina.,13,100,7,4007,0.07,0.5384615384615384,query_1,"['HP:0001009', 'HP:0008046']"
HP,HP:0007924,Slow decrease in visual acuity,0.000726694366931019,True,Slow decrease in visual acuity,14,100,7,4007,0.07,0.5,query_1,['HP:0000529']
REAC,REAC:R-HSA-1430728,Metabolism,0.000754992210110427,True,Metabolism,477,100,33,4007,0.33,0.06918238993710692,query_1,['REAC:0000000']
HP,HP:0003481,Segmental peripheral demyelination/remyelination,0.0008224096741395132,True,A segmental pattern of demyelination and regeneration (remyelination) affecting peripheral nerves.,9,100,6,4007,0.06,0.6666666666666666,query_1,['HP:0011096']
HP,HP:0001716,Wolff-Parkinson-White syndrome,0.0008224096741395132,True,A disorder of the cardiac conduction system of the heart characterized by ventricular preexcitation due to the presence of an abnormal accessory atrioventricular electrical conduction pathway.,9,100,6,4007,0.06,0.6666666666666666,query_1,['HP:0004309']
HP,HP:0000816,Abnormality of Krebs cycle metabolism,0.0008224096741395132,True,An abnormality of the tricarboxylic acid cycle.,9,100,6,4007,0.06,0.6666666666666666,query_1,['HP:0012379']
HP,HP:0008316,Abnormal mitochondria in muscle tissue,0.0008843225821933597,True,An abnormality of the mitochondria in muscle tissue.,21,100,8,4007,0.08,0.38095238095238093,query_1,"['HP:0003287', 'HP:0011805']"
GO:CC,GO:0022627,cytosolic small ribosomal subunit,0.0013348543417028508,True,"""The small subunit of a ribosome located in the cytosol."" [GOC:mtg_sensu]",15,100,7,4007,0.07,0.4666666666666667,query_1,"['GO:0015935', 'GO:0022626']"
HP,HP:0000622,Blurred vision,0.0013348543417028508,True,Lack of sharpness of vision resulting in the inability to see fine detail.,15,100,7,4007,0.07,0.4666666666666667,query_1,['HP:0000504']
GO:BP,GO:0006412,translation,0.001474457891990066,True,"""The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."" [GOC:go_curators]",253,100,23,4007,0.23,0.09090909090909091,query_1,"['GO:0009059', 'GO:0010467', 'GO:0019538']"
HP,HP:0003800,Muscle abnormality related to mitochondrial dysfunction,0.0016720127812207938,True,Muscle abnormality related to mitochondrial dysfunction,31,100,9,4007,0.09,0.2903225806451613,query_1,['HP:0011804']
HP,HP:0011965,Abnormal circulating citrulline concentration,0.0020146466918107126,True,Any deviation from the normal concentration of citrulline in the blood circulation.,10,100,6,4007,0.06,0.6,query_1,['HP:0033109']
HP,HP:0007183,Focal T2 hyperintense basal ganglia lesion,0.0020146466918107126,True,A lighter than expected T2 signal on magnetic resonance imaging (MRI) of the basal ganglia. This term refers to a localized hyperintensity affecting a particular region of the basal ganglia.,10,100,6,4007,0.06,0.6,query_1,['HP:0012751']
HP,HP:0100027,Recurrent pancreatitis,0.0020146466918107126,True,A recurrent form of pancreatitis.,10,100,6,4007,0.06,0.6,query_1,['HP:0001733']
HP,HP:0007141,Sensorimotor neuropathy,0.0020445896795889327,True,Sensorimotor neuropathy,23,100,8,4007,0.08,0.34782608695652173,query_1,['HP:0009830']
HP,HP:0000519,Developmental cataract,0.002258503029675871,True,"A cataract that occurs congenitally as the result of a developmental defect, in contrast to the majority of cataracts that occur in adulthood as the result of degenerative changes of the lens.",42,100,10,4007,0.1,0.23809523809523808,query_1,"['HP:0000518', 'HP:0007700']"
HP,HP:0007327,Mixed demyelinating and axonal polyneuropathy,0.0025783139492543544,True,Mixed demyelinating and axonal polyneuropathy,6,100,5,4007,0.05,0.8333333333333334,query_1,"['HP:0009830', 'HP:0012447']"
CORUM,CORUM:2886,"Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial",0.0026383501562883297,True,"Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial",3,100,3,4007,0.03,1.0,query_1,['CORUM:0000000']
HP,HP:0003546,Exercise intolerance,0.0036539138194804127,True,A functional motor deficit where individuals whose responses to the challenges of exercise fail to achieve levels considered normal for their age and gender.,44,100,10,4007,0.1,0.22727272727272727,query_1,['HP:0025142']
HP,HP:0002174,Postural tremor,0.0038719087773822548,True,A type of tremors that is triggered by holding a limb in a fixed position.,17,100,7,4007,0.07,0.4117647058823529,query_1,['HP:0002345']
CORUM,CORUM:338,"40S ribosomal subunit, cytoplasmic",0.004140822143592281,True,"40S ribosomal subunit, cytoplasmic",8,100,4,4007,0.04,0.5,query_1,['CORUM:0000000']
GO:MF,GO:0005198,structural molecule activity,0.004300671421506912,True,"""The action of a molecule that contributes to the structural integrity of a complex."" [GOC:mah, GOC:vw]",205,100,20,4007,0.2,0.0975609756097561,query_1,['GO:0003674']
REAC,REAC:R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,0.004343043529424235,True,SARS-CoV-1 modulates host translation machinery,11,100,6,4007,0.06,0.5454545454545454,query_1,['REAC:R-HSA-9692914']
HP,HP:0002401,Stroke-like episode,0.004343043529424235,True,"No consensus exists on what a stroke-like episode is, but these episodes can be functionally defined as a new neurological deficit, occurring with or without the context of seizures, which last longer than 24 hours.",11,100,6,4007,0.06,0.5454545454545454,query_1,['HP:0001297']
REAC,REAC:R-HSA-1643685,Disease,0.006403598112327139,True,Disease,493,100,32,4007,0.32,0.06490872210953347,query_1,['REAC:0000000']
HP,HP:0012751,Abnormal basal ganglia MRI signal intensity,0.008511355552449276,True,A deviation from normal signal on magnetic resonance imaging (MRI) of the basal ganglia.,12,100,6,4007,0.06,0.5,query_1,['HP:0002134']
HP,HP:0001138,Optic neuropathy,0.008523809388800874,True,Optic neuropathy,27,100,8,4007,0.08,0.2962962962962963,query_1,['HP:0000587']
HP,HP:0005157,Concentric hypertrophic cardiomyopathy,0.008845650964456449,True,Hypertrophic cardiomyopathy with an symmetrical and concentric pattern of hypertrophy.,7,100,5,4007,0.05,0.7142857142857143,query_1,['HP:0001639']
HP,HP:0001345,Psychotic mentation,0.008845650964456449,True,"A pattern of thinking and perceiving characterized by a loss of contact with reality, leading to significant changes in thoughts, perceptions, and behaviors.",7,100,5,4007,0.05,0.7142857142857143,query_1,['HP:5200430']
HP,HP:0012841,Retinal vascular tortuosity,0.009628231380981978,True,The presence of an increased number of twists and turns of the retinal blood vessels.,19,100,7,4007,0.07,0.3684210526315789,query_1,['HP:0008046']
HP,HP:0000603,Central scotoma,0.014511738828609498,True,An area of depressed vision located at the point of fixation and that interferes with central vision.,20,100,7,4007,0.07,0.35,query_1,['HP:0000575']
HP,HP:0003648,Lacticaciduria,0.0154888997120004,True,An increased concentration of lactic acid in the urine.,13,100,6,4007,0.06,0.46153846153846156,query_1,['HP:0012072']
HP,HP:0000114,Proximal tubulopathy,0.021325446951817546,True,"Dysfunction of the proximal tubule, which is the portion of the duct system of the nephron of the kidney which leads from Bowman's capsule to the loop of Henle.",21,100,7,4007,0.07,0.3333333333333333,query_1,['HP:0000124']
HP,HP:0001254,Lethargy,0.02309608939470667,True,"A state of fatigue, either physical or mental slowness and sluggishness, with difficulties in initiating or performing simple tasks. Distinguished from apathy which implies indifference and a lack of desire or interest in the task. A person with lethargy may have the desire, but not the energy to engage in personal or socially relevant tasks.",66,100,11,4007,0.11,0.16666666666666666,query_1,['HP:0000745']
HP,HP:0012766,Widened cerebral subarachnoid space,0.023122122407002243,True,An increase in size of the anatomic space between the arachnoid membrane and pia mater in the region surrounding the cerebrum.,8,100,5,4007,0.05,0.625,query_1,['HP:0012704']
HP,HP:0007067,Distal peripheral sensory neuropathy,0.023122122407002243,True,Peripheral sensory neuropathy affecting primarily distal sensation.,8,100,5,4007,0.05,0.625,query_1,['HP:0000763']
HP,HP:0033109,Abnormal circulating non-proteinogenic amino acid concentration,0.026560553720802422,True,Any deviation from the normal concentration in the blood circulation of an alpha-amino acid which is not a member of the group of 23 proteinogenic amino acids.,14,100,6,4007,0.06,0.42857142857142855,query_1,['HP:0003112']
HP,HP:0002483,Bulbar signs,0.026560553720802422,True,Bulbar signs,14,100,6,4007,0.06,0.42857142857142855,query_1,['HP:0012638']
HP,HP:0000745,Abnormal diminished volition,0.027372010461382962,True,"A reduction in willful and motivated goal-directed behavior that is considered the determinant of behavior and adaptation that allows individuals to get started, be energized to perform a sustained and directed action.",168,100,17,4007,0.17,0.10119047619047619,query_1,['HP:0025780']
GO:MF,GO:0015453,oxidoreduction-driven active transmembrane transporter activity,0.027887870979706537,True,"""Primary active transport of a solute across a membrane, driven by exothermic flow of electrons from a reduced substrate to an oxidized substrate. Primary active transport is catalysis of the transport of a solute across a membrane, up the solute's concentration gradient, by binding the solute and undergoing a series of conformational changes. Transport works equally well in either direction and is driven by a primary energy source."" [GOC:mtg_transport, ISBN:0815340729, TC:3.D.-.-.-]",31,100,8,4007,0.08,0.25806451612903225,query_1,['GO:0015399']
GO:CC,GO:0070062,extracellular exosome,0.029123795777669204,True,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",610,100,35,4007,0.35,0.05737704918032787,query_1,"['GO:0005615', 'GO:1903561']"
GO:CC,GO:0065010,extracellular membrane-bounded organelle,0.03158061305367279,True,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",612,100,35,4007,0.35,0.05718954248366013,query_1,"['GO:0043227', 'GO:0043230']"
GO:CC,GO:1903561,extracellular vesicle,0.03158061305367279,True,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",612,100,35,4007,0.35,0.05718954248366013,query_1,"['GO:0031982', 'GO:0065010']"
GO:CC,GO:0043230,extracellular organelle,0.03158061305367279,True,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",612,100,35,4007,0.35,0.05718954248366013,query_1,"['GO:0005576', 'GO:0043226']"
REAC,REAC:R-HSA-9824446,Viral Infection Pathways,0.03947729189568265,True,Viral Infection Pathways,279,100,22,4007,0.22,0.07885304659498207,query_1,['REAC:R-HSA-5663205']
HP,HP:0002883,Hyperventilation,0.04337768664020219,True,"Hyperventilation refers to an increased pulmonary ventilation rate that is faster than necessary for the exchange of gases. Hyperventilation can result from increased frequency of breathing, an increased tidal volume, or both, and leads to an excess intake of oxygen and the blowing off of carbon dioxide.",15,100,6,4007,0.06,0.4,query_1,['HP:0002793']
HP,HP:0033578,Pre-capillary pulmonary hypertension,0.04492426463506083,True,Pre-capillary pulmonary hypertension is a haemodynamic condition characterized by elevated mean pulmonary artery pressure (mPAP over 20 mmHg) and pulmonary vascular resistance (PVR 3 Wood units or more) accompanied by normal pulmonary artery wedge pressure (PAWP not more than 15 mmHg).,44,100,9,4007,0.09,0.20454545454545456,query_1,['HP:0004890']
HP,HP:0002092,Pulmonary arterial hypertension,0.04492426463506083,True,Pulmonary hypertension is defined mean pulmonary artery pressure of 25mmHg or more and pulmonary capillary wedge pressure of 15mmHg or less when measured by right heart catheterisation at rest and in a supine position.,44,100,9,4007,0.09,0.20454545454545456,query_1,['HP:0033578']
