Gene Name,Score
AKAP13-AS1,0.0565
S100P,0.0564
SPIDR,0.0562
CALM2,0.0558
TANC2,0.0556
CFTR,0.0554
SERPINB4,0.0551
TMEM163,0.0551
UQCRB,0.0551
HSP90B1,0.055
COX8A,0.055
YWHAB,0.0549
NUCKS1,0.0548
DANT2,0.0548
GSTP1,0.0544
TOX,0.0542
MAPK10,0.0534
SET,0.053
FNDC3B,0.0529
MTUS1,0.0528
GPC5,0.0528
VEPH1,0.0526
SLC25A5,0.0519
NR3C2,0.0518
PRKD1,0.0515
SHANK2,0.0515
RPL7,0.0515
HNRNPA2B1,0.0512
WFDC2,0.0512
AGAP1,0.0512
STK3,0.0509
HSP90AA1,0.0507
ATP5ME,0.0507
MIR4485,0.0507
SLPI,0.0506
JUN,0.0506
TTC28,0.0505
TPM4,0.0502
SNX29P2,0.0501
ATP13A4,0.0499
C8orf34,0.0497
TMTC2,0.0495
NAV2,0.0494
MT-ND1,0.0492
MT-ATP6,0.0491
CHD4,0.0488
RANBP17,0.0485
PID1,0.0485
PPP1R9A,0.0484
LINGO1,0.0482
SFTPC,0.0478
PIBF1,0.0477
PTPRD,0.0475
PLCH1,0.0474
TOMM20,0.0474
CHMP3,0.0472
TCF7L2,0.047
STARD13,0.047
EGR1,0.0469
TCF7L1,0.0468
FILIP1,0.0466
SFTPA1,0.0466
ITGB1,0.0466
CACHD1,0.0462
DNAJA1,0.0461
SVIL,0.0461
CALM1,0.0458
FMNL2,0.0458
PRDX5,0.0457
ZCCHC7,0.0457
DAPK2,0.0457
DOCK1,0.0456
RORA,0.0456
PARD3B,0.0455
GLCCI1,0.0453
EMP2,0.0451
AGR2,0.0451
LINC02997,0.045
HIVEP3,0.0449
NAPSA,0.0449
TXN,0.0448
CFAP221,0.0445
SNTB1,0.0443
SFTPA2,0.0443
FOCAD,0.0442
HSPE1,0.0441
GPATCH8,0.0439
LAMA3,0.0439
H4C15,0.0438
CANX,0.0438
BPIFA1,0.0438
HNRNPU,0.0437
PTPN13,0.0437
ACSS3,0.0437
CCDC91,0.0436
SLC26A3,0.0436
TEAD1,0.0436
MDK,0.0435
C19orf33,0.0435
EIF3A,0.0434
ABCC4,0.0434
FOXN3,0.0434
RPS10,0.0433
MLLT3,0.0433
ARL15,0.043
PIP5K1B,0.0427
DSP,0.0427
RAPGEF5,0.0427
GAB2,0.0427
RASAL2,0.0426
TNIK,0.0425
NOP53,0.0424
MT-CO2,0.0424
EID1,0.0423
NFKBIA,0.0423
ACTG1,0.0423
CCDC47,0.0423
EHBP1,0.0423
FAM184A,0.0422
ROR1,0.0422
SSBP2,0.0418
RSL1D1,0.0417
ATP5MC3,0.0417
STOX2,0.0417
ATF7IP2,0.0416
FGFR2,0.0416
EPB41L5,0.0416
EFCAB2,0.0416
UBL5,0.0416
LAMB3,0.0415
EEF1G,0.0414
XIST,0.0413
PEAK1,0.0413
ARID5B,0.0412
MYL12B,0.0412
SAMD12,0.0412
ARHGEF38,0.0412
EZR,0.0412
LINC02889,0.0408
HES1,0.0407
ZNRF3,0.0407
MICAL2,0.0406
KHDRBS2,0.0405
PRSS23,0.0405
MIR99AHG,0.0404
IGF1R,0.0404
SYNE1,0.0404
MT-ND2,0.0403
HNRNPA3,0.0403
ZFP36L2,0.0403
SPDYE2,0.0402
MEF2A,0.0401
S100A2,0.0401
RBMS3,0.0401
IFI16,0.04
HNRNPD,0.04
MT1E,0.04
RLIM,0.0398
WDR70,0.0397
KLF5,0.0396
RAD51B,0.0395
MATR3_ENSG00000015479,0.0394
CXCL17,0.0394
C12orf57,0.0394
CHD2,0.0393
SFTPD,0.0393
C1orf21,0.0392
TMSB4X,0.0392
NCOR1,0.0392
PDIA3,0.0392
MAP3K5,0.0391
TACC2,0.0391
EIF4G1,0.039
GOLGB1,0.0389
EFNA5,0.0388
SNHG5,0.0387
BMP1,0.0386
KRT5,0.0386
CCDC141,0.0385
NDUFA13,0.0385
RNASEK,0.0385
MT-CYB,0.0384
LCN2,0.0382
MT-ND4L,0.0382
CYCS,0.0381
NPNT,0.0381
PTGFR,0.038
MNAT1,0.038
USP54,0.038
PRRC2C,0.0377
GAPDH,0.0376
LHFPL3,0.0376
SOD2,0.0375
FAM3D,0.0375
TSPAN8,0.0375
NSA2,0.0375
FAM20A,0.0374
GLS,0.0374
NDUFA1,0.0372
ITGB6,0.0372
WWTR1,0.0372
THSD4,0.0371
WWC2,0.0371
ATP5MK,0.0369
SIPA1L1,0.0368
TFF3,0.0368
AFF1,0.0368
FTO,0.0367
WIF1,0.0366
TXNIP,0.0366
MT-CO3,0.0365
CXCL6,0.0365
FCHSD2,0.0365
ATF3,0.0364
EPS8,0.0364
HNRNPUL2,0.0363
SPTSSA,0.0362
KRT15,0.0361
LMO3,0.0361
RALGAPA2,0.0361
COBLL1,0.036
SMARCA5,0.036
SECISBP2L,0.036
GADD45A,0.0359
GADD45B,0.0358
FER,0.0357
TMEM164,0.0357
TMEM232,0.0356
BZW1,0.0356
H1-0,0.0356
FAM13A,0.0356
CEP112,0.0355
HHIP,0.0354
AFDN,0.0354
SLC39A8,0.0353
NALF1,0.0353
RAB13,0.0352
ACOXL-AS1,0.0352
DMD,0.035
SF3B1,0.035
CXCL1,0.0349
TOB1,0.0349
CCNY,0.0349
MPP7,0.0348
ZNF638,0.0345
VMO1,0.0345
EIF5B,0.0344
NCKAP5,0.0344
QKI,0.0343
TTN,0.0343
PICALM,0.0342
CALCRL-AS1,0.0342
GULP1,0.0341
LMO4,0.0341
ATP8B1,0.0341
AGER,0.0341
MSH3,0.034
PPP1R12B,0.034
NPC2,0.0339
ZSWIM6,0.0339
PACRG,0.0338
CCND1,0.0338
MAP7,0.0338
CACNB4,0.0337
RAPGEF2,0.0337
CD36,0.0337
NFKBIZ,0.0337
KDELR2,0.0336
LANCL1-AS1,0.0336
FMN1,0.0335
RBMS3-AS3,0.0335
DUSP5,0.0335
HSPB1,0.0335
EPCAM,0.0335
TMEM123,0.0335
CTSC,0.0332
RAB27A,0.0332
MT-ND4,0.0331
ZFAS1,0.0331
SETD5,0.0331
FOSB,0.0331
EIF4G3,0.0331
SPAG16,0.0331
POLR2J3_ENSG00000168255,0.033
DNAJB1,0.033
IFITM1,0.0329
UBE2E1,0.0328
SORBS1,0.0328
HSPA5,0.0326
RNF149,0.0326
CNPY2,0.0326
SPATA6L,0.0326
SEC62,0.0326
MT1X,0.0325
SNX30,0.0325
SPIRE1,0.0325
PDIA6,0.0325
TNRC6A,0.0325
ZNF608,0.0324
MYO1B,0.0324
IGFBP3,0.0323
NECAB1,0.0323
BCLAF1,0.0323
ADAMTS9-AS2,0.0323
TTC6,0.0322
TAF15,0.0322
CCT6A,0.0322
SPATA6,0.0322
MT-ATP8,0.0322
PRICKLE2,0.0321
ADAM28,0.0321
LTF,0.032
TSTD1,0.032
RFX3,0.0319
CCNL1,0.0319
SNHG29,0.0319
KLF9,0.0318
MT-ND3,0.0317
ARID4B,0.0317
PEBP1,0.0317
ATP5PO,0.0317
DOCK4,0.0317
GPM6A,0.0317
PET100,0.0316
RABGAP1,0.0316
CLDN1,0.0316
XKR6,0.0316
STK33,0.0316
NUCB2,0.0315
SNHG8,0.0315
TSPAN1,0.0315
LMO7,0.0314
NRXN3,0.0314
CASK,0.0313
TCEAL4,0.0313
EML4,0.0312
PNRC1,0.0312
SPRY4-AS1,0.0312
CTSH,0.0312
SLC4A4,0.0311
CYP2U1-AS1,0.0311
CSTA,0.031
MRTFB,0.031
ATP5MJ,0.0309
SH3D19,0.0309
CHMP1B,0.0308
MID1,0.0308
AHNAK,0.0308
IL33,0.0308
TXNDC17,0.0307
CHURC1,0.0307
LEPROT,0.0307
RBM25,0.0307
IFITM3,0.0306
CSDE1,0.0306
TRIB1,0.0306
SERINC3,0.0305
ANKRD12,0.0305
RPL17,0.0305
CABCOCO1,0.0304
PPIL6,0.0304
TEKT1,0.0304
DCAF6,0.0304
RAD21,0.0304
PSMA4,0.0303
OAT,0.0302
PHIP,0.0302
PGC,0.0301
TCEAL8,0.0301
VWA8,0.0301
RPL21P28,0.03
USP25,0.03
GABARAP,0.03
BHLHE40,0.03
GLIS3,0.03
RNASE1,0.0299
YWHAZ,0.0299
ARPC2,0.0299
HNRNPDL,0.0299
CBX3,0.0299
ZFP36,0.0299
ST7,0.0298
ETV5,0.0297
MAGI2,0.0297
S100A10,0.0297
IFT88,0.0296
DNAH14,0.0295
CNTN4,0.0295
TRAM1,0.0295
RPL13AP5,0.0294
CNBP,0.0293
COL4A3,0.0293
PCAT1,0.0293
DSG2,0.0293
STRBP,0.0293
PTP4A2,0.0293
PEDS1,0.0292
PDXDC1,0.0292
PRPF38B,0.0292
AKR1C1,0.0292
TLN1,0.0292
DNTTIP2,0.0292
SELENOK,0.0292
FUT8,0.0291
KRT19,0.0291
KLF6,0.0291
ST6GALNAC5,0.0291
ZFP91,0.0291
CFAP298,0.029
SCN1A,0.0289
AQP5,0.0289
FTL,0.0289
COL8A1,0.0289
MT2A,0.0288
LSM14A,0.0288
STRN3,0.0287
CRIP1,0.0287
TACSTD2,0.0286
EIF1AX,0.0286
NEK1,0.0284
SIK2,0.0284
CHST11,0.0284
TMBIM4,0.0284
FNDC3A,0.0283
DHRS7B,0.0282
PABPC4,0.0282
SNRPD2,0.0282
MEGF9,0.0281
DHRS7,0.0281
HOPX,0.028
CXCL2,0.0279
TFCP2,0.0278
ITGA9,0.0278
SGMS2,0.0278
IGFBP7,0.0278
SYNCRIP,0.0277
TTLL5,0.0277
DEK,0.0276
UBB,0.0276
UST,0.0276
CABLES1,0.0276
CAVIN2-AS1,0.0276
ATP5PF,0.0275
EPC1,0.0275
TTC29,0.0275
HECTD1,0.0275
GPR39,0.0275
MTA3,0.0275
SEC24B,0.0274
KMT2C,0.0274
KRTCAP2,0.0274
SHC3,0.0274
BTG2,0.0274
ENTPD1-AS1,0.0274
SLC39A7,0.0274
ATP2B4,0.0273
HSPD1,0.0273
U2AF1,0.0273
IGF2BP2,0.0273
CD74,0.0272
ANKIB1,0.0272
COLEC12,0.0272
TMC5,0.0272
RAI14,0.0272
RTKN2,0.0271
WDR83OS,0.0271
UBE3D,0.0271
BPTF,0.0271
ULK4,0.0271
HNRNPR,0.0271
CP,0.0271
ZFAND5,0.027
DDX21,0.027
ECHS1,0.027
LDHB,0.0269
NFIB,0.0269
TC2N,0.0269
PCDH9,0.0268
SUCLG2,0.0268
BLOC1S6,0.0267
SENP6,0.0267
IRF2BP2,0.0267
PTPRJ,0.0267
PTP4A1,0.0267
JUNB,0.0267
LRRFIP2,0.0267
ROMO1,0.0266
SOX2,0.0266
CASC15,0.0266
CFH,0.0266
HLCS,0.0265
USP15,0.0265
MIPOL1,0.0265
ARHGAP18,0.0265
ZNF664,0.0264
BTG3,0.0264
COX7B,0.0264
RNF141,0.0264
LRP2BP,0.0264
SNRPF,0.0263
TDRD3,0.0263
TMPRSS4,0.0263
ITPR2,0.0263
EIF4B,0.0263
PPP2CA,0.0263
AK9,0.0263
PTPRT,0.0262
ANKRD11,0.0262
TUSC3,0.0262
ZZZ3,0.0262
ARFGEF1,0.0262
SLC34A2,0.0262
CD24,0.0262
XRN1,0.0261
HIPK3,0.0261
LUC7L3,0.0261
CHCHD7,0.0261
ZNF292,0.0261
PTMS,0.026
AEBP2,0.026
DYNLL1,0.026
MICOS10,0.026
PTPRE,0.0259
SPRED1,0.0259
ERBIN,0.0259
NME5,0.0258
PABPC3,0.0258
MCTP2,0.0258
VAMP2,0.0257
EXOC6,0.0257
USP6NL,0.0257
MAPKAP1,0.0257
SLK,0.0257
RFX7,0.0256
CWC15,0.0256
WBP11,0.0256
PAPSS2,0.0256
ADAMTSL1,0.0256
FNBP1L,0.0256
GTPBP4,0.0255
DLEU1,0.0255
HMGB3,0.0255
LRIG1,0.0255
WWP1,0.0255
PARVA,0.0254
IL6ST,0.0254
TMEM43,0.0254
NUPR1,0.0254
NRDC,0.0253
FABP5,0.0253
SLC24A3,0.0253
SLC22A31,0.0253
TARDBP,0.0253
ANKRD28,0.0252
TMCO1,0.0252
TMEM108,0.0252
MYO1E,0.0252
GTF2H5,0.0252
ANKRD6,0.0252
MYO6,0.0252
BLTP1,0.0251
PRPF40A,0.0251
SF3B5,0.0251
UGGT2,0.0251
ECPAS,0.025
KRIT1,0.025
H2AC6,0.025
PSPC1,0.025
GABRP,0.025
TIA1,0.0249
ESYT2,0.0249
AKAP14,0.0249
ACBD6,0.0249
ATP10A,0.0249
CMSS1,0.0249
CALR,0.0249
MEF2C,0.0249
C1orf43,0.0249
TPM3,0.0249
MAP4,0.0249
PRKRIP1,0.0248
PSD3,0.0248
RBM3,0.0248
LSAMP,0.0248
LHFPL6,0.0248
MUC5B,0.0248
S100A11,0.0248
UBXN4,0.0247
LYPLAL1,0.0247
AGR3,0.0247
TMEM205,0.0247
ANKUB1,0.0247
SLC25A13,0.0246
AUH,0.0246
MAK,0.0246
NSUN7,0.0245
GOLGA8B,0.0245
DCDC1,0.0245
VEZF1,0.0245
LCORL,0.0245
MT-ND6,0.0244
KAT6B,0.0244
MYO10,0.0244
TIMP1,0.0244
ARL6IP5,0.0244
DST,0.0244
ATP5PD,0.0244
OGA,0.0244
PSMA3-AS1,0.0243
COL4A4,0.0243
PLXDC2,0.0243
SPTBN1,0.0243
NHSL2,0.0242
UBR3,0.0242
SCAF8,0.0242
SLC38A2,0.0242
MIF,0.0242
DGKD,0.0242
SYNE2,0.0241
ATR,0.0241
ADGRL2,0.0241
LURAP1L,0.0241
CDHR3,0.0241
RSPH9,0.0241
TNFAIP3,0.0241
CBR4,0.0241
CFAP300,0.0241
CACUL1,0.0241
C9orf24,0.0241
CAV1,0.0241
CREBBP,0.024
GET1,0.024
CTSB,0.024
NDUFB8,0.024
SUPT5H,0.024
CEACAM6,0.024
OSMR,0.024
BMPR2,0.024
SDK1,0.024
CRIM1,0.024
NME2,0.024
HEXIM1,0.024
KAZN,0.0239
STIP1,0.0239
ANKHD1,0.0239
INTS12,0.0239
KDELR1,0.0239
SELENOH,0.0239
CCDC65,0.0239
CAPS,0.0238
FBL,0.0238
C20orf85,0.0238
TNPO3,0.0238
MGC32805,0.0238
EDIL3,0.0238
SHPRH,0.0238
HNRNPAB,0.0238
KIDINS220,0.0237
CAMK1D,0.0237
RNASE10,0.0237
MIR205HG,0.0237
ACADL,0.0237
ATP5F1A,0.0237
SENP3-EIF4A1,0.0237
WDFY2,0.0237
CKAP4,0.0237
SH3PXD2A,0.0237
RSRC2,0.0237
SOX6,0.0236
TTBK2,0.0236
MACC1,0.0236
USP40,0.0236
TMEM14B,0.0235
PDIA4,0.0235
MARCKSL1,0.0235
RTN3,0.0235
ANKRD29,0.0235
TOP1,0.0235
SF3B6,0.0235
TTTY14,0.0234
C3_ENSG00000125730,0.0234
TSHZ2,0.0234
ATF4,0.0234
FAM210B,0.0233
NOLC1,0.0233
ST6GALNAC3,0.0233
LIMA1,0.0233
UBXN1,0.0233
AKAP10,0.0232
NARS1,0.0232
TPRG1,0.0232
CHMP4B,0.0232
NIPBL,0.0232
SH3KBP1,0.0232
NKTR,0.0232
SEPTIN2,0.0232
PDGFC,0.0232
PARP4,0.0232
MIEN1,0.0231
CFDP1,0.0231
NME7,0.0231
PLS3,0.0231
VWA3B,0.0231
TMEM212,0.0231
CD164L2,0.023
LAMC1,0.023
AHCY,0.023
PDIA3P1,0.023
SLU7,0.0229
RHOB,0.0229
IQCK,0.0229
FAAH2,0.0229
RND3,0.0229
ATF1,0.0229
HNRNPM,0.0229
COL4A5,0.0229
PLEKHA5,0.0228
ETS2,0.0228
TTC21B,0.0228
PNRC2,0.0228
STK39,0.0228
NDUFB9,0.0228
ZNF24,0.0228
TANK,0.0228
PTPRZ1,0.0228
ANP32B,0.0228
MESD,0.0228
DYNC2LI1,0.0228
TMEM33,0.0227
CDK14,0.0227
YWHAG,0.0227
RPS10-NUDT3,0.0227
SOBP,0.0227
DYNC2H1,0.0227
ST6GAL1,0.0227
PNN,0.0227
SCP2,0.0226
ARAP2,0.0226
HIVEP2,0.0226
CBLB,0.0226
CCDC186,0.0226
FKBP3,0.0226
RAB3GAP1,0.0226
SMARCE1,0.0226
HSBP1,0.0226
MTHFD2L,0.0226
ATP5MC1,0.0226
SLC35A3,0.0226
ELAPOR2,0.0226
ILKAP,0.0225
PPP2R3A,0.0225
MAFF,0.0225
RBPJ,0.0225
LMAN1,0.0225
NORAD,0.0225
TCEAL9,0.0225
SMCHD1,0.0225
PTPN12,0.0225
FBXO34,0.0225
CHL1,0.0225
TBC1D2,0.0224
OSBPL3,0.0224
DENND4A,0.0224
AREG,0.0224
JPT1,0.0224
SDHD,0.0224
NUFIP2,0.0223
CMPK1,0.0223
SNRNP27,0.0223
PLPP1,0.0223
EIF5,0.0223
TCIM,0.0223
SCGB3A1,0.0223
MYOF,0.0223
ECE1,0.0222
CPAMD8,0.0222
SAP18,0.0222
EIF4A3,0.0222
PITPNA,0.0222
LMBR1,0.0222
RNF38,0.0221
BCKDHB,0.0221
SMIM15,0.0221
DPCD,0.0221
ODAD2,0.0221
RAB31,0.0221
GATAD1,0.0221
GNA14,0.0221
TCF25,0.022
ITCH,0.022
LINC01004,0.022
BIRC3,0.022
URI1,0.022
MPZL2,0.022
PRNP,0.0219
CCSER1,0.0219
DAAM1,0.0219
PPCS,0.0219
XBP1,0.0219
MS4A8,0.0219
RABEP1,0.0219
MRPL14,0.0218
ARGLU1,0.0218
STMND1,0.0218
BEX3,0.0218
TAF3,0.0218
CD82,0.0218
NEK11,0.0218
KLF10,0.0218
CASD1,0.0218
CNKSR3,0.0218
SMIM7,0.0218
SASH1,0.0218
UBAC1,0.0218
RAP1GDS1,0.0217
GPRC5A,0.0217
SPATA5,0.0217
BORCS7,0.0217
LRCH3,0.0217
MAP4K4,0.0217
PDE4DIP,0.0216
RPL22L1,0.0216
MFSD2A,0.0216
GLO1,0.0216
ZNF407,0.0216
GLRX3,0.0216
SOS1,0.0216
SLC20A1,0.0216
PKN2,0.0216
OMG,0.0216
CLINT1,0.0216
ICAM1,0.0216
NET1,0.0216
SNRPG,0.0216
UBN2,0.0216
H1-2,0.0215
OSBPL10,0.0215
NBDY,0.0215
MCPH1,0.0215
SGK1,0.0215
GPATCH4,0.0215
CAPS2,0.0215
SNED1,0.0214
SPINK5,0.0214
MAP4K3-DT,0.0214
TIMP3,0.0214
USP47,0.0214
TSC22D1,0.0214
NT5DC1,0.0214
DYNLL2,0.0214
PSMA6,0.0214
DDAH2,0.0214
LGALS7,0.0214
GABARAPL2,0.0214
VPS8,0.0213
ORC4,0.0213
SORCS2,0.0213
CCDC88C,0.0213
IFT172,0.0213
PLCG2,0.0213
H1-4,0.0213
RAN,0.0213
NTM,0.0213
UBR5,0.0213
FBXL7,0.0213
C9orf78,0.0213
MDFIC,0.0212
DYDC2,0.0212
SF3A1,0.0212
TRIM2,0.0212
MUC16,0.0212
RDH10,0.0212
FBXW7,0.0212
CLIC6,0.0211
PRICKLE1,0.0211
ACER3,0.0211
PCNX1,0.0211
TCEA1,0.0211
PWWP3A,0.0211
EPB41,0.0211
LIMASI,0.0211
VEGFA,0.021
HSD17B10,0.021
MYO5C,0.021
LIMS1,0.021
LRRC37A3,0.021
PKP4,0.021
IGFBP2,0.021
CYP51A1,0.021
RASSF6,0.0209
WRN,0.0209
FXR1,0.0209
HBA2,0.0209
WDR1,0.0209
SLC25A11,0.0209
FEZ2,0.0209
SESN1,0.0209
CDYL,0.0209
EMSY,0.0209
KATNBL1,0.0209
SLMAP,0.0209
C4orf47,0.0208
DZIP3,0.0208
SPAG6,0.0208
PAPOLA,0.0208
CNOT10,0.0208
DDIT4,0.0208
NUDT4,0.0208
BRWD1,0.0208
ATP5F1EP2,0.0208
XRCC6,0.0207
METTL7A,0.0207
ESRRA,0.0207
EFCAB10,0.0207
PDHB,0.0207
DNAI1,0.0207
RAB14,0.0207
UTP3,0.0207
PBX3,0.0207
NDUFA2,0.0207
CTSS,0.0207
UTY,0.0207
CPNE8,0.0207
SEM1,0.0207
ANXA2P3,0.0207
ATXN7L3B,0.0206
NOP10,0.0206
CMC1,0.0206
NFX1,0.0206
CLDN10,0.0206
POMP,0.0206
PLP2,0.0206
CFAP52,0.0206
KCNQ1OT1,0.0206
CTBP2,0.0205
ALDH3A2,0.0205
IFT81,0.0205
DNAI4,0.0205
TBC1D8,0.0205
IFT57,0.0205
NDUFA7,0.0205
WLS,0.0205
CETN2,0.0205
RIC3,0.0205
INSR,0.0205
UBE2K,0.0205
KCNQ3,0.0205
JARID2,0.0204
GRK5,0.0204
ARMC2,0.0204
GON4L,0.0204
DUSP6,0.0204
LMTK2,0.0204
RASSF8,0.0204
C4BPA,0.0204
POLR2K,0.0203
GIGYF2,0.0203
FAM120B,0.0203
SLC12A2-DT,0.0203
ITSN2,0.0203
PHF3,0.0202
CCDC146,0.0202
LBR,0.0202
ZBTB16,0.0202
KTN1,0.0202
C18orf32,0.0202
FN1,0.0202
SLC2A13,0.0202
ENTREP1,0.0202
SMIM22,0.0202
DIP2C,0.0202
HSPA4,0.0202
POLK,0.0202
F11R,0.0202
AKAP7,0.0201
NWD1,0.0201
POLR2I,0.0201
LSM8,0.0201
BACH1,0.0201
ARL1,0.0201
AKAP12,0.0201
AGAP6,0.0201
EFCAB14,0.0201
SLIT2,0.0201
MNS1,0.0201
SMC5,0.0201
C11orf58,0.0201
GBE1,0.0201
DLGAP1,0.02
IRF1,0.02
ARMC8,0.02
NRBF2,0.02
ZNF516,0.02
IER3IP1,0.02
PPP2R5C,0.02
LRRC8A,0.02
ECHDC1,0.02
CEP162,0.02
TM4SF1,0.02
RBM8A,0.0199
GOLGA8A,0.0199
CCDC12,0.0199
CDV3,0.0199
TIPARP,0.0199
REST,0.0199
DNAAF11,0.0199
PPFIBP1,0.0199
XRRA1,0.0199
NAA15,0.0199
FANK1,0.0199
SAA1,0.0199
C5orf15,0.0199
UPF2,0.0198
RYK,0.0198
SYF2,0.0198
STAM,0.0198
NDUFB1,0.0198
PARN,0.0198
PELI2,0.0198
SPCS3,0.0198
KLHL29,0.0198
EPB41L4A,0.0198
GOLPH3L,0.0198
CFAP43,0.0198
MEIS2,0.0198
TTC26,0.0198
GTF2I,0.0198
OTUD7B,0.0198
RCOR3,0.0197
S100A13,0.0197
MCF2L2,0.0197
KCTD1,0.0197
PMAIP1,0.0197
FNBP4,0.0197
CLU,0.0197
CRACDL,0.0197
GTF2IRD1,0.0196
S100A4,0.0196
MED29,0.0196
RBBP7,0.0196
RBL2,0.0196
PRXL2A,0.0196
RPS18P9,0.0196
PTGR1,0.0196
ZNF654,0.0195
CHD6,0.0195
TRAK1,0.0195
PSMC3,0.0195
FOXK1,0.0195
SPATA17,0.0195
BICC1,0.0195
CLIC5,0.0195
PTTG1IP,0.0195
SORD,0.0195
IER2,0.0195
MAGEF1,0.0195
ZFR,0.0194
TNFRSF19,0.0194
SACM1L,0.0194
PLIN3,0.0194
ORC2,0.0194
TMEM256,0.0194
CFAP73,0.0194
BRD2,0.0194
PLOD2,0.0194
CEACAM5,0.0194
EIF3D,0.0194
H2AZ1,0.0194
DTHD1,0.0193
SGPP2,0.0193
HEBP2,0.0193
KAT6A,0.0193
PRKCH,0.0193
DDX46,0.0193
GUCY1A1,0.0193
GALNT18,0.0193
RBFOX2,0.0193
PLAAT4,0.0192
GPRC5D-AS1,0.0192
ARMCX3,0.0192
CD55,0.0192
CATSPERD,0.0192
IL18,0.0192
SCGB3A2,0.0192
REV1,0.0192
ARHGAP26,0.0192
DRC1,0.0192
CD99_ENSG00000002586,0.0192
CDS1,0.0192
SLC10A7,0.0192
PLCL1,0.0192
NBEA,0.0192
FTH1,0.0192
FMC1,0.0192
MTX2,0.0191
ST3GAL5,0.0191
HS2ST1,0.0191
TARS1,0.0191
ANOS1,0.0191
TRIM33,0.0191
NUBPL,0.0191
TUBA1C,0.0191
VPS41,0.0191
SLC1A5,0.0191
SSBP3,0.0191
ZC3H13,0.0191
HIF3A,0.019
PPP2R2A,0.019
HIGD1A,0.019
DOCK8,0.019
SERINC1,0.019
VDAC3,0.019
PTPN1,0.019
NDUFAB1,0.019
TMEM167A,0.019
PRKCSH,0.019
EFHC1,0.019
SVIP,0.019
SPECC1L,0.019
FRS2,0.019
MAP1LC3B,0.019
SNHG6,0.019
SNX13,0.0189
CDHR4,0.0189
DNAH9,0.0189
PCED1B,0.0189
OPTN,0.0189
TCEA3,0.0189
RRBP1,0.0189
UFC1,0.0189
PTRH1,0.0189
LYRM4,0.0189
TCP1,0.0189
GRK3,0.0189
FRAS1,0.0189
TPPP3,0.0189
XPO1,0.0188
KCNK1,0.0188
EHF,0.0188
IPO11,0.0188
ABCC9,0.0188
SFPQ,0.0188
APPL2,0.0188
AZGP1,0.0188
NR2F2,0.0188
MRPL33,0.0188
PPARG,0.0188
NEMF,0.0188
FDFT1,0.0188
SLC39A6,0.0187
CTNNA3,0.0187
IK,0.0187
SAA2,0.0187
SSR3,0.0187
APPAT,0.0187
ARPC5,0.0187
IQGAP1,0.0187
NR2C2,0.0187
YTHDC1,0.0187
PER2,0.0187
SOD1,0.0186
H3P6,0.0186
SCD,0.0186
CHSY3,0.0186
ODAD4,0.0186
