Gene Name,Score
PGC,0.1054
RPS18P9,0.1053
OMG,0.1051
NCL,0.105
MATR3_ENSG00000015479,0.105
SLC22A31,0.105
CD36,0.1048
ANK3,0.1048
HNRNPC,0.1047
ZFP36L2,0.1046
PLCG2,0.1045
SPINK5,0.1042
IL33,0.104
PDE4D,0.1037
GSTA2,0.1037
CCDC78,0.1035
CFAP276,0.1034
SNRPD2,0.1028
EIF5B,0.1028
DANT2,0.1026
KRT5,0.1022
FHAD1,0.1022
DNAJB1,0.1021
CTSS,0.1021
MIA,0.1019
CFAP91,0.1019
CD24,0.1017
HSP90B1,0.1014
GOLM1,0.1013
CALML4,0.1013
S100A11,0.1012
CHST9,0.1012
RNASE1,0.1011
JUN,0.101
NTN4,0.101
ROPN1L,0.1007
BTBD9,0.1005
EFHC1,0.1005
ID3,0.1004
ZFAS1,0.1004
LINC-PINT,0.1003
SLC22A3,0.1002
ATP5PO,0.1001
NUDT4,0.1
HS3ST1,0.0999
CFAP45,0.0998
RPS4Y1,0.0997
SPTSSA,0.0997
NHSL2,0.0997
HSPE1,0.0996
SELENOH,0.0995
KTN1,0.0994
CLDN18,0.0994
RAD50,0.0993
MNS1,0.099
CHD4,0.0989
PLAC8,0.0987
TNFSF10,0.0986
OLR1,0.0986
TSPAN8,0.0984
DRC3,0.0983
PHACTR1,0.0983
IER2,0.0981
ATP5PD,0.098
NME5,0.098
HES1,0.0978
MORN2,0.0978
TMEM231,0.0976
CCDC17,0.0976
LUC7L3,0.0975
IGFBP2,0.0975
MACF1,0.0975
DAPK2,0.0974
AUTS2,0.0974
MT-ND6,0.0973
SLC25A5,0.0973
RPL36A-HNRNPH2,0.0972
C3_ENSG00000125730,0.0969
NDUFA13,0.0968
FTH1,0.0967
DTHD1,0.0965
PARD3,0.0965
MBNL1,0.0964
GAB2,0.0963
TXN,0.0963
CCSER1,0.0959
ROMO1,0.0956
SCNN1B,0.0955
SERPINB1,0.0955
SOD2,0.0953
ITGB6,0.0953
PTPRJ,0.0952
TTN,0.095
ATP5F1A,0.0949
GPC5,0.0946
KLF5,0.0946
FAM216B,0.0945
KDELR1,0.0943
TPR,0.0943
PSMA2,0.0943
GTF2I,0.094
TUBA4B,0.0939
TMEM163,0.0938
ERBB4,0.0936
TACC2,0.0936
SCPEP1,0.0934
GLCCI1,0.0934
PRH1,0.0933
RAD51B,0.0933
ARL3,0.0931
SNHG8,0.0929
CSTA,0.0927
PTPRM,0.0924
MIR4426,0.0923
C20orf85,0.0923
CDHR4,0.0922
NACA2,0.0921
GADD45B,0.092
SOX4,0.092
EPCAM,0.0919
CELF2,0.0918
PEBP1,0.0918
MRFAP1,0.0917
CCNO,0.0916
DEFB1,0.0916
CAST,0.0916
FGFBP1,0.0914
BUD23,0.0914
CYP2U1-AS1,0.0913
ABCA13,0.0913
POLR2J3_ENSG00000168255,0.0912
CCDC170,0.0911
HIGD1A,0.0911
JUNB,0.091
CADM1,0.0909
ADGRF1,0.0907
ACTG1,0.0907
ATP6V0B,0.0907
AKAP12,0.0906
CD74,0.0906
NR3C2,0.0905
PRRC2C,0.0904
ATP5F1C,0.0903
TPM4,0.0902
SAXO2,0.0902
CFB,0.0901
LINC02997,0.0901
PTPRG,0.09
BHLHE40,0.09
ERRFI1,0.0899
LMNA,0.0898
EMP2,0.0898
MGP,0.0898
CFAP126,0.0897
CSPP1,0.0897
MORN5,0.0897
ENSA,0.0897
ARHGAP18,0.0896
SEC11C,0.0896
CXCL1,0.0895
CAVIN2,0.0894
BBX,0.0894
ZFP36,0.0894
MTND1P23,0.0894
PDIA6,0.0893
CEACAM6,0.0892
RNASEK-C17orf49,0.0891
FHIT,0.089
SEMA3C,0.089
CYP4B1,0.0889
SELENOS,0.0889
NOP56,0.0889
MUC5B,0.0887
SMIM22,0.0887
SCAF11,0.0887
GLIPR2,0.0886
PTPRD,0.0885
PRPF38B,0.0884
MTATP6P1,0.0883
DST,0.0883
CATSPERD,0.0883
PSENEN,0.0881
SCHLAP1,0.088
ATP1B3,0.088
CHMP3,0.0879
DMAC1,0.0878
CFAP90,0.0877
CHD2,0.0875
CCNL1,0.0874
AKAP14,0.0874
CEACAM5,0.0874
ARL15,0.0873
HHIP,0.0873
UTRN,0.0873
NANS,0.0872
HEBP2,0.0872
ATP8A1,0.0872
SFN,0.0872
DPYD,0.0872
PRDX5,0.0871
CEP126,0.0871
BOD1L1,0.0869
FAM3B,0.0866
PSMA4,0.0865
EIF3A,0.0865
COX8A,0.0859
LCA5,0.0859
PDIA4,0.0859
SNHG29,0.0858
ADGB,0.0857
MAP1B,0.0857
LDLRAD1,0.0857
STOML3,0.0855
TSTD1,0.0855
LAMB3,0.0854
SOX5,0.0853
RALGAPA2,0.0853
GADD45GIP1,0.0853
SPATA17,0.0853
EIF5,0.0852
CDHR3,0.0851
ARL4D,0.0851
SFPQ,0.085
RIBC1,0.085
PRSS23,0.0849
SAMHD1,0.0849
CALR,0.0849
NFKBIA,0.0847
PIP5K1B,0.0847
IFTAP,0.0846
ATP5MC1,0.0845
CIBAR2,0.0844
GABRP,0.0844
DYNC2I1,0.0844
IMMP2L,0.0843
SOX2,0.0843
HNRNPA2B1,0.0843
MYL12B,0.0842
POMP,0.0842
RAB13,0.0841
NUPR1,0.0841
FOSB,0.0841
TNC,0.0841
CLDN4,0.084
SPIDR,0.084
HNRNPD,0.084
UPK1B,0.0839
NRBP1,0.0839
EEF1G,0.0839
CHST11,0.0839
RHOV,0.0838
WIF1,0.0837
CCDC181,0.0837
MT-ATP8,0.0837
AMD1,0.0836
ATP13A4,0.0836
MAST4,0.0835
MIF,0.0834
BCAS1,0.0834
FAM162A,0.0834
CSNK1A1L,0.0834
UBAP1,0.0832
IGFBP7,0.0831
H4C15,0.0831
MAFF,0.083
MAFB,0.0829
IK,0.0829
RDH10,0.0828
NEBL,0.0828
CANX,0.0828
PCMTD1,0.0827
MIR205HG,0.0827
MPZL2,0.0827
EPB41L5,0.0826
F3_ENSG00000117525,0.0826
STARD13,0.0826
SRP72,0.0826
TRIM56,0.0826
TMEM205,0.0825
PLP2,0.0825
NUFIP2,0.0824
PICALM,0.0824
ANKRD12,0.0823
LINC00486,0.0822
APLP2,0.0821
LDLR,0.082
AQP3,0.082
RLIM,0.082
NOL7,0.082
TMEM45A,0.0818
DDX21,0.0817
RRBP1,0.0817
DYNLT4,0.0816
GCC2,0.0816
VPS35,0.0816
DEK,0.0815
STK33,0.0815
HIF1A,0.0815
ECRG4,0.0815
HBEGF,0.0814
PRXL2A,0.0813
AFF1,0.0813
DZIP1L,0.0813
SOD1,0.0812
ITSN2,0.0812
MACROH2A1,0.081
DNAI7,0.081
DNAH5,0.0809
DOCK4,0.0809
TOB1,0.0809
OCIAD2,0.0808
SLC16A3,0.0808
SSR3,0.0807
TANC2,0.0806
WWTR1,0.0806
YTHDC1,0.0805
NDUFC1,0.0805
C4BPA,0.0805
YWHAB,0.0805
ZBBX,0.0803
FOXN3,0.0803
TUBA1A,0.0803
SLC25A4,0.0802
CFAP46,0.0802
AKR1C3,0.08
SNTB1,0.08
SAMD12,0.0799
ATP6V0C,0.0798
NDUFA2,0.0798
TUBB4B,0.0797
SERBP1,0.0796
ANP32B,0.0795
RPS10-NUDT3,0.0794
RPGR,0.0794
TM4SF1,0.0794
CLDN1,0.0794
ERICH5,0.0793
KDELR2,0.0792
S100A13,0.0792
MAGOH,0.0792
SENP3-EIF4A1,0.0792
ZEB2,0.0791
BMP1,0.0791
CAVIN1,0.0791
MRPL14,0.079
PIERCE1,0.079
U2AF1,0.0789
PA2G4P4,0.0789
GSN,0.0788
COBLL1,0.0788
CIR1,0.0788
ZMYND8,0.0788
GOLGA8B,0.0788
NEK10,0.0785
NPNT,0.0785
DZIP3,0.0784
SHANK2,0.0784
GPRC5A,0.0784
ATRX,0.0783
VWA3A,0.0783
CIB1,0.0782
TRIM29,0.078
PDCD4,0.078
CFAP251,0.078
RPLP0P9,0.078
DLEU2,0.078
NDUFB9,0.0779
TGM2,0.0779
MTUS1,0.0779
TC2N,0.0778
IFI6,0.0778
CSNK2A3,0.0778
RBMS3,0.0778
KCNE3,0.0778
IGFBP5,0.0778
NDUFB1,0.0777
TIMM10,0.0777
CLINT1,0.0777
LPAR6,0.0776
NIPSNAP2,0.0776
MAGED2,0.0776
CLIP1,0.0774
SNX30,0.0773
PID1,0.0773
SCD,0.0772
ALDH3A2,0.0771
MAGI3,0.0771
PWP1,0.077
DNAH11,0.0769
MT1E,0.0769
PTPRZ1,0.0767
STEAP4,0.0767
HNRNPM,0.0767
RASSF6,0.0766
PRR29,0.0766
LMO7,0.0766
MT-RNR1,0.0765
ST6GAL1,0.0765
C21orf58,0.0764
CCDC186,0.0764
SELENOP,0.0764
PTPN13,0.0763
SLC38A2,0.0763
MIR1244-1,0.0762
COX17,0.0762
TRAF3IP1,0.0762
CFAP95,0.0761
STING1,0.0761
CLXN,0.076
CCDC65,0.076
DHX40,0.076
RBFOX2,0.076
PLAAT4,0.076
HMGB3,0.0759
A4GALT,0.0759
PAIP2,0.0759
CNBP,0.0758
NR4A1,0.0758
EIF3C,0.0757
TUBB2A,0.0757
RP1,0.0757
NFE2L2,0.0757
OAT,0.0757
ODF2L,0.0757
ATP5MF,0.0756
NME1,0.0756
RANBP17,0.0755
CCDC47,0.0755
EMG1,0.0755
CLEC2D,0.0754
SAA2-SAA4,0.0754
LIMA1,0.0754
UFC1,0.0753
TPM3,0.0753
MYOF,0.0753
DNAJA4,0.0753
FGFR2,0.0753
SLC11A1,0.0752
ST7,0.0752
RND3,0.0751
SF3B2,0.075
MICOS10,0.0749
SRD5A3,0.0749
APOC1,0.0748
HMGA1,0.0748
PTPRC,0.0748
GET1,0.0748
MEGF9,0.0748
RBIS,0.0748
USP54,0.0747
MARCKS,0.0747
MORF4L2,0.0747
S100A4,0.0747
FOXJ1,0.0746
SLC20A1,0.0746
NDUFA8,0.0746
LINC00342,0.0746
DNAL1,0.0745
EPS8,0.0745
TIA1,0.0745
NAV2,0.0744
NKX3-1,0.0744
PURB,0.0743
HIPK2,0.0743
RIBC2,0.0742
NME2,0.0742
NDUFA12,0.0742
PLK2,0.0742
LRPAP1,0.0742
XBP1,0.0741
TRIB1,0.0741
PHF20L1,0.0741
MT-RNR2,0.074
NOP10,0.074
CLDN10,0.074
ROS1,0.0739
DHFR,0.0739
MIR22HG,0.0739
FCGBP,0.0739
AGBL1,0.0739
NSD3,0.0738
SON,0.0738
DNAJC2,0.0738
NQO1,0.0738
HLA-DRB5,0.0738
GPHN,0.0738
PLEKHG7,0.0736
CFAP44,0.0736
RBMX,0.0736
DNAJB4,0.0736
EIF4H,0.0735
RPL10P9,0.0735
PPP2R5C,0.0735
RBMS3-AS3,0.0734
ATXN1,0.0733
S100A10,0.0733
MIR6843,0.0733
PNN,0.0733
NACA4P,0.0732
TNFRSF21,0.0732
CYP2B7P_ENSG00000256612,0.0731
CD164L2,0.0731
CXCL2,0.0731
NT5C3A,0.0731
ACIN1,0.073
SERPINB5,0.073
MAML2,0.073
FANK1,0.073
PSMC3,0.073
EEF1A1P5,0.073
SYTL1,0.0729
ADRB2,0.0729
AKAP13-AS1,0.0729
CRYM,0.0729
UAP1,0.0729
MARCO,0.0729
PHF3,0.0728
KRT7,0.0728
PRPF40A,0.0728
SCAND1,0.0727
DYNC2LI1,0.0727
GDF15,0.0727
NBPF14,0.0727
CEP290,0.0725
ADAM28,0.0725
FUCA1,0.0724
CCT3,0.0724
BIK,0.0724
C1QBP,0.0724
FAM120A,0.0724
KYNU,0.0723
THOC7,0.0723
ASPH,0.0722
GTF3A,0.0722
ZC3H11A,0.0722
LRIG1,0.0722
ADSS2,0.0721
BACH1,0.072
LXN,0.072
ARHGEF38,0.072
H2AZ1,0.072
NDUFS4,0.0719
DUSP2,0.0719
TXNDC17,0.0719
DOCK1,0.0719
ANKRD44-AS1,0.0718
NPHP1,0.0718
CCT5,0.0718
ALDH3A1,0.0718
TMF1,0.0717
CCDC39,0.0716
PTN,0.0716
WBP11P1,0.0716
FMNL2,0.0715
TCF4,0.0715
GLIS3,0.0715
CLDN3,0.0715
PRKG1,0.0714
IPO11,0.0713
PTPRK,0.0713
MMADHC,0.0713
BBOF1,0.0713
AHNAK,0.0713
FOXC1,0.0712
GNL3,0.0712
PIH1D2,0.0712
SRSF4,0.0712
SHROOM3,0.0712
ADH1C,0.0711
DNAAF11,0.0711
BAG3,0.0711
MRPS28,0.0711
DNTTIP2,0.071
MEA1,0.071
CAMK1D,0.071
IL18,0.071
SMC3,0.071
LAMA3,0.071
FAM227A,0.0709
CLU,0.0709
LMO4,0.0708
SLK,0.0708
TLE4,0.0708
AQP1,0.0708
SRGAP3,0.0707
PSMB5,0.0706
TRAPPC2L,0.0706
CCDC80,0.0706
COPS9,0.0706
LINC01619,0.0705
NDRG2,0.0705
WDR83OS,0.0705
KIF5B,0.0704
RPL23P8,0.0704
DNPH1,0.0704
CCN1,0.0704
VCL,0.0703
BANF1,0.0703
IQCG,0.0703
ZMYND10,0.0702
TRIP13,0.0702
RILPL2,0.0702
TEKT1,0.0702
PET100,0.0702
NDUFB5,0.0702
LINC02889,0.0702
DMBT1,0.0701
SNRPE,0.0701
KANK1,0.0701
SMYD3,0.0701
FNDC3B,0.0701
CLSTN1,0.0701
LARP7,0.0701
FRMD4B,0.0701
PNISR,0.0701
DNAI4,0.07
RRAD,0.07
FBXW5,0.07
AKR1C1,0.0699
USO1,0.0699
ATP6V1D,0.0699
UQCRC1,0.0699
HIPK1,0.0698
AKR1C2,0.0698
PAFAH1B2,0.0697
NSA2,0.0697
DUSP5,0.0697
PGRMC2,0.0696
HMGCS1,0.0696
PIGP,0.0695
GPATCH8,0.0695
GABARAP,0.0695
TFPI,0.0695
MYCBP,0.0695
RAB4A,0.0695
ST14,0.0695
PPP4R2,0.0695
CABCOCO1,0.0694
MRPS26,0.0693
YWHAZ,0.0693
GALNT5,0.0693
RPL17-C18orf32,0.0693
RBBP6,0.0692
IRF1,0.0692
GCLC,0.0692
ELAPOR2,0.0692
STOX2,0.0692
ODAD2,0.0692
LSM8,0.0692
IFT25,0.0692
C19orf33,0.0691
PRKAR1A,0.0691
SEC13,0.0691
ENAH,0.0691
RBM3,0.0691
TMCO1,0.0691
SMIM31,0.0691
STMN1,0.0691
APEX1,0.069
PLEKHS1,0.069
PLXDC2,0.069
EFHD2,0.069
MAPRE1,0.069
KLK10,0.0689
ISCU,0.0689
AKR1A1,0.0688
UBE2I,0.0688
TMPRSS4,0.0687
RNF7,0.0687
FKBP11,0.0687
ABCC5,0.0686
POLR2J,0.0686
HDGF,0.0686
SIPA1L1,0.0686
IFT46,0.0686
FAM81B,0.0685
TIMM8B,0.0684
LGALS8,0.0684
RAPGEF5,0.0684
PRPSAP1,0.0684
GLTP,0.0684
P4HTM,0.0684
CFAP70,0.0684
ABCC4,0.0683
LSM6,0.0683
TTC29,0.0683
MICAL2,0.0683
MRPS35,0.0682
ACTR2,0.0681
LSAMP,0.0681
ICAM1,0.0681
GTF2A2,0.0681
NIPBL,0.0681
SYF2,0.068
RAB11FIP1,0.068
ZNF664,0.068
PPIC,0.068
REX1BD,0.068
CHMP2A,0.0679
TBC1D15,0.0679
MUC13,0.0679
CES1,0.0678
PSAP,0.0678
ANKRD11,0.0678
LY6D,0.0678
MAGI2,0.0677
FAM20A,0.0677
PTPN12,0.0677
RGS2,0.0677
LRRC46,0.0676
ANAPC13,0.0675
AHCY,0.0675
ILF2,0.0675
PALLD,0.0674
ZNF106,0.0674
SCGB2A1,0.0674
ITPA,0.0673
ACP1,0.0673
LAP3,0.0673
GFUS,0.0673
STK3,0.0673
KLF4,0.0673
PPP2R2A,0.0673
SLFN13,0.0672
SREK1,0.0672
IQCD,0.0672
PSMB10,0.0671
CISD1,0.0671
DAZAP1,0.0671
LRP11,0.0671
BORCS7,0.0671
NBL1,0.0671
MRPL21,0.0671
C11orf58,0.067
TCERG1,0.067
CLIC6,0.067
FTO,0.0669
STARD7,0.0669
CFAP36,0.0669
SSB,0.0669
SEPTIN10,0.0669
KRTCAP2,0.0669
TMBIM4,0.0669
GRSF1,0.0668
MTPN,0.0668
MLLT3,0.0668
SH3D19,0.0668
GON7,0.0668
SH3BGRL,0.0668
NUCKS1,0.0668
LRG1,0.0667
MTF2,0.0667
GALNT6,0.0667
NRXN3,0.0667
CFH,0.0667
BAG1,0.0667
SAR1B,0.0666
EHF,0.0666
MCL1,0.0666
SLC35A3,0.0666
BBIP1,0.0665
CHD9NB,0.0665
HDAC1,0.0664
NECTIN4,0.0664
ADAMTSL1,0.0664
SBF2,0.0664
LZTFL1,0.0663
H2AC6,0.0663
COX20,0.0662
COX16,0.0662
DNAJC10,0.0662
C22orf15,0.0662
TUBA1B,0.0662
ELMO1,0.0662
SEM1,0.0662
PHIP,0.0661
CTBP2,0.066
ATP6AP2,0.066
RPL13P12,0.0659
FAM210B,0.0659
PCM1,0.0659
CCN2,0.0659
CDK11B,0.0659
ID2,0.0659
MRPL27,0.0658
MRPS18B,0.0658
KRT6A,0.0658
METAP2,0.0658
CAV1,0.0658
BLCAP,0.0657
MRPL32,0.0657
DYNLRB1,0.0657
C12orf57,0.0657
TFCP2L1,0.0657
ITGA2,0.0657
SDR16C5,0.0657
PGD,0.0657
TBCB,0.0657
SLTM,0.0657
CCDC96,0.0656
RBM27,0.0655
COPS2,0.0655
SLC2A1,0.0655
DNAJC3,0.0655
MAP1LC3B,0.0654
SEC62,0.0654
BMPR1B,0.0654
TNFRSF12A,0.0654
LYRM4,0.0654
ATP5PB,0.0653
LMO3,0.0653
OCIAD1,0.0653
EYA2,0.0653
TUBB,0.0652
GLO1,0.0652
PTRH1,0.0652
HNRNPAB,0.0652
PIK3R3,0.0651
RBBP8,0.0651
USP9X,0.0651
PPARG,0.0651
PSMC6,0.0651
ZNF428,0.0651
SLC4A4,0.065
NCOR1,0.065
MTIF3,0.065
IL6ST,0.065
GLRX3,0.065
WWOX,0.065
RBBP7,0.065
CREB3L1,0.065
RESF1,0.0649
RBPJ,0.0649
MCTP1,0.0649
FUNDC1,0.0649
BRD2,0.0648
UFM1,0.0648
PITPNA,0.0648
RHOB,0.0648
CCDC113,0.0648
MBD4,0.0647
SLC26A2,0.0647
ARPC1B,0.0647
RSPH9,0.0647
GPI,0.0647
MESD,0.0647
PIGT,0.0646
THOC2,0.0646
MFSD2A,0.0646
ATG3,0.0646
CBR1,0.0646
BAZ1A,0.0646
GTF3C6,0.0645
GINM1,0.0645
EMB,0.0645
DNAJA2,0.0645
PPP1R9A,0.0645
PSMB7,0.0645
FBXO34,0.0644
VEZF1,0.0644
RPL21P75,0.0644
PPP2CA,0.0643
RPL13AP7,0.0643
TYROBP,0.0643
SRP19,0.0643
RPL7P23,0.0642
RIMS1,0.0642
SNRPD1,0.0642
FAM229B,0.0642
C1orf43,0.0642
SMARCA5,0.0642
UBE3A,0.0642
HP1BP3,0.0642
LYST,0.0642
PLAUR,0.0641
PLEC,0.064
AK9,0.064
SLC27A2,0.064
INSR,0.0639
TNFAIP3,0.0639
WWC2,0.0639
SORD,0.0639
RPF2,0.0638
COLEC12,0.0638
SUCLA2,0.0638
IRX3,0.0638
CHCHD1,0.0638
TENT5A,0.0637
USP1,0.0637
CLMN,0.0637
HECTD1,0.0637
BCLAF1,0.0637
XKR6,0.0637
CDC37L1,0.0637
UBXN7,0.0636
EIF2B5,0.0636
CDK11A,0.0636
NCBP3,0.0636
DYNC1I2,0.0636
NHERF1,0.0635
EHBP1,0.0635
MOB1A,0.0635
CACYBP,0.0635
ATP2B1,0.0635
SETX,0.0635
NDUFB8,0.0634
SGK1,0.0634
CCPG1,0.0634
MIA3,0.0634
MPP7,0.0634
NBPF10,0.0633
TMEM107,0.0633
USP10,0.0633
EFCAB10,0.0633
PPID,0.0632
PGK1,0.0632
MKKS_ENSG00000125863,0.0632
SMG1,0.0632
PTPN1,0.0632
IL13RA1,0.0632
PPL,0.0631
SUCLG1,0.0631
NIBAN1,0.0631
RIOK3,0.0631
SYNE1,0.0631
ECI1,0.063
NDUFAF2,0.063
PLIN5,0.063
UPF3A,0.063
ALDH1A3,0.0629
SSBP1,0.0629
ZFHX3,0.0628
PAK2,0.0628
RASD1,0.0628
CENPX,0.0628
TAX1BP1,0.0628
LHFPL3,0.0627
SH3KBP1,0.0627
MSN,0.0627
IWS1,0.0626
TATDN1,0.0626
ATP2A2,0.0626
SIVA1,0.0626
ACSS3,0.0626
IRAK3,0.0626
GOLGA8A,0.0626
VEGFA,0.0625
TMEM14A,0.0625
PSMA7,0.0625
TRIP11,0.0625
PIN1,0.0625
PFDN2,0.0624
SDHD,0.0624
ECT2L,0.0624
CEBPZ,0.0624
FABP6,0.0624
RNF149,0.0624
CNTN4,0.0624
GABARAPL2,0.0623
NRP1,0.0623
RPL3P4,0.0623
TP63,0.0623
TTC28,0.0622
B3GNT2,0.0621
TCEAL3,0.0621
STK38,0.0621
TNIK,0.0621
USP16,0.062
FNBP4,0.062
SUPT4H1,0.062
HMGXB4,0.0619
SLC8A1,0.0619
XIST,0.0619
ARRDC3,0.0618
ODF3B,0.0618
C1QB,0.0618
TXNL1,0.0618
SNF8,0.0618
PWWP3A,0.0618
DMD,0.0618
DDX18,0.0618
TMEM212,0.0618
NECAB1,0.0617
PSMD12,0.0617
RNASEK,0.0617
KCTD12,0.0617
EIF2A,0.0617
YBX3P1,0.0617
PDCD5,0.0616
RANBP2,0.0616
RPA3,0.0616
SEPTIN2,0.0616
THYN1,0.0616
MIA2,0.0615
KIF27,0.0615
HNRNPDL,0.0615
C11orf96,0.0614
OLA1,0.0614
SAP18,0.0614
FAM107B,0.0614
PSMA1,0.0614
RABL2B,0.0614
CCDC153,0.0614
EIF1AX,0.0614
TP53BP1,0.0614
MRPS34,0.0613
NAXE,0.0613
ZBTB7A,0.0613
WDR33,0.0613
