Gene Name,Score
MT1E,0.0095
SF3B1,0.0095
RND3,0.0095
SLTM,0.0095
SFTA3_ENSG00000229415,0.0095
GOLGA4,0.0095
IGFBP2,0.0095
NFKBIZ,0.0094
ATP5PF,0.0094
CHST9,0.0094
ABCA3,0.0094
TIMP1,0.0094
UQCRBP1,0.0094
CYCS,0.0094
SPIDR,0.0094
SRSF4,0.0094
CAST,0.0094
PRSS23,0.0093
CACHD1,0.0093
MAP1LC3B,0.0093
FRMD4B,0.0093
CXCL6,0.0093
SNRPD2,0.0093
ASPH,0.0093
KLF4,0.0093
TCEAL4,0.0092
IFITM1,0.0092
PTMS,0.0092
AQP5,0.0092
PPIG,0.0092
UNC13B,0.0092
CAVIN1,0.0092
ATP5F1EP2,0.0092
HOPX,0.0091
PNN,0.0091
IGFBP7,0.0091
SNX25,0.0091
ATP5PD,0.0091
SEM1,0.0091
TUBA1C,0.009
CHD2,0.009
LINGO1,0.009
CSTA,0.009
PRKAR1A,0.0089
NKTR,0.0089
AHNAK,0.0089
EPAS1,0.0089
CLDN1,0.0089
CADM1,0.0089
CFAP144,0.0089
CFAP276,0.0088
ODF2L,0.0088
RARRES1,0.0088
CFAP43,0.0088
NUPR1,0.0088
MAFF,0.0088
EPS8,0.0088
YWHAZ,0.0088
ELL2,0.0088
NTN4,0.0088
MAPK10,0.0088
DOCK4,0.0087
SETD5,0.0087
GPBP1,0.0087
IFITM2,0.0086
PAIP2,0.0086
PHF14,0.0086
EXT1,0.0086
SETD2,0.0085
CLIP1,0.0085
FHIT,0.0085
MYO6,0.0085
TOMM20,0.0085
NOP53,0.0085
MS4A8,0.0085
MATR3_ENSG00000015479,0.0085
IL6ST,0.0085
FGFR2,0.0085
PARD3,0.0085
USP16,0.0084
CANX,0.0084
NCOR1,0.0084
PGK1,0.0083
ARID5B,0.0083
ATP5MJ,0.0083
TNFSF10,0.0083
SOX2,0.0083
AZGP1,0.0083
CCNL1,0.0083
GCC2,0.0082
CFAP44,0.0082
LIMA1,0.0082
UFC1,0.0082
CFAP53,0.0082
PTPRD,0.0082
VEPH1,0.0082
CTSC,0.0081
EEF1G,0.0081
LDLR,0.0081
NFIB,0.0081
LINC02889,0.0081
MORF4L2,0.0081
TMEM164,0.0081
TRAF3IP1,0.0081
PSMA7,0.0081
SPINK5,0.0081
PRPF40A,0.0081
ACSL4,0.0081
TSTD1,0.008
F11R,0.008
MORN5,0.008
HP1BP3,0.008
IL33,0.008
ZFP36L2,0.008
SNRPG,0.008
QKI,0.0079
SHROOM3,0.0079
DYNC2I1,0.0079
FOXN3,0.0079
H4C15,0.0079
NR4A1,0.0079
HNRNPR,0.0078
NDUFA1,0.0078
ROMO1,0.0078
IK,0.0078
BZW1,0.0078
SYF2,0.0078
BAZ1B,0.0078
RLIM,0.0078
NBEA,0.0078
POMP,0.0077
IFI16,0.0077
PARD3B,0.0077
PSMA4,0.0077
ACIN1,0.0077
ATP8B1,0.0077
SPATS2L,0.0076
GPRC5A,0.0076
BAG1,0.0076
SVIL,0.0076
BBX,0.0076
ZNF106,0.0076
PMAIP1,0.0076
NIPBL,0.0075
UBXN4,0.0075
SRSF11,0.0075
ZNF292,0.0075
SOX5,0.0075
BCLAF1,0.0075
VPS35,0.0075
SPTBN1,0.0075
PRKG1,0.0075
SNTB1,0.0074
TMEM163,0.0074
KTN1,0.0074
ITGB1,0.0074
SAP18,0.0074
ALDH3A1,0.0074
RBM8A,0.0073
CCDC186,0.0073
C11orf58,0.0073
ZFAND5,0.0073
GAB2,0.0073
PDXDC1,0.0072
PGC,0.0072
PHLDA2,0.0072
RPL13AP20,0.0072
C3_ENSG00000125730,0.0072
ATP8A1,0.0072
RB1CC1,0.0072
NUFIP2,0.0072
AFDN,0.0072
TCF25,0.0072
ATP1B3,0.0072
NDUFA13,0.0072
CFLAR,0.0072
EIF5B,0.0071
SNHG5,0.0071
ATP5MF,0.0071
RPS4Y1,0.0071
EMP1,0.0071
CCND1,0.0071
LMNA,0.007
HSPA4,0.007
RSL1D1,0.007
SNHG29,0.007
SLC39A8,0.007
SRRM1,0.007
CMPK1,0.007
ITGA2,0.0069
CAPSL,0.0069
ENKUR,0.0069
PSME2,0.0069
TMF1,0.0069
TMEM123,0.0069
KHDRBS1,0.0069
LSM3,0.0068
SFPQ,0.0068
PTTG1IP,0.0068
H1-2,0.0068
HNRNPH3,0.0068
EID1,0.0068
ARHGAP18,0.0068
SMAP2,0.0068
MYO5C,0.0068
FMNL2,0.0068
DNAJC3,0.0068
DNAH5,0.0068
CD36,0.0068
C1orf21,0.0067
PUM3,0.0067
PAPOLA,0.0067
BRWD1,0.0067
KDELR1,0.0067
SKIL,0.0067
MYOF,0.0067
LMO4,0.0067
P3H2,0.0067
PABPC4,0.0067
PTPN12,0.0067
RBM3,0.0067
PDIA4,0.0067
MEF2A,0.0067
NDUFA5,0.0067
CCN2,0.0067
CSDE1,0.0067
S100A4,0.0067
KHDRBS2,0.0067
PALLD,0.0066
UBE2N,0.0066
TOX,0.0066
RPS18P9,0.0066
KMT2C,0.0066
MEGF9,0.0066
PSENEN,0.0066
CEACAM6,0.0066
CDHR3,0.0066
CHMP3,0.0066
STEAP1B,0.0065
ERICH3,0.0065
TSPAN8,0.0065
WFDC21P,0.0065
BTG2,0.0065
SEPTIN2,0.0065
EIF3C,0.0065
WWTR1,0.0065
SREK1,0.0064
ARPC5,0.0064
VIM,0.0064
FAM20A,0.0064
DNAI4,0.0064
FER,0.0064
NR3C2,0.0064
OGA,0.0064
TPM3,0.0064
USP15,0.0064
SEPTIN7,0.0064
PTBP3,0.0064
DYNLRB1,0.0064
SMARCA2,0.0064
DPY30,0.0064
ABLIM1,0.0063
PIBF1,0.0063
STK3,0.0063
NACA2,0.0063
SCAND1,0.0063
MFSD6,0.0063
PTPRZ1,0.0063
IRF1,0.0063
PIFO,0.0063
RAD21,0.0063
USP47,0.0062
CXCL3,0.0062
TNIK,0.0062
MTCO1P12,0.0062
C12orf57,0.0062
RBFOX2,0.0062
ATP5F1A,0.0062
THOC2,0.0062
H2AZ1,0.0062
MYO10,0.0062
TRIP12,0.0062
SHANK2,0.0062
HIF1A,0.0062
ENAH,0.0061
NPNT,0.0061
RTN3,0.0061
BEX3,0.0061
GDI2,0.0061
BDP1,0.0061
GADD45GIP1,0.0061
LARP7,0.0061
EML4,0.0061
SCPEP1,0.0061
MAP3K5,0.006
MT-RNR2,0.006
TAF1D,0.006
ATXN1,0.006
CYP4B1,0.006
BACH1,0.006
MORN2,0.006
GLIS3,0.006
PPP1R9A,0.006
TTC1,0.006
ATP5MK,0.006
ATP5PO,0.006
SEC63,0.006
SYNCRIP,0.006
FOXP2,0.006
PLAAT4,0.006
WIF1,0.0059
SPA17,0.0059
CFH,0.0059
LRPAP1,0.0059
MYO1B,0.0059
ANKRD36B,0.0059
ZC3H15,0.0059
TNFAIP3,0.0059
ICAM1,0.0059
ANKRD28,0.0059
PPP2R2A,0.0059
TPM1,0.0059
SF3B2,0.0059
ATP5PB,0.0059
SGMS2,0.0059
FXR1,0.0059
STING1,0.0059
ODF3B,0.0059
LINC00486,0.0059
DNAJC10,0.0059
CHD3,0.0059
TRIB1,0.0059
CHMP4B,0.0058
KIF21A,0.0058
DDX46,0.0058
RABGAP1,0.0058
RAN,0.0058
DDX21,0.0058
DANT2,0.0058
TGS1,0.0058
YY1,0.0058
NUDT4,0.0058
GPX1,0.0058
LRRFIP2,0.0058
TFPI,0.0058
KIDINS220,0.0057
ZC3H13,0.0057
C1orf43,0.0057
PLAC8,0.0057
TSPAN19,0.0057
CFDP1,0.0057
C6orf118,0.0057
CALCRL-AS1,0.0057
NME2,0.0057
LAMA3,0.0057
POLR1D,0.0057
SFN,0.0057
BAZ1A,0.0057
MACROH2A1,0.0057
MGP,0.0057
RBMX,0.0057
FTO,0.0057
CIR1,0.0057
SRP9,0.0056
KAT6B,0.0056
CDK6,0.0056
NTM,0.0056
PSAP,0.0056
SOS1,0.0056
NORAD,0.0056
ANXA2P2,0.0056
GDF15,0.0056
SELENOH,0.0056
IFT57,0.0056
CAV1,0.0056
ATP13A3,0.0056
ISCU,0.0056
TOB1,0.0056
USO1,0.0055
PTPRJ,0.0055
TPR,0.0055
SENP6,0.0055
SSBP2,0.0055
UBXN1,0.0055
MEAF6,0.0055
GLS,0.0055
MESD,0.0055
PET100,0.0055
NCKAP5,0.0055
PLEKHA5,0.0055
LSM14A,0.0055
SNORD42A,0.0055
ATF7IP,0.0055
NAMPT,0.0055
NDUFA2,0.0054
DEK,0.0054
AMD1,0.0054
AKAP12,0.0054
TTC28,0.0054
CCAR1,0.0054
ACBD3,0.0054
TNC,0.0054
CITED2,0.0053
EIF2S2,0.0053
DCAF5,0.0053
MRFAP1,0.0053
PTPRE,0.0053
MRPS31,0.0053
RBBP6,0.0053
H2AC6,0.0053
CDC16,0.0053
NAV2,0.0053
SLC7A2,0.0053
NASP,0.0053
DNAH12,0.0052
CD2AP,0.0052
IMMP2L,0.0052
CCDC91,0.0052
DNAAF4-CCPG1,0.0052
NOP10,0.0052
ZNF644,0.0052
DMD,0.0052
TEAD1,0.0052
CFAP90,0.0052
XPO1,0.0052
RBPJ,0.0052
EIF4B,0.0052
EIF1AX,0.0052
HECTD1,0.0051
ZBBX,0.0051
PIN4,0.0051
GTF2IP4,0.0051
GIGYF2,0.0051
CLINT1,0.0051
CCSER1,0.0051
AGAP1,0.0051
SMARCE1,0.0051
IGF1R,0.0051
CHD1,0.0051
B4GALT1,0.0051
CAVIN2,0.0051
ECE1,0.0051
NOP56,0.0051
SRP19,0.0051
ARL3,0.005
NFKB1,0.005
PSMA3,0.005
CCT2,0.005
U2AF1,0.005
GK,0.005
PPIL4,0.005
FHAD1,0.005
FAM184A,0.005
TTN,0.005
GPATCH8,0.005
GRB2,0.005
SIPA1L1,0.005
LAMB3,0.005
CFAP36,0.005
RSF1,0.005
TM9SF2,0.005
PDIA6,0.005
RAI14,0.005
IWS1,0.005
TUT4,0.005
CEP126,0.0049
NDUFC2,0.0049
ZSWIM6,0.0049
RPL21P28,0.0049
COX17,0.0049
BOD1L1,0.0049
ABCC4,0.0049
TXNDC17,0.0049
ARMC3,0.0049
TUBB,0.0049
SSB,0.0049
TANK,0.0049
TCEAL3,0.0049
SP100,0.0049
ECHDC1,0.0049
NDUFB9,0.0049
RAD23A,0.0049
NRXN3,0.0049
BPTF,0.0049
BACE2,0.0049
UBE2K,0.0049
ARHGEF38,0.0049
IL1R1,0.0048
FBXW7,0.0048
ERGIC1,0.0048
IMP3,0.0048
AP3B1,0.0048
NIPSNAP2,0.0048
PLCL1,0.0048
FMN1,0.0048
CTBP2,0.0048
RAB31,0.0048
BBOF1,0.0048
PRICKLE2,0.0048
CLDN18,0.0048
DRAP1,0.0048
KAT6A,0.0048
CHMP1B,0.0048
GOLM1,0.0048
HDGF,0.0048
POLR2I,0.0048
BTG3,0.0048
IFT81,0.0048
DZIP3,0.0047
MNS1,0.0047
ANKRD36,0.0047
VPS13C,0.0047
SDK1,0.0047
ARFGAP3,0.0047
PRXL2A,0.0047
VMO1,0.0047
DDX1,0.0047
ZNF638,0.0047
JARID2,0.0047
SEC31A,0.0047
BRD2,0.0047
SSBP1,0.0047
ZFR,0.0047
TARDBP,0.0047
RAB27A,0.0047
MNAT1,0.0047
APOC1,0.0047
DUSP6,0.0047
IFT25,0.0046
TMTC2,0.0046
MFSD2A,0.0046
UGP2,0.0046
YME1L1,0.0046
CEP350,0.0046
CSNK2A1,0.0046
CADPS2,0.0046
VPS29,0.0046
SPEN,0.0046
RASSF6,0.0046
CWF19L2,0.0046
RANBP2,0.0046
TERF2IP,0.0046
STARD13,0.0046
FIP1L1,0.0046
SUCLG2,0.0046
SF3B6,0.0046
PSME4,0.0046
MPHOSPH6,0.0045
DNAJB6,0.0045
SH3BGRL,0.0045
USP8,0.0045
KRT6A,0.0045
KDM3B,0.0045
CAMSAP2,0.0045
PCMTD1,0.0045
SLC25A37,0.0045
ZMYND8,0.0045
MTATP8P1,0.0045
TMOD3,0.0045
MRFAP1L1,0.0045
NRIP1,0.0045
ATP13A4,0.0045
TUBA1B,0.0045
OAT,0.0045
MED4,0.0045
C1QBP,0.0045
POLR2J,0.0045
EXOC1,0.0044
MPHOSPH8,0.0044
PRDM2,0.0044
DYNLRB2,0.0044
ADAM28,0.0044
RBMS3,0.0044
TSC22D3,0.0044
ATP6V0B,0.0044
ITPR2,0.0044
TC2N,0.0044
ITSN2,0.0044
ECHS1,0.0044
JPT1,0.0044
MPZL2,0.0044
SLC2A3,0.0044
SLMAP,0.0044
SLC4A4,0.0044
ITGB6,0.0044
TCF7L2,0.0044
PRPF4B,0.0044
NUDT4P2,0.0044
NSD1,0.0044
ZBTB38,0.0044
TCERG1,0.0044
RNF19A,0.0044
SGPP2,0.0044
PPM1G,0.0044
TFRC,0.0044
RNF168,0.0043
ANP32A,0.0043
ARL4D,0.0043
DYNC2H1,0.0043
ATF7IP2,0.0043
XRN2,0.0043
WWP1,0.0043
WWC2,0.0043
ARRDC3,0.0043
CCDC47,0.0043
SLC22A3,0.0043
BANF1,0.0043
EPB41L5,0.0043
SMARCC1,0.0043
SAMD12,0.0043
UBE2E1,0.0043
ALDH3A2,0.0043
NDUFB8,0.0043
RSRC2,0.0043
MICAL2,0.0043
NIBAN1,0.0043
PIP5K1B,0.0042
PIM3,0.0042
FAM210B,0.0042
SPEF2,0.0042
SLC25A4,0.0042
CFAP300,0.0042
USP9X,0.0042
TSHZ2,0.0042
INSR,0.0042
MAGI2,0.0042
FCHSD2,0.0042
GRAMD2B,0.0042
SMARCA4,0.0042
SF3B5,0.0042
MACC1,0.0042
CHD6,0.0042
DYNC1I2,0.0042
PICALM,0.0042
ZNF326,0.0042
FNBP1L,0.0042
ROCK1,0.0042
STRBP,0.0042
EIF4G3,0.0042
PDCD6IP,0.0042
PYURF,0.0042
SMC5,0.0042
TNFRSF12A,0.0042
LARP1B,0.0042
UPF3A,0.0042
GALNT7,0.0042
LAMC1,0.0042
METAP2,0.0042
GOLIM4,0.0042
OCIAD1,0.0041
HBEGF,0.0041
PSMB5,0.0041
MIEN1,0.0041
CIAO1,0.0041
NPTN,0.0041
GGNBP2,0.0041
C4BPA,0.0041
NDUFS4,0.0041
PHIP,0.0041
TMCO1,0.0041
NSRP1,0.0041
FMO2,0.0041
SCHLAP1,0.0041
SMG1,0.0041
C15orf48,0.0041
U2SURP,0.0041
PLXDC2,0.0041
XRN1,0.0041
PFDN2,0.0041
NFE2L1,0.0041
SLU7,0.0041
CFAP97,0.0041
SCNN1A,0.0041
NALF1,0.0041
OSBPL3,0.0041
PDCD4,0.0041
UPF2,0.0041
COPB2,0.0041
MYCBP2,0.0041
FAM13A,0.0041
ROCK2,0.0041
C18orf32,0.0041
DYNLT2B,0.0041
FMC1-LUC7L2,0.0041
CHMP2B,0.0041
LSAMP,0.004
RAD50,0.004
TAF15,0.004
ARL4A,0.004
ZNF608,0.004
SPART,0.004
HSD17B11,0.004
OFD1,0.004
CBR1,0.004
PIERCE1,0.004
HHIP,0.004
FAM177A1,0.004
H1-0,0.004
SNRPB,0.004
ZNHIT6,0.004
SNRPD1,0.004
ERP44,0.004
ATP2A2,0.004
CNOT7,0.004
GABARAP,0.004
MMP10,0.004
GTF2IP1_ENSG00000277053,0.004
EBAG9,0.004
SNRPF,0.004
SWAP70,0.004
ZNF652,0.004
FRG1,0.004
TBC1D15,0.004
RASAL2,0.004
HMGB3,0.004
SMCHD1,0.004
VEGFA,0.004
FNDC3A,0.004
FN1,0.004
ACTR2,0.0039
MRPL33,0.0039
PITPNB,0.0039
MEF2C,0.0039
LRRC23,0.0039
PARP4,0.0039
ARPC1B,0.0039
RRBP1,0.0039
HS3ST1,0.0039
OSMR,0.0039
RUVBL1,0.0039
TCEA1,0.0039
DOCK8,0.0039
SH3D19,0.0039
FAM229B,0.0039
TYROBP,0.0039
ANTXR1,0.0039
SPAG1,0.0039
ARID4B,0.0039
NPIPB5,0.0039
PTPRF,0.0039
BIRC3,0.0038
DECR1,0.0038
TTTY14,0.0038
EIF5,0.0038
SNRPE,0.0038
GABARAPL2,0.0038
CYP2U1-AS1,0.0038
DMAC1,0.0038
ATP6V1D,0.0038
LDLRAD1,0.0038
RDX,0.0038
SELENOK,0.0038
HSPA9,0.0038
CFAP210,0.0038
VPS41,0.0038
EIF3D,0.0038
DMBT1,0.0038
ETV1,0.0038
SENP3-EIF4A1,0.0038
AIMP1,0.0038
HMGCS1,0.0038
EIF4G1,0.0038
ITPKC,0.0037
USP25,0.0037
EFHC1,0.0037
DYNC1LI2,0.0037
AGER,0.0037
CDC5L,0.0037
ZBTB16,0.0037
COPS2,0.0037
ACAP2,0.0037
FEZ2,0.0037
MINDY2,0.0037
OMG,0.0037
FOXA1,0.0037
UIMC1,0.0037
MARCKSL1,0.0037
TNRC6A,0.0037
BCCIP,0.0037
MLLT3,0.0037
RSBN1L,0.0037
SDR16C5,0.0037
CERT1,0.0037
TRIM2,0.0037
NHERF1,0.0037
MSR1,0.0037
SUCO,0.0037
KMT5B,0.0037
MYC,0.0037
PRH1,0.0037
LGALS7,0.0037
UBE2L3,0.0037
BZW2,0.0037
AFF1,0.0037
ARHGAP5,0.0037
HIPK2,0.0037
ARHGAP26,0.0037
MIR205HG,0.0037
ZCCHC7,0.0036
NSD3,0.0036
B9D2,0.0036
TRAM1,0.0036
TRAK1,0.0036
HNRNPUL2,0.0036
SLC26A3,0.0036
ADRM1,0.0036
WDR38,0.0036
LEO1,0.0036
BICD2,0.0036
FILIP1,0.0036
SLC6A14,0.0036
EXPH5,0.0036
WDR1,0.0036
CCDC125,0.0036
ETS2,0.0036
FDFT1,0.0036
BMP1,0.0036
DNTTIP2,0.0036
CHURC1,0.0036
SYAP1,0.0036
GTPBP4,0.0036
CLIC6,0.0036
RPL22L1,0.0036
LARS1,0.0036
GPCPD1,0.0035
CCDC12,0.0035
COL8A1,0.0035
CCNY,0.0035
GLTP,0.0035
ALMS1,0.0035
CHMP2A,0.0035
PSMD3,0.0035
CHL1,0.0035
MCTP1,0.0035
RBM22,0.0035
PLCH1,0.0035
ID3,0.0035
UTY,0.0035
MUC5AC,0.0035
COPB1,0.0035
RSPH4A,0.0035
BECN1,0.0035
NUB1,0.0035
LMO3,0.0035
TSR1,0.0035
SMC6,0.0035
PPP1R12A,0.0035
CFAP251,0.0035
ATF4,0.0035
SELENOS,0.0035
SLIT2,0.0035
RIOK3,0.0034
PDCD5,0.0034
ZFC3H1,0.0034
MT-ND6,0.0034
HMGN5,0.0034
CMTM6,0.0034
DNAI7,0.0034
KCNQ1OT1,0.0034
WDR33,0.0034
HMGB2,0.0034
MPG,0.0034
SERTAD1,0.0034
MRPL19,0.0034
CDK12,0.0034
CABLES1,0.0034
RPGR,0.0034
C1QA,0.0034
MDM2,0.0034
CCL20,0.0034
EWSR1,0.0034
KCNQ3,0.0034
SEC11C,0.0034
CLXN,0.0034
WASL,0.0034
BMPR2,0.0034
USP6NL,0.0034
AQP1,0.0034
TRIM33,0.0034
COPS9,0.0034
APOE,0.0034
TCN1,0.0034
TM9SF3,0.0034
TIPARP,0.0034
SHTN1,0.0034
NDRG1,0.0034
IGF2BP2,0.0034
KPNB1,0.0034
FAM104B,0.0034
ADSS2,0.0034
CPD,0.0034
NRP2,0.0033
SNX29P2,0.0033
PSMD14,0.0033
CEMIP2,0.0033
FUNDC2,0.0033
TRIP11,0.0033
EPS8L2,0.0033
SUPT5H,0.0033
OCIAD2,0.0033
CCDC141,0.0033
SLC30A9,0.0033
XRCC5,0.0033
PAIP1,0.0033
CD82,0.0033
ARL6IP5,0.0033
CDS1,0.0033
GSTO1,0.0033
LMTK2,0.0033
C12orf75,0.0033
CFAP95,0.0033
KIAA2026,0.0033
PSMA2,0.0033
PSMD12,0.0033
FUBP1,0.0033
TLK2,0.0033
GLRX3,0.0033
ZC3H11A,0.0033
ISG20,0.0033
CUL5,0.0033
VPS4B,0.0033
SRGAP3,0.0033
RAD51B,0.0033
LINC02997,0.0033
TMEM205,0.0033
CNIH1,0.0033
DNAJB11,0.0033
DDX42,0.0033
HDDC2,0.0033
GPD2,0.0033
RAB14,0.0033
IFT88,0.0033
RILPL2,0.0033
URI1,0.0033
AHR,0.0033
CCDC81,0.0033
MICOS10,0.0033
GOLGA3,0.0033
