Gene Name,Score
RHOH (meth.),0.3629
CD164L2 (meth.),0.3629
WASF2,0.3584
KIF1C,0.3578
SLC18A1 (meth.),0.3573
RTL3 (meth.),0.3563
KLF6,0.3476
IL32 (meth.),0.3464
SNX20 (meth.),0.3393
C1QTNF6 (meth.),0.3386
FOSB,0.3381
HOXA4 (meth.),0.3355
TNFSF8 (meth.),0.3321
RPS7,0.3312
RASSF2,0.3306
NCALD (meth.),0.3286
SOD3 (meth.),0.3283
LILRA1 (meth.),0.3227
ELMO3 (meth.),0.3201
RFLNA (meth.),0.3189
LTC4S (meth.),0.3173
UHRF1 (meth.),0.3167
NEAT1,0.3150
SLC39A2 (meth.),0.3112
TAMALIN (meth.),0.3091
PRKAR2B (meth.),0.3088
IRAG1 (meth.),0.3068
FAM30A (meth.),0.3061
TRIM40 (meth.),0.3060
AHNAK,0.3048
PRPF8,0.2999
GCSAM (meth.),0.2992
CD244 (meth.),0.2986
STAP1 (meth.),0.2980
P2RX1 (meth.),0.2979
XIST,0.2949
HMGB2,0.2940
FAM13A (meth.),0.2937
SPNS3 (meth.),0.2899
TNK2,0.2893
EIF3A,0.2891
HNRNPU,0.2862
RPS12,0.2851
KIT,0.2843
WAS (meth.),0.2837
HPN (meth.),0.2816
SERPINB1,0.2780
ENAH,0.2777
CTNNA1,0.2758
AFF3 (meth.),0.2743
DDX3X,0.2737
ELSPBP1 (meth.),0.2731
SRGN (meth.),0.2731
CLEC14A (meth.),0.2723
CD33 (meth.),0.2713
LCP1 (meth.),0.2708
PLEKHA4 (meth.),0.2708
MSN,0.2701
ACTR2,0.2685
PTPN22 (meth.),0.2677
DDX5,0.2674
VNN2 (meth.),0.2668
ITGB2 (meth.),0.2649
NAP1L1,0.2623
DISP1 (meth.),0.2622
FAM180A (meth.),0.2614
PDZRN3 (meth.),0.2597
MYO16 (meth.),0.2589
FMNL1 (meth.),0.2585
CD72 (meth.),0.2584
PLXND1,0.2573
RPL7A,0.2567
PRR15L (meth.),0.2557
TSC22D3,0.2555
PF4V1 (meth.),0.2539
TNFSF4 (meth.),0.2514
CLEC10A (meth.),0.2513
RAC1,0.2503
ALOX15B (meth.),0.2496
RNASE6 (meth.),0.2494
LGALS12 (meth.),0.2490
RBM47 (meth.),0.2488
NIBAN3 (meth.),0.2481
GMFG (meth.),0.2445
MASP1 (meth.),0.2438
RPL9,0.2438
BATF (meth.),0.2435
SPARCL1 (meth.),0.2428
TMEM100 (meth.),0.2425
DDR1,0.2394
EXTL1 (meth.),0.2383
SIRPB1 (meth.),0.2374
TGOLN2,0.2372
TNXB (meth.),0.2360
CTNND1,0.2355
PPBP (meth.),0.2342
LAMB1,0.2339
MARCKS,0.2331
MCEMP1 (meth.),0.2325
CCM2L (meth.),0.2321
F13A1,0.2315
GATA2 (meth.),0.2305
KSR1 (meth.),0.2291
RHOC,0.2290
MAPRE3 (meth.),0.2283
TNKS1BP1,0.2263
IRAK3 (meth.),0.2262
DAG1,0.2251
PROCA1 (meth.),0.2246
FAP (meth.),0.2241
BLTP2,0.2239
CCNI,0.2236
CMTM5 (meth.),0.2234
CD28 (meth.),0.2227
CD93,0.2222
TIGD2 (meth.),0.2217
HTRA1,0.2215
LGMN,0.2202
UCN2 (meth.),0.2202
ADTRP (meth.),0.2192
PARVG (meth.),0.2192
UBASH3A (meth.),0.2191
CD1B (meth.),0.2181
CHPF,0.2173
MYADM,0.2172
DAPP1 (meth.),0.2171
RORC (meth.),0.2162
KRT72 (meth.),0.2153
ADIRF (meth.),0.2153
HOXA5 (meth.),0.2146
MACROH2A1 (meth.),0.2141
LIMA1,0.2128
SLC38A11 (meth.),0.2122
GPR6 (meth.),0.2120
MYO1C,0.2114
H1-0,0.2108
KIF12 (meth.),0.2098
GDF5 (meth.),0.2098
SLC16A3 (meth.),0.2093
MC2R (meth.),0.2092
MGAT4A (meth.),0.2087
HNRNPA1,0.2076
RPL18A,0.2068
TLN1,0.2063
RD3 (meth.),0.2059
SUMO3 (meth.),0.2057
MXRA5 (meth.),0.2055
CCL11 (meth.),0.2038
S100A9 (meth.),0.2038
CLIC2 (meth.),0.2032
CYP27B1 (meth.),0.2032
CFAP91 (meth.),0.2029
DNMT3A (mut.),0.2028
PLXNB1,0.2027
GIMAP5 (meth.),0.2027
KCNAB2 (meth.),0.2025
PCBP2,0.2020
ZNF436 (meth.),0.2002
LAX1 (meth.),0.2001
PTMS,0.1999
DEFB119 (meth.),0.1989
OSCAR (meth.),0.1986
PRRC2C,0.1981
CD36,0.1976
GALM (meth.),0.1973
ARHGAP4 (meth.),0.1972
HMGB1,0.1970
AKAP14 (meth.),0.1968
CBLC (meth.),0.1967
ARHGEF12,0.1964
SLC39A7,0.1954
PLA2G1B (meth.),0.1953
FBXW10 (meth.),0.1952
DOCK2 (meth.),0.1949
SPMIP8 (meth.),0.1946
CXCR4,0.1946
PLXNB1 (meth.),0.1943
GNMT (meth.),0.1938
SLAMF1 (meth.),0.1933
GOLGA8A,0.1930
NRIP2 (meth.),0.1923
PON2,0.1922
CLEC1A (meth.),0.1921
XPNPEP2 (meth.),0.1918
CRB3 (meth.),0.1909
CDC42EP4,0.1908
CLSTN1,0.1905
TM4SF4 (meth.),0.1901
POLR2A,0.1898
ZFP36L1,0.1897
YWHAE,0.1896
ANK2 (meth.),0.1893
C3orf22 (meth.),0.1881
FKBP9,0.1879
VSTM1 (meth.),0.1878
APOA2 (meth.),0.1867
STAT5A (meth.),0.1861
REEP5,0.1857
TPP1,0.1856
EMP2,0.1848
LAPTM5,0.1847
CXCR2 (meth.),0.1847
SCG5 (meth.),0.1836
SPTAN1,0.1836
EDN3 (meth.),0.1830
PPT2 (meth.),0.1826
LRRC8A,0.1822
PLAC8 (meth.),0.1819
CD151,0.1818
KDELR1,0.1818
DMBT1 (meth.),0.1815
AZGP1 (meth.),0.1814
MYO6,0.1811
GRIP1 (meth.),0.1809
VNN1 (meth.),0.1808
HOXA9 (meth.),0.1804
H4C13 (meth.),0.1800
FRK (meth.),0.1795
WT1 (meth.),0.1793
PRKACB,0.1793
GPR152 (meth.),0.1793
ADGRE3 (meth.),0.1793
TPM3,0.1792
THY1,0.1792
LRIG1,0.1786
SLC6A13 (meth.),0.1785
NREP,0.1772
MLC1 (meth.),0.1769
TNS1 (meth.),0.1768
FXYD3 (meth.),0.1765
ACY3 (meth.),0.1763
KIAA1217,0.1756
IRF2BP2,0.1755
LAPTM4A,0.1751
SYNE4 (meth.),0.1749
CCDC81 (meth.),0.1747
CRISP2 (meth.),0.1746
TUB (meth.),0.1740
SYNE2,0.1738
SLC52A3 (meth.),0.1735
CD69 (meth.),0.1732
EPAS1,0.1732
CRACR2A (meth.),0.1730
TNFRSF19 (meth.),0.1729
EDARADD (meth.),0.1727
IL1RL2 (meth.),0.1724
SULT1C2 (meth.),0.1720
HSPB3 (meth.),0.1717
INA (meth.),0.1715
ABI3 (meth.),0.1715
EIF6,0.1709
GUK1,0.1703
GLYAT (meth.),0.1701
CXCL12 (meth.),0.1698
GCSAML (meth.),0.1697
VXN (meth.),0.1697
CIMIP4 (meth.),0.1684
KRTCAP3 (meth.),0.1680
APP,0.1675
PLXNA1,0.1673
MCF2 (meth.),0.1672
ARHGDIB (meth.),0.1671
TNFRSF4 (meth.),0.1670
EIF4B,0.1669
ESPNL (meth.),0.1669
CA9 (meth.),0.1668
IGFBP4,0.1663
ICAM4 (meth.),0.1652
SLC4A1,0.1643
ADCY4 (meth.),0.1641
APOD (meth.),0.1639
FGF12 (meth.),0.1635
KLRG1 (meth.),0.1635
PLEKHB1 (meth.),0.1634
ADA (meth.),0.1632
PNOC (meth.),0.1631
C2CD6 (meth.),0.1631
FSD1 (meth.),0.1631
PCK1 (meth.),0.1630
RAB31,0.1629
MPG (meth.),0.1629
COX4I2 (meth.),0.1628
SPTBN1,0.1627
APBA3 (meth.),0.1624
CYP4F3 (meth.),0.1620
CD1A (meth.),0.1620
TRIM2 (meth.),0.1619
AOC1 (meth.),0.1618
CTRC (meth.),0.1618
GPX4,0.1617
CYP1B1-AS1 (meth.),0.1612
HSD17B14 (meth.),0.1611
TIMP3,0.1610
LEP (meth.),0.1608
PROM1,0.1601
ANKDD1A (meth.),0.1595
PLEKHA6 (meth.),0.1594
ATP5MC2 (meth.),0.1594
LAMC1,0.1594
PACSIN1 (meth.),0.1593
CCDC89 (meth.),0.1593
WT1-AS (meth.),0.1591
MYO1B,0.1590
ITGB5,0.1589
PEA15,0.1587
ATN1,0.1587
RPSA,0.1584
GSDMC (meth.),0.1583
GRINA,0.1578
SPACA7 (meth.),0.1573
GYPC (meth.),0.1573
CD59,0.1572
PKP3 (meth.),0.1570
FOXI1 (meth.),0.1565
LEFTY1 (meth.),0.1564
HKDC1 (meth.),0.1562
EDN2 (meth.),0.1559
LMNA,0.1559
PTPRF,0.1556
EZR,0.1555
CD81,0.1554
ABCC1,0.1553
SEPTIN2,0.1553
PRDX2,0.1552
KCNC3 (meth.),0.1551
INTS1 (meth.),0.1549
TEKT4 (meth.),0.1547
GIPC2 (meth.),0.1547
OR1G1 (meth.),0.1546
SOX18 (meth.),0.1543
LAMA5,0.1538
CYP2E1 (meth.),0.1538
RNF187,0.1536
ORAI2 (meth.),0.1533
G6PC2 (meth.),0.1532
MLC1,0.1529
JAG2 (meth.),0.1529
AGT (meth.),0.1529
TUBB3,0.1527
SNRNP70,0.1526
RPS23,0.1526
PGLYRP3 (meth.),0.1525
SPIB (meth.),0.1524
CLCA1 (meth.),0.1523
LINC02880 (meth.),0.1522
POU2AF1 (meth.),0.1522
EHD2,0.1520
LTBP2,0.1520
S100A4,0.1519
BCL2L1,0.1512
ATP2A2,0.1511
NAV1 (meth.),0.1510
LGI1 (meth.),0.1509
APCS (meth.),0.1508
AXL,0.1505
FCGR3A,0.1505
ABTB1 (meth.),0.1501
COL21A1 (meth.),0.1500
UCN3 (meth.),0.1497
ARHGDIA,0.1496
ANGPTL2,0.1496
IL21R (meth.),0.1496
IL2RG (meth.),0.1494
SLC38A4 (meth.),0.1494
PKHD1 (meth.),0.1493
SNRK (meth.),0.1492
CLPTM1L,0.1492
FLOT1,0.1492
DEFB1 (meth.),0.1490
CNN3,0.1488
CD200R1 (meth.),0.1488
HP (meth.),0.1487
PTGDR2 (meth.),0.1484
ARHGAP15 (meth.),0.1481
BTNL2 (meth.),0.1480
LGALS2 (meth.),0.1479
RAB7A,0.1479
CLEC12B (meth.),0.1477
RBBP8NL (meth.),0.1474
SLCO2B1,0.1474
SAXO4 (meth.),0.1472
TMEM52B (meth.),0.1471
COG2 (meth.),0.1470
CDK18 (meth.),0.1469
MPO (meth.),0.1461
H3C12 (meth.),0.1460
MLF2,0.1459
HOPX (meth.),0.1459
CD96 (meth.),0.1459
HOXA7 (meth.),0.1458
PRDX5,0.1458
PRDX1,0.1457
RPL23A,0.1457
ARSL (meth.),0.1453
C9 (meth.),0.1453
HOXB1 (meth.),0.1452
ZNF667 (meth.),0.1451
FGFR1,0.1451
SLAIN1 (meth.),0.1448
GCNT2 (meth.),0.1448
PADI4 (meth.),0.1448
CORO6 (meth.),0.1443
REG3A (meth.),0.1442
MYF6 (meth.),0.1441
CTSL,0.1441
PCDHGC3,0.1440
EIF2S3,0.1437
YAP1,0.1437
CLCNKB (meth.),0.1437
TSGA13 (meth.),0.1436
LYPD3 (meth.),0.1436
CHD3,0.1435
DYNLT5 (meth.),0.1432
SULF2,0.1432
POLR2D (meth.),0.1429
ARF4,0.1426
FBXO17 (meth.),0.1426
HJV (meth.),0.1426
SPATS1 (meth.),0.1425
TSC22D1,0.1425
TMEM71 (meth.),0.1424
CLEC4G (meth.),0.1424
DBI,0.1424
KRT17 (meth.),0.1423
MFAP4 (meth.),0.1423
IL1R2 (meth.),0.1421
ZNF185 (meth.),0.1421
KCTD12,0.1421
GNB2,0.1420
DUSP6,0.1419
PGLYRP1 (meth.),0.1418
CD164,0.1417
CNTN6 (meth.),0.1417
LSP1,0.1416
SLC25A39,0.1416
GJB6 (meth.),0.1414
PRSS8,0.1413
PTPN6 (meth.),0.1410
EHF (meth.),0.1410
CASP8 (meth.),0.1409
UBB,0.1405
DENND2D (meth.),0.1403
ATP9A,0.1401
CRCT1 (meth.),0.1401
SCARB2,0.1401
FABP3 (meth.),0.1401
MBL2 (meth.),0.1400
NFE2L1,0.1399
SPOCD1 (meth.),0.1398
CDK14 (meth.),0.1397
SELENOW,0.1393
SUSD1 (meth.),0.1390
RCN1,0.1389
SPIC (meth.),0.1389
not found,0.1387
ZNF280A (meth.),0.1387
CSRNP2 (meth.),0.1386
EDA (meth.),0.1383
OGDH (meth.),0.1381
ZDHHC11 (meth.),0.1379
TACSTD2 (meth.),0.1379
SYTL5 (meth.),0.1378
PHLDA1,0.1378
MCF2L (meth.),0.1378
DRD4 (meth.),0.1374
ACOX2 (meth.),0.1372
SREBF1,0.1369
HUWE1,0.1369
CSF1R (meth.),0.1368
TAT (meth.),0.1368
KRTDAP (meth.),0.1368
STMN4 (meth.),0.1365
SCPEP1,0.1364
RABGEF1 (meth.),0.1363
CEACAM3 (meth.),0.1363
C11orf52 (meth.),0.1362
EFNA1,0.1362
TNFRSF10C (meth.),0.1361
SPINK2 (meth.),0.1360
CCDC60 (meth.),0.1360
ANXA5,0.1360
PRECSIT (meth.),0.1359
CYP2W1 (meth.),0.1358
GDF3 (meth.),0.1356
TSLP (meth.),0.1355
CAMK2N1,0.1353
PITX1 (meth.),0.1352
DLG2 (meth.),0.1350
NLRP10 (meth.),0.1350
TRPV6 (meth.),0.1349
LAGE3 (meth.),0.1348
KCNN2 (meth.),0.1347
MLLT6,0.1346
LCE2B (meth.),0.1345
CCDC22 (meth.),0.1345
PI15 (meth.),0.1344
RAB1B,0.1342
PSAP,0.1342
OR1E2 (meth.),0.1342
SLC12A5 (meth.),0.1342
C1QC,0.1340
ALDOC (meth.),0.1339
HTR3A (meth.),0.1338
DSTN,0.1337
EVC2 (meth.),0.1336
NACA,0.1329
DNTT (meth.),0.1329
FGF1 (meth.),0.1329
TTLL2 (meth.),0.1328
DAZAP2,0.1324
NEUROD6 (meth.),0.1318
RNF14 (meth.),0.1317
CD86 (meth.),0.1317
CRIP2,0.1316
ISYNA1,0.1316
MTSS1 (meth.),0.1316
NCAPD2 (meth.),0.1315
ALDH3A2,0.1313
KDELR2,0.1310
CALR,0.1307
ATP4B (meth.),0.1307
CX3CR1 (meth.),0.1306
FKBP5,0.1303
CELSR2,0.1302
ODAPH (meth.),0.1302
CD47,0.1301
CD1E (meth.),0.1300
RHBDD2,0.1298
MPZL1,0.1298
RRBP1,0.1298
GRB7 (meth.),0.1297
TINAGL1 (meth.),0.1297
ILF3,0.1294
ZNF577 (meth.),0.1294
LAMA4 (meth.),0.1291
MYO1A (meth.),0.1290
PDLIM1,0.1289
IER3,0.1289
EFS (meth.),0.1288
PPDPF,0.1287
LDB2 (meth.),0.1286
EIF3E,0.1285
FCAR (meth.),0.1284
LTBP4,0.1284
NTNG2 (meth.),0.1284
PUF60,0.1283
ACTN3 (meth.),0.1283
TAAR5 (meth.),0.1283
CLEC11A (meth.),0.1282
MYL6,0.1281
MS4A2 (meth.),0.1278
RGN (meth.),0.1277
MEGF11 (meth.),0.1276
FOXS1 (meth.),0.1273
SELENBP1 (meth.),0.1272
SULT2B1 (meth.),0.1272
TNFRSF12A,0.1272
EPHB4,0.1270
ANXA9 (meth.),0.1268
IFI30,0.1268
NOTCH2,0.1268
RASSF4,0.1267
COTL1,0.1266
CCND3,0.1266
TSPAN16 (meth.),0.1265
FAT1,0.1264
CBFA2T3 (meth.),0.1264
KIF1B,0.1263
MEPCE (meth.),0.1262
TMEM132A,0.1262
CCND2,0.1259
IL9 (meth.),0.1255
DACT3 (meth.),0.1255
A2ML1 (meth.),0.1255
MR1 (meth.),0.1255
AHCYL1,0.1255
FBXL22 (meth.),0.1255
GAA,0.1254
ACR (meth.),0.1253
AIM2 (meth.),0.1253
CLTB,0.1253
JPT2,0.1250
PLAT (meth.),0.1249
TRH (meth.),0.1249
PROK1 (meth.),0.1249
ITGAV,0.1249
VILL (meth.),0.1248
PPP2R1A,0.1248
AGR2 (meth.),0.1248
RIPOR2 (meth.),0.1248
ISG20L2 (meth.),0.1247
TMEM35A (meth.),0.1247
HENMT1 (meth.),0.1246
COL14A1 (meth.),0.1245
CCDC116 (meth.),0.1245
NR0B2 (meth.),0.1244
CHD4,0.1244
RASGRP3 (meth.),0.1243
TRPV3 (meth.),0.1243
PSPN (meth.),0.1241
BTBD2 (meth.),0.1241
PTGFRN,0.1240
DEFB126 (meth.),0.1239
PLS3,0.1238
PON1 (meth.),0.1238
PYGB,0.1237
EPPIN (meth.),0.1237
UBC,0.1236
CCT3,0.1235
SPARC,0.1234
ATP6AP1,0.1233
SGK2 (meth.),0.1233
RIMS3 (meth.),0.1232
BASP1,0.1232
MKNK2,0.1229
MID2 (meth.),0.1228
MAP2 (meth.),0.1227
SMPX (meth.),0.1227
RNF213,0.1224
PLEKHS1 (meth.),0.1223
NRP2,0.1223
HABP2 (meth.),0.1222
ERGIC3,0.1219
NDRG2,0.1217
FAAH2 (meth.),0.1215
HK1,0.1215
NLRP3 (meth.),0.1214
PALLD,0.1214
NECTIN2,0.1213
COL15A1,0.1212
PLEC,0.1212
KIF25 (meth.),0.1211
TMEM105 (meth.),0.1208
TCN1 (meth.),0.1208
FRMD4A (meth.),0.1207
VSIG2 (meth.),0.1207
SCNN1A,0.1206
CCL23 (meth.),0.1205
SERHL (meth.),0.1203
EEF1D,0.1203
RGS1,0.1202
MAGEB6 (meth.),0.1201
ASB4 (meth.),0.1201
SMOC2,0.1201
PLAC1 (meth.),0.1200
PDXK,0.1200
FYB1 (meth.),0.1198
VDAC1,0.1197
WFDC6 (meth.),0.1196
KRT1 (meth.),0.1195
AFF2 (meth.),0.1193
PRNP,0.1192
COX6A1,0.1192
PRX (meth.),0.1190
HLA-DPA1,0.1190
SYNGR2,0.1190
PHEX (meth.),0.1190
AEBP1,0.1189
OR6A2 (meth.),0.1188
CKAP4,0.1188
HNF1A (meth.),0.1188
GIMAP4 (meth.),0.1188
EGR4 (meth.),0.1188
EPB41L1 (meth.),0.1187
PGAM1,0.1185
AQP5 (meth.),0.1183
IMP4 (meth.),0.1182
NKX2-8 (meth.),0.1181
CLCN4 (meth.),0.1181
BST2 (meth.),0.1179
SLC10A2 (meth.),0.1179
EXOC3L2 (meth.),0.1178
TMED3,0.1177
HCAR1 (meth.),0.1176
MPZL2,0.1175
PRRC2B,0.1175
H2BC6 (meth.),0.1175
C5AR1 (meth.),0.1175
SFTPB (meth.),0.1175
NOMO1,0.1174
FKBP8,0.1173
GZMA (meth.),0.1173
SCNN1A (meth.),0.1173
GRIK5 (meth.),0.1173
GPRC5B,0.1172
ARHGEF15 (meth.),0.1171
IGF2R,0.1171
PTTG1IP,0.1170
ARRDC3,0.1169
ZNF438 (meth.),0.1169
MAOA (meth.),0.1168
WFIKKN2 (meth.),0.1168
ARF1,0.1167
HEPH (meth.),0.1167
LGALS3BP,0.1165
TMEM184A (meth.),0.1165
BTN3A3 (meth.),0.1163
COL12A1,0.1163
TUBB4B,0.1162
SYT9 (meth.),0.1162
FZD6 (meth.),0.1162
CTTN,0.1161
KRT8 (meth.),0.1161
SLC22A16 (meth.),0.1159
H4C6 (meth.),0.1158
CARD10 (meth.),0.1157
GOT2,0.1157
MCHR1 (meth.),0.1156
MTSS2,0.1156
REG1A (meth.),0.1154
FAM210B,0.1154
OR10H3 (meth.),0.1154
SLC44A2,0.1153
CCDC47 (meth.),0.1152
PDLIM4 (meth.),0.1150
ATP5MC3,0.1150
NUCB1,0.1149
TEKTL1 (meth.),0.1149
SELENON,0.1149
CAPSL (meth.),0.1147
MMP14 (meth.),0.1147
GPC3 (meth.),0.1146
CCL21 (meth.),0.1146
TRIM31 (meth.),0.1145
GALNTL5 (meth.),0.1143
MYADM (meth.),0.1142
NIBAN2,0.1142
CFB (meth.),0.1141
UQCRC1,0.1141
GLG1,0.1141
COL16A1,0.1141
SERPINA6 (meth.),0.1141
GPT (meth.),0.1140
H2AC14 (meth.),0.1140
AGRN,0.1139
BLK (meth.),0.1139
PRKCB (meth.),0.1137
TSPAN3,0.1137
NFIX,0.1136
SULT1A2 (meth.),0.1136
GUCA1A (meth.),0.1136
PKP3,0.1136
MATN2,0.1135
GOLM1,0.1135
TDRD9 (meth.),0.1135
TNNT2 (meth.),0.1134
RPL10,0.1133
TRPM2 (meth.),0.1132
DGKI (meth.),0.1131
TNFAIP8 (meth.),0.1131
CYBA,0.1131
SOX9,0.1130
RPL13A,0.1130
MADD (meth.),0.1130
OR1D2 (meth.),0.1130
TFCP2L1,0.1129
TPM1,0.1129
HLA-DMA,0.1128
IL7R (meth.),0.1128
SPARCL1,0.1128
OR10A4 (meth.),0.1128
MAPT,0.1127
GPR142 (meth.),0.1127
CCDC69 (meth.),0.1127
FBLN1 (meth.),0.1127
SOST (meth.),0.1125
SLC12A7,0.1125
SP6 (meth.),0.1124
SRXN1 (meth.),0.1124
IGSF3,0.1124
ZIC1 (meth.),0.1122
HLA-DRA,0.1122
MRFAP1,0.1121
FPR3 (meth.),0.1121
ADGRG1,0.1121
SORT1,0.1121
CALM1,0.1121
SEPTIN9 (meth.),0.1118
DAP,0.1118
LRP4,0.1117
TRIM58 (meth.),0.1115
ARPC3,0.1115
PMEPA1 (meth.),0.1114
RPL28,0.1114
CLIC6 (meth.),0.1114
F7 (meth.),0.1113
PHACTR2 (meth.),0.1113
LIPC (meth.),0.1112
ITGBL1 (meth.),0.1111
DPYSL3,0.1110
CCT8L2 (meth.),0.1110
SYNGR3 (meth.),0.1110
HMGN2,0.1107
PGRMC1,0.1107
ZNF541 (meth.),0.1107
TCF19 (meth.),0.1107
RBP1 (meth.),0.1106
PCDHB6 (meth.),0.1106
GALNT5 (meth.),0.1106
TNFRSF17 (meth.),0.1105
CSNK1E (meth.),0.1104
MKI67,0.1104
TACSTD2,0.1103
MYLK (meth.),0.1102
STON2 (meth.),0.1102
SYT10 (meth.),0.1101
SPARC (meth.),0.1101
TRPM4,0.1101
PLA2G4E (meth.),0.1101
ABLIM1,0.1100
SLC14A1 (meth.),0.1100
PDCD1 (meth.),0.1100
ADGRG7 (meth.),0.1099
CHI3L2 (meth.),0.1099
FKBP10,0.1097
CXCL6 (meth.),0.1097
ERBB3,0.1097
PEAK3 (meth.),0.1097
CWH43 (meth.),0.1097
DEFB125 (meth.),0.1097
NHSL3,0.1096
EIF3L,0.1096
PBX1,0.1095
H4C4 (meth.),0.1095
FAM83H,0.1095
CAPNS1,0.1094
SH3TC1 (meth.),0.1094
ZYX,0.1094
ERRFI1,0.1094
CST5 (meth.),0.1094
TINAGL1,0.1093
EPHA2,0.1093
SRI,0.1092
ELOB,0.1092
TRIM36 (meth.),0.1092
PSAT1,0.1091
CILP2 (meth.),0.1091
KPNB1,0.1091
CXCL12,0.1089
CPXM1,0.1087
GIPC1,0.1087
AOX1 (meth.),0.1087
HTRA4 (meth.),0.1087
PICALM (meth.),0.1087
DIO3 (meth.),0.1085
BEGAIN (meth.),0.1085
ARL6IP1,0.1084
GUCY2C (meth.),0.1084
CFAP44 (meth.),0.1083
SFT2D3 (meth.),0.1083
GPX5 (meth.),0.1083
CIB3 (meth.),0.1083
PRKDC,0.1082
ECE1,0.1082
ARTN (meth.),0.1081
SSTR3 (meth.),0.1081
HM13,0.1080
MDH2,0.1078
C1orf43,0.1078
IGFBP7,0.1077
MAP4,0.1076
CCRL2 (meth.),0.1076
FGF6 (meth.),0.1075
BHLHE40,0.1075
DGKA (meth.),0.1075
F10 (meth.),0.1074
C1QTNF9 (meth.),0.1074
PNPLA2 (meth.),0.1073
DNAH5 (meth.),0.1073
TCEA2 (meth.),0.1073
SERPINB12 (meth.),0.1073
CYP4F2 (meth.),0.1072
TMPRSS11F (meth.),0.1072
NRP1,0.1072
NOTCH4 (meth.),0.1070
ENSA,0.1069
UTF1 (meth.),0.1069
GRN,0.1069
PDE6B (meth.),0.1068
RPL8,0.1068
IL1R1,0.1068
SDC4,0.1067
OPN4 (meth.),0.1067
SRPX2 (meth.),0.1067
CHRNA5 (meth.),0.1066
CCKAR (meth.),0.1065
PFN2,0.1065
RPL35A,0.1063
MAP2,0.1062
SLAMF7 (meth.),0.1062
RPS13,0.1061
MYOF,0.1061
PRKAR1B (meth.),0.1060
NINJ2 (meth.),0.1060
SLC6A8,0.1060
BCOR (meth.),0.1058
PHOX2B (meth.),0.1058
HEG1,0.1057
MATR3,0.1057
PMP22,0.1057
PRKG2 (meth.),0.1057
WSB1,0.1056
COX6A2 (meth.),0.1056
REEP6 (meth.),0.1056
TMED10,0.1056
ID3,0.1055
ACER1 (meth.),0.1055
GTF2IP1,0.1055
B4GALT6 (meth.),0.1054
MORF4 (meth.),0.1054
CCNP (meth.),0.1053
CCT7,0.1053
SLC38A2,0.1052
TOMM20,0.1052
SAT1,0.1052
WWC3 (meth.),0.1051
NUCKS1,0.1050
P4HB,0.1050
VPREB1 (meth.),0.1050
HBE1 (meth.),0.1049
FGFBP1 (meth.),0.1049
C1QB,0.1048
RAB33A (meth.),0.1048
XDH (meth.),0.1047
PMEPA1,0.1047
LRIT1 (meth.),0.1046
PXN,0.1046
GFPT1,0.1046
MYH10,0.1046
F2RL1 (meth.),0.1045
CTSH,0.1045
