Gene Name,Score
BEST3 (meth.),0.2793
KIF1A,0.2766
APOL1 (meth.),0.2761
CAMK1G (meth.),0.2749
PRECSIT (meth.),0.2698
LPAR2 (meth.),0.2695
SEPTIN7,0.2689
CAVIN2 (meth.),0.2676
G0S2 (meth.),0.2665
C15orf48 (meth.),0.2627
PDE4DIP,0.2617
PICALM (meth.),0.2613
CLIP3,0.2605
SLC22A17,0.2588
YWHAH,0.2579
SLC1A4,0.2569
UAP1L1 (meth.),0.2564
JAG2 (meth.),0.2549
BEX3,0.2544
MADD (meth.),0.2537
VXN (meth.),0.2534
GLUD1,0.2532
MARK2 (meth.),0.2517
RAP1GAP (meth.),0.2516
ENTPD2 (meth.),0.2508
LGALS3 (meth.),0.2495
ORAI2 (meth.),0.2494
DRP2 (meth.),0.2454
PSAT1,0.2450
CMTM5 (meth.),0.2450
EDNRB,0.2446
TUBB4A,0.2443
C3orf62 (meth.),0.2411
PPP1R36 (meth.),0.2407
SLC29A1 (meth.),0.2399
FAM114A1 (meth.),0.2398
USP11,0.2395
ITM2C,0.2377
SMAGP (meth.),0.2370
VEPH1 (meth.),0.2367
CKB,0.2365
MEDAG (meth.),0.2360
DEF6 (meth.),0.2353
SEPTIN9 (meth.),0.2334
SCRN1,0.2326
CALM1,0.2285
CLCN4 (meth.),0.2285
METAP1D (meth.),0.2283
CYFIP2,0.2274
ABCA3,0.2274
GBP4 (meth.),0.2261
RAC2 (meth.),0.2260
S100A2 (meth.),0.2257
MRFAP1,0.2256
ABTB1 (meth.),0.2256
SCRG1 (meth.),0.2253
MEST (meth.),0.2224
IDS,0.2218
PREX1,0.2215
SLC15A2 (meth.),0.2211
STMN4 (meth.),0.2209
KAZALD1 (meth.),0.2209
RAB34 (meth.),0.2208
PEG3,0.2203
PWWP2B (meth.),0.2202
CASP8 (meth.),0.2199
PDK4 (meth.),0.2174
MAP4K4,0.2160
FAAH2 (meth.),0.2141
LOC728392,0.2131
ADGRG6 (meth.),0.2127
DYNLT3 (meth.),0.2109
STEAP4 (meth.),0.2107
EDN2 (meth.),0.2098
SULT1C4 (meth.),0.2097
SLC16A2 (meth.),0.2094
TUBA1A,0.2076
CLU,0.2075
HTRA1,0.2071
LRP1,0.2042
PTPN6 (meth.),0.2023
DLEC1 (meth.),0.2018
CCDC89 (meth.),0.2015
SLC52A3 (meth.),0.2014
SPINT2 (meth.),0.2013
FADS1,0.2002
TUB (meth.),0.2000
RBP1 (meth.),0.1995
PLEKHA4 (meth.),0.1990
CDK2AP1,0.1990
GYPC (meth.),0.1984
ZMIZ1,0.1972
SPOCK2,0.1964
FBXO17 (meth.),0.1956
DKK3,0.1936
TSTD1 (meth.),0.1934
S100A8 (meth.),0.1933
ABCA2,0.1931
TMEM184A (meth.),0.1927
ATP1A3,0.1925
SLC4A4,0.1925
TMEM132A,0.1920
COL19A1 (meth.),0.1909
RNASE6 (meth.),0.1908
CA13 (meth.),0.1904
STXBP1,0.1903
CA5B (meth.),0.1899
CD14 (meth.),0.1896
CNN3,0.1891
TBR1 (meth.),0.1888
YWHAE,0.1878
TNFRSF4 (meth.),0.1878
PBXIP1,0.1873
EFS (meth.),0.1873
NES,0.1872
RHOBTB3,0.1871
NMNAT3 (meth.),0.1859
ABR,0.1849
SIRPA,0.1846
TSPAN3,0.1845
SLAIN1 (meth.),0.1843
SYDE1 (meth.),0.1836
ZAR1 (meth.),0.1835
HFE (meth.),0.1835
GRB7 (meth.),0.1830
CORO6 (meth.),0.1821
CAMK2N1,0.1821
LYN (meth.),0.1814
RUFY3 (meth.),0.1813
FGF20 (meth.),0.1806
TPM3,0.1805
GAS7,0.1803
CYBA (meth.),0.1802
CRIP1 (meth.),0.1800
STAT6,0.1787
GSX2 (meth.),0.1779
GFI1B (meth.),0.1776
RTN4,0.1776
DEFB1 (meth.),0.1775
GALNT5 (meth.),0.1774
SEPTIN2,0.1771
TBC1D9B (meth.),0.1770
CNTN6 (meth.),0.1770
ID3,0.1769
RASD1,0.1756
CEP15 (meth.),0.1751
CALHM2 (meth.),0.1747
LAT2 (meth.),0.1746
PFN2,0.1746
SLC34A2 (meth.),0.1746
RHCG (meth.),0.1740
FOXJ1 (meth.),0.1736
PDGFRA,0.1733
PLA2G1B (meth.),0.1733
MARCHF10 (meth.),0.1729
SPTBN1,0.1726
SIRPB1 (meth.),0.1725
KRT19 (meth.),0.1724
PHLDA1,0.1723
CYP4F3 (meth.),0.1717
SUMO3 (meth.),0.1711
H4C4 (meth.),0.1711
CPQ (meth.),0.1706
CDK14 (meth.),0.1704
GPRASP3 (meth.),0.1700
ARHGDIB (meth.),0.1699
MASP1 (meth.),0.1693
MAP4,0.1693
IRAG1 (meth.),0.1691
ERG (meth.),0.1685
SULF2,0.1682
SNRK (meth.),0.1682
CD74 (meth.),0.1680
EHF (meth.),0.1677
DBI,0.1676
FABP3 (meth.),0.1675
C11orf52 (meth.),0.1674
PDIA3,0.1671
COL5A2 (meth.),0.1667
POLR2D (meth.),0.1666
EMILIN3 (meth.),0.1662
TNXB (meth.),0.1660
LIN7A (meth.),0.1658
BST2 (meth.),0.1656
CHI3L2 (meth.),0.1656
G6PC2 (meth.),0.1647
CHRNB1 (meth.),0.1643
CD72 (meth.),0.1639
SPATA18 (meth.),0.1638
HTR3A (meth.),0.1632
MAOB (meth.),0.1625
CORO1C,0.1624
ATP9A,0.1620
TMEM30A,0.1619
PDE6B (meth.),0.1618
MT1X,0.1616
LINC02870 (meth.),0.1596
GTF2IP1,0.1595
CIITA (meth.),0.1593
ISG20 (meth.),0.1591
PTGDR2 (meth.),0.1591
MAP2 (meth.),0.1587
C9 (meth.),0.1585
PHGDH,0.1584
FMOD (meth.),0.1576
TAMALIN (meth.),0.1571
SPRR1B (meth.),0.1564
FGFBP2 (meth.),0.1562
APOBEC3C (meth.),0.1556
LMO3 (meth.),0.1554
MARCKSL1,0.1554
VPREB1 (meth.),0.1552
TACSTD2 (meth.),0.1552
C1orf115 (meth.),0.1549
PTHLH (meth.),0.1543
CCNP (meth.),0.1542
KCNAB2 (meth.),0.1540
AMIGO2 (meth.),0.1538
SEMA3E (meth.),0.1535
TTC3,0.1531
APLP1,0.1525
AP2B1,0.1524
TEKTL1 (meth.),0.1524
WFIKKN2 (meth.),0.1521
VMO1 (meth.),0.1521
SLC35G2 (meth.),0.1520
PPP1R14A (meth.),0.1519
SCARA3,0.1515
RASSF6 (meth.),0.1515
IFITM1 (meth.),0.1513
HPCAL1 (meth.),0.1513
MEGF10 (meth.),0.1512
CKM (meth.),0.1511
LYL1 (meth.),0.1510
GNG4 (meth.),0.1504
SOST (meth.),0.1503
SIPA1 (meth.),0.1502
CTRC (meth.),0.1500
TXNDC5,0.1498
SRGN (meth.),0.1495
FPR3 (meth.),0.1494
AOC1 (meth.),0.1487
KRT17 (meth.),0.1487
RD3 (meth.),0.1486
EXTL1 (meth.),0.1485
SPTAN1,0.1484
SORL1,0.1481
PRSS16 (meth.),0.1479
MEIOB (meth.),0.1479
CHRNA4 (meth.),0.1475
MKRN3 (meth.),0.1472
SLC7A11 (meth.),0.1471
CDC42EP4,0.1470
LRRC59,0.1467
ADCY1 (meth.),0.1465
AIM2 (meth.),0.1465
KCNE3 (meth.),0.1462
SULF1 (meth.),0.1460
DST,0.1447
SORBS1,0.1445
SAA1 (meth.),0.1439
ANXA4 (meth.),0.1438
IL1RL2 (meth.),0.1438
HSD17B2 (meth.),0.1438
SULT2B1 (meth.),0.1434
PCDHB6 (meth.),0.1433
PLAT (meth.),0.1432
IL32 (meth.),0.1423
LY75 (meth.),0.1419
CCDC69 (meth.),0.1416
BIN1,0.1415
SAXO4 (meth.),0.1414
PCDHB14 (meth.),0.1412
ATP1A1,0.1410
SLC22A12 (meth.),0.1408
COL9A2 (meth.),0.1399
PNPLA2 (meth.),0.1399
SLCO1C1 (meth.),0.1398
SLC16A5 (meth.),0.1398
SEC14L4 (meth.),0.1396
NEFL,0.1392
NFATC2 (meth.),0.1392
MT1E (meth.),0.1392
ELF4 (meth.),0.1392
FHL2 (meth.),0.1391
PRDX6,0.1391
PITX1 (meth.),0.1388
SPOCK1,0.1387
CYP27B1 (meth.),0.1387
SPACA3 (meth.),0.1386
SORT1,0.1385
DNTT (meth.),0.1383
SCUBE1 (meth.),0.1382
COCH (meth.),0.1380
CSRNP2 (meth.),0.1379
PLEKHA6 (meth.),0.1376
HAPLN2 (meth.),0.1374
SLC38A10 (meth.),0.1374
DIAPH1,0.1372
ST13,0.1372
IRAK3 (meth.),0.1370
LAMB1,0.1370
CCDC116 (meth.),0.1369
ADD1,0.1369
KIAA1217,0.1367
TMEM106A (meth.),0.1367
SCUBE2 (meth.),0.1367
NEBL (meth.),0.1360
ME1 (meth.),0.1360
KLHDC7A (meth.),0.1356
ALAS1 (meth.),0.1356
PDLIM4 (meth.),0.1354
CRIP3 (meth.),0.1352
ARTN (meth.),0.1349
YWHAG,0.1347
AQP10 (meth.),0.1347
MAT1A (meth.),0.1346
TGFBR1 (meth.),0.1334
TSPAN16 (meth.),0.1333
AQP1,0.1333
VSIG2 (meth.),0.1332
ATP5MC2 (meth.),0.1329
HENMT1 (meth.),0.1328
PEAK3 (meth.),0.1325
RGN (meth.),0.1324
FRK (meth.),0.1323
PARVG (meth.),0.1323
PTPRN2,0.1322
ASGR2 (meth.),0.1319
SERINC1,0.1319
BCAS1 (meth.),0.1318
IFFO1 (meth.),0.1316
IL20RA (meth.),0.1316
GRIK2 (meth.),0.1313
ISL2 (meth.),0.1312
CD5 (meth.),0.1310
TEX26 (meth.),0.1309
GLT8D2 (meth.),0.1308
ITPKB,0.1307
OTOF (meth.),0.1305
CYP3A5 (meth.),0.1305
SELL,0.1303
SHC1,0.1303
TNFRSF1B (meth.),0.1302
LCE1A (meth.),0.1301
CTDSP2,0.1300
ZNF154 (meth.),0.1299
DAZAP2,0.1298
PFKFB3,0.1297
PCOLCE (meth.),0.1296
UCHL1,0.1296
ESR2 (meth.),0.1296
ZIC5 (meth.),0.1293
PI15 (meth.),0.1293
SULT1A2 (meth.),0.1293
SPIB (meth.),0.1292
NPM2 (meth.),0.1291
SLCO2B1,0.1290
GIMAP5 (meth.),0.1288
CX3CR1 (meth.),0.1286
TCF15 (meth.),0.1286
RRBP1,0.1286
CDH12 (meth.),0.1284
PKHD1 (meth.),0.1283
SPRR2A (meth.),0.1283
CD53 (meth.),0.1282
PTBP3,0.1281
ZIC1 (meth.),0.1280
COX4I2 (meth.),0.1278
LHCGR (meth.),0.1276
ADGRG1,0.1276
NCAN (meth.),0.1274
ZDHHC11 (meth.),0.1273
CILP2 (meth.),0.1270
UBQLN3 (meth.),0.1267
F7 (meth.),0.1267
IL13RA1 (meth.),0.1264
IRAG2 (meth.),0.1264
IL18 (meth.),0.1263
PRKACB,0.1263
SKP1,0.1263
not found,0.1261
ERP29,0.1261
COL21A1 (meth.),0.1257
COL11A2 (meth.),0.1257
SLC10A2 (meth.),0.1256
MCHR1 (meth.),0.1255
SLC13A5 (meth.),0.1254
SNX31 (meth.),0.1254
FRZB (meth.),0.1253
NINL (meth.),0.1249
CSPG5 (meth.),0.1249
CLEC11A (meth.),0.1248
WSB1,0.1244
B4GALT6 (meth.),0.1244
DKK4 (meth.),0.1243
SECTM1 (meth.),0.1240
CLIC1,0.1239
CDK15 (meth.),0.1237
SYP,0.1234
HOXD3 (meth.),0.1233
CNTN4 (meth.),0.1232
STRA6 (meth.),0.1232
SPARC,0.1231
DDO (meth.),0.1231
EIF3H,0.1230
TFR2 (meth.),0.1230
NPY4R (meth.),0.1230
ZBTB18 (meth.),0.1228
EFEMP1 (meth.),0.1228
TTLL3 (meth.),0.1228
ZPBP (meth.),0.1225
ADGRD1 (meth.),0.1225
LRG1 (meth.),0.1220
SLC38A11 (meth.),0.1219
CRACR2A (meth.),0.1216
PTBP1,0.1216
SLC6A13 (meth.),0.1211
CBFA2T3 (meth.),0.1209
PDE4D (meth.),0.1208
FRMD4A (meth.),0.1208
PHOX2B (meth.),0.1208
TM4SF4 (meth.),0.1207
FKBP9,0.1207
FMNL1 (meth.),0.1206
KRTCAP3 (meth.),0.1203
PRX (meth.),0.1200
RBM46 (meth.),0.1199
PTGES (meth.),0.1199
C1orf210 (meth.),0.1199
HJV (meth.),0.1197
GJB5 (meth.),0.1196
LGALS2 (meth.),0.1195
MATN2,0.1194
FHL1,0.1193
SAA2 (meth.),0.1192
HCAR1 (meth.),0.1191
BCOR (meth.),0.1191
RNLS (meth.),0.1189
CRISP2 (meth.),0.1188
HSP90B1,0.1185
ANKRD53 (meth.),0.1185
PLA2G4E (meth.),0.1179
LRATD2,0.1179
BMP4 (meth.),0.1177
MAOB,0.1174
LCE3A (meth.),0.1174
MACROH2A1 (meth.),0.1174
SNTG1 (meth.),0.1174
FCER1A (meth.),0.1172
WWC3 (meth.),0.1170
PPP1CA,0.1169
HNRNPF,0.1168
OR12D3 (meth.),0.1167
PAH (meth.),0.1166
SPON1,0.1166
ISYNA1,0.1166
TSC22D1,0.1165
RFLNA (meth.),0.1164
MGAT4B,0.1164
CRH (meth.),0.1162
TNFRSF10D (meth.),0.1162
BTBD2 (meth.),0.1160
AGR2 (meth.),0.1160
GALM (meth.),0.1158
KDELR1,0.1158
AQP5 (meth.),0.1157
SPRR3 (meth.),0.1156
XRCC5,0.1154
CD244 (meth.),0.1154
AGT (meth.),0.1153
NINJ2 (meth.),0.1150
CIMIP4 (meth.),0.1149
PLAC8 (meth.),0.1149
EPB41L1 (meth.),0.1149
ARPC2,0.1148
PTN (meth.),0.1147
FCN2 (meth.),0.1145
MIOX (meth.),0.1144
MAT2A,0.1144
PRRC2B,0.1144
TGOLN2,0.1143
LAMA5,0.1142
ENTPD1 (meth.),0.1139
ARPC3,0.1138
KIF25 (meth.),0.1137
GZMB (meth.),0.1136
THY1 (meth.),0.1136
CXCL1 (meth.),0.1134
MYO1B,0.1134
LMNTD1 (meth.),0.1133
ZG16B (meth.),0.1132
DRC1 (meth.),0.1131
ADGRE1 (meth.),0.1131
VNN2 (meth.),0.1130
NMUR1 (meth.),0.1130
PCDH8 (meth.),0.1127
RIMS3 (meth.),0.1126
ADAMTSL1 (meth.),0.1122
PTGDS,0.1121
IL7R (meth.),0.1121
RAMP1,0.1120
DES (meth.),0.1119
IFNA8 (meth.),0.1118
HDLBP,0.1118
SOX1 (meth.),0.1117
SMARCA1 (meth.),0.1115
ACTA1 (meth.),0.1115
ATN1,0.1114
MCEMP1 (meth.),0.1113
HAMP (meth.),0.1113
NR2E1 (meth.),0.1113
KRT8 (meth.),0.1110
ARF1,0.1110
MLC1 (meth.),0.1107
CCDC181 (meth.),0.1106
SCD,0.1106
PCBP1,0.1106
DGKA (meth.),0.1105
PKP3 (meth.),0.1104
WNK2 (meth.),0.1104
NLRP10 (meth.),0.1104
PRR15L (meth.),0.1102
SEL1L3,0.1102
ANXA9 (meth.),0.1102
MYH9,0.1101
TMPRSS3 (meth.),0.1100
FCRL2 (meth.),0.1099
ARPC1B,0.1099
CYP4B1 (meth.),0.1099
C1QTNF9 (meth.),0.1097
SEC14L2,0.1097
SLAMF1 (meth.),0.1097
PCK1 (meth.),0.1096
NCALD (meth.),0.1091
SPAG6 (meth.),0.1090
SERPINA6 (meth.),0.1088
TMED2,0.1087
EGFR,0.1087
RAI2 (meth.),0.1086
SULT1C2 (meth.),0.1085
ARHGAP15 (meth.),0.1084
ACTN4,0.1084
CD151,0.1084
MFAP5 (meth.),0.1083
AMDHD1 (meth.),0.1083
MYO1C,0.1083
GLRB (meth.),0.1082
RORC (meth.),0.1082
TAPBP,0.1082
CSF1R (meth.),0.1082
FRMD1 (meth.),0.1082
SELENBP1 (meth.),0.1082
KLHL6 (meth.),0.1078
LRIT1 (meth.),0.1078
CFAP45 (meth.),0.1076
ANK2 (meth.),0.1074
ARF3,0.1071
USH2A (meth.),0.1071
ISG20L2 (meth.),0.1071
NODAL (meth.),0.1069
MYO5A,0.1069
ANXA11,0.1068
EPHB4,0.1068
LYPD3 (meth.),0.1067
DEFB119 (meth.),0.1067
BASP1,0.1067
ACY3 (meth.),0.1066
ACTN3 (meth.),0.1066
PRNP,0.1065
ATP13A4 (meth.),0.1063
DENND2D (meth.),0.1062
TH (meth.),0.1062
GFI1 (meth.),0.1062
BBOX1 (meth.),0.1061
CCM2L (meth.),0.1061
LUM,0.1060
SPIC (meth.),0.1059
PRELP (meth.),0.1057
CTNNA1,0.1057
P4HB,0.1056
MS4A2 (meth.),0.1056
NDFIP1,0.1055
DSG2,0.1055
PODN (meth.),0.1053
ZNF560 (meth.),0.1052
MYRF,0.1050
SOX18 (meth.),0.1049
CD99,0.1049
FGF11 (meth.),0.1048
IRF8 (meth.),0.1047
CDH1,0.1046
CCDC60 (meth.),0.1046
GUCA1A (meth.),0.1046
SARM1 (meth.),0.1045
MAPRE3 (meth.),0.1045
ASPA (meth.),0.1045
MCF2 (meth.),0.1044
CSNK1E (meth.),0.1044
LMAN1,0.1044
FABP2 (meth.),0.1043
ZNF177 (meth.),0.1041
CD40 (meth.),0.1040
GCNT3 (meth.),0.1039
GALP (meth.),0.1039
SEC31B (meth.),0.1039
NR0B2 (meth.),0.1039
KRTAP13-4 (meth.),0.1038
TAS2R16 (meth.),0.1037
THNSL2 (meth.),0.1036
GDAP1L1 (meth.),0.1036
ADRB3 (meth.),0.1035
TNFAIP2 (meth.),0.1035
P2RX1 (meth.),0.1035
GRM1 (meth.),0.1034
KRTAP13-3 (meth.),0.1034
FOXI1 (meth.),0.1030
KRT24 (meth.),0.1029
KCNMB2 (meth.),0.1029
TMBIM1,0.1029
EIF3CL,0.1029
WFDC2 (meth.),0.1028
CIRBP,0.1028
KRT5 (meth.),0.1028
ARHGAP4 (meth.),0.1027
VSX2 (meth.),0.1027
UCN3 (meth.),0.1027
TRAK1 (meth.),0.1026
CLEC1A (meth.),0.1026
KRT79 (meth.),0.1024
C4orf50 (meth.),0.1024
NLRP12 (meth.),0.1024
CAVIN3 (meth.),0.1023
SURF4,0.1023
ZNF454 (meth.),0.1023
DGKI (meth.),0.1023
CCDC47 (meth.),0.1022
HABP2 (meth.),0.1022
EPB41L1,0.1018
IL12RB2 (meth.),0.1017
GCSAM (meth.),0.1016
MAGEB6 (meth.),0.1014
HSPB3 (meth.),0.1014
HOXD12 (meth.),0.1014
RBM47 (meth.),0.1013
EGR4 (meth.),0.1012
SCNN1A (meth.),0.1012
TAL1 (meth.),0.1012
CARD10 (meth.),0.1010
PF4 (meth.),0.1010
SLC6A11 (meth.),0.1008
EVL (meth.),0.1008
GAL3ST1 (meth.),0.1007
AMPD1 (meth.),0.1007
SSTR3 (meth.),0.1006
NONO,0.1006
RPN1,0.1005
KCNQ4 (meth.),0.1004
RPN2,0.1004
CBLC (meth.),0.1004
NGB (meth.),0.1003
VILL (meth.),0.1003
MAGED1,0.1003
GUCY2C (meth.),0.1003
LGI1 (meth.),0.1002
CNGB3 (meth.),0.1002
SALL3 (meth.),0.1001
PTK7,0.1000
TGFB3 (meth.),0.0999
LCE2B (meth.),0.0999
H4C13 (meth.),0.0998
LYZL2 (meth.),0.0998
PADI4 (meth.),0.0997
EIF3D,0.0995
FAM30A (meth.),0.0995
HSD17B14 (meth.),0.0995
UBB,0.0995
CD164,0.0994
FERMT1,0.0994
SYNGR2,0.0993
CRYGN (meth.),0.0993
PFN1,0.0992
PRUNE2,0.0992
SMPX (meth.),0.0991
PIGT,0.0991
MYL12A,0.0991
VHL (meth.),0.0990
PSPN (meth.),0.0990
RBBP8NL (meth.),0.0989
PTPN22 (meth.),0.0988
MYH4 (meth.),0.0988
C5AR1 (meth.),0.0988
FFAR2 (meth.),0.0987
GIPC2 (meth.),0.0987
VWA5B1 (meth.),0.0985
GJA1,0.0985
ITM2A (meth.),0.0985
TBC1D14,0.0985
TMEM139 (meth.),0.0984
PROCA1 (meth.),0.0983
CD69 (meth.),0.0983
LEFTY1 (meth.),0.0982
UCN2 (meth.),0.0982
CREB3L3 (meth.),0.0982
ZNF790 (meth.),0.0980
GLIPR1L1 (meth.),0.0980
CEACAM3 (meth.),0.0979
ATP6V0C (meth.),0.0978
RAC2,0.0978
RHOB,0.0978
RETNLB (meth.),0.0977
RABGEF1 (meth.),0.0977
TRPM8 (meth.),0.0977
SIRPG (meth.),0.0976
HNF4G (meth.),0.0976
ACRBP (meth.),0.0976
TRIM15 (meth.),0.0975
FGF6 (meth.),0.0974
EID1,0.0972
SPHKAP (meth.),0.0972
CLCA1 (meth.),0.0972
CHL1 (meth.),0.0970
SH3TC1 (meth.),0.0969
UBXN10 (meth.),0.0968
SPATS1 (meth.),0.0968
LSAMP (meth.),0.0968
FBXL22 (meth.),0.0967
PGK2 (meth.),0.0967
SYNGR3 (meth.),0.0965
CD8A (meth.),0.0965
KCNN4 (meth.),0.0965
SST (meth.),0.0965
MORC2-AS1 (meth.),0.0965
FGF23 (meth.),0.0964
KCNA5 (meth.),0.0964
HNF4A (meth.),0.0964
SPINK5 (meth.),0.0963
PLP2,0.0961
TUBB3,0.0961
TPSD1 (meth.),0.0961
ERBB3,0.0961
GOT2,0.0961
RHAG (meth.),0.0959
POU3F3 (meth.),0.0959
MYL12B,0.0959
NIBAN3 (meth.),0.0959
S100A16 (meth.),0.0959
CAPSL (meth.),0.0958
CLEC12B (meth.),0.0958
RDH5 (meth.),0.0958
CD48 (meth.),0.0958
PPM1M (meth.),0.0957
SPNS3 (meth.),0.0956
CCND2,0.0953
EIF3A,0.0953
IL25 (meth.),0.0952
MAPK4 (meth.),0.0952
TAAR5 (meth.),0.0950
AIF1L,0.0950
TRIB2,0.0949
VSTM1 (meth.),0.0949
ABCC1,0.0948
MFAP4 (meth.),0.0948
CHRNA5 (meth.),0.0948
UPK1B (meth.),0.0948
ARX (meth.),0.0948
CGAS (meth.),0.0947
DLG2 (meth.),0.0947
SPINK2 (meth.),0.0947
SOX9,0.0946
PLXNB1,0.0945
MATR3,0.0945
OS9,0.0945
GSG1L (meth.),0.0944
VTCN1 (meth.),0.0944
ALCAM,0.0944
SERINC2,0.0944
REG1A (meth.),0.0943
PMEPA1 (meth.),0.0943
ST6GALNAC1 (meth.),0.0942
WDR72 (meth.),0.0941
HRG (meth.),0.0941
CXCL12 (meth.),0.0940
SND1,0.0938
RPLP1,0.0937
ZNF875 (meth.),0.0936
SLC39A2 (meth.),0.0936
LDHB,0.0935
MT1A (meth.),0.0935
MKI67,0.0935
BTNL2 (meth.),0.0935
KCTD12,0.0934
COG2 (meth.),0.0933
SELENOW,0.0933
VDAC1,0.0933
WNK3 (meth.),0.0932
PCP4 (meth.),0.0932
CHRNB4 (meth.),0.0932
AHR,0.0931
TAGLN2,0.0930
OGDH (meth.),0.0930
NETO1 (meth.),0.0928
TMEM52B (meth.),0.0928
EPPIN (meth.),0.0928
FCGR3B (meth.),0.0927
TMEM71 (meth.),0.0927
MPG (meth.),0.0927
ITGB1,0.0927
RAB11FIP4 (meth.),0.0926
OR1D2 (meth.),0.0926
TNFAIP8 (meth.),0.0925
GALNTL5 (meth.),0.0925
XIST,0.0924
IL1R2 (meth.),0.0924
ACVR1 (meth.),0.0923
KRT15 (meth.),0.0923
SLC12A7,0.0922
DCD (meth.),0.0922
IQGAP1,0.0921
CD1A (meth.),0.0921
SHOX2 (meth.),0.0920
PTMA,0.0919
CELSR1,0.0919
ACTG1,0.0919
ADIRF (meth.),0.0918
SLC26A5 (meth.),0.0917
TM9SF2,0.0917
CBY2 (meth.),0.0916
ENAH,0.0915
PNMA8A (meth.),0.0914
CRLF1,0.0914
TREM2 (meth.),0.0913
FBLN2 (meth.),0.0912
DSC3 (meth.),0.0912
CDK4,0.0912
GBP6 (meth.),0.0911
PDLIM1,0.0911
IFI44L (meth.),0.0910
AZGP1 (meth.),0.0910
ZNF662 (meth.),0.0910
ARL6IP1,0.0910
TUBA1C,0.0909
SPRR1A (meth.),0.0908
SULT2A1 (meth.),0.0908
MST1R (meth.),0.0908
GPLD1 (meth.),0.0906
HMGN2,0.0905
DYNC1H1,0.0905
MIA2 (meth.),0.0904
F13A1,0.0904
HOPX (meth.),0.0904
RPL39L (meth.),0.0904
CES3 (meth.),0.0903
MS4A1 (meth.),0.0903
F2RL1 (meth.),0.0903
DAPP1 (meth.),0.0902
TINAGL1 (meth.),0.0902
H3-3B,0.0901
CLEC10A (meth.),0.0901
HSPA5,0.0901
SLC2A2 (meth.),0.0899
RNF213,0.0899
CASP14 (meth.),0.0899
LGALS12 (meth.),0.0899
