Gene Name,Score
CASP8 (meth.),0.2431
SPTAN1,0.2403
MRFAP1,0.2400
CLCN4 (meth.),0.2381
KAZALD1 (meth.),0.2376
YWHAH,0.2373
RAB34 (meth.),0.2373
PDK4 (meth.),0.2369
RBP1 (meth.),0.2358
CDK2AP1,0.2355
DYNLT3 (meth.),0.2347
SLAIN1 (meth.),0.2322
COL19A1 (meth.),0.2301
SLC16A2 (meth.),0.2298
ABR,0.2287
SCRN1,0.2282
ATP9A,0.2262
C3orf62 (meth.),0.2259
PREX1,0.2256
PDGFRA,0.2244
STEAP4 (meth.),0.2237
CALM1,0.2223
SPOCK2,0.2222
CLU,0.2218
SEPTIN2,0.2213
GBP4 (meth.),0.2194
TUBA1A,0.2184
ATP1A3,0.2176
GYPC (meth.),0.2163
HFE (meth.),0.2156
CA5B (meth.),0.2150
ZMIZ1,0.2147
ID3,0.2147
TSTD1 (meth.),0.2145
HTRA1,0.2143
TMEM184A (meth.),0.2139
GSX2 (meth.),0.2122
PTPN6 (meth.),0.2115
SLC4A4,0.2110
NES,0.2109
POLR2D (meth.),0.2105
ABCA3,0.2096
TBC1D9B (meth.),0.2092
RNASE6 (meth.),0.2090
CEP15 (meth.),0.2085
SPINT2 (meth.),0.2074
CCDC89 (meth.),0.2069
SNRK (meth.),0.2059
EFS (meth.),0.2057
DLEC1 (meth.),0.2054
PEG3,0.2047
MEST (meth.),0.2041
CYBA (meth.),0.2035
SIRPA,0.2032
CA13 (meth.),0.2031
CYFIP2,0.2023
TSPAN3,0.2020
FBXO17 (meth.),0.2016
TBR1 (meth.),0.2015
FOXJ1 (meth.),0.2012
DEFB1 (meth.),0.1986
MARCHF10 (meth.),0.1983
RUFY3 (meth.),0.1982
C11orf52 (meth.),0.1978
IDS,0.1977
IRAG1 (meth.),0.1973
S100A8 (meth.),0.1959
G6PC2 (meth.),0.1958
PLEKHA4 (meth.),0.1957
TMEM132A,0.1956
PBXIP1,0.1955
PHLDA1,0.1949
APLP1,0.1944
CCNP (meth.),0.1942
FADS1,0.1941
SLC52A3 (meth.),0.1931
PFN2,0.1922
RHCG (meth.),0.1921
CD74 (meth.),0.1918
CNTN6 (meth.),0.1911
CNN3,0.1909
AMIGO2 (meth.),0.1904
GALNT5 (meth.),0.1899
FGF20 (meth.),0.1898
GFI1B (meth.),0.1898
SYDE1 (meth.),0.1886
MARCKSL1,0.1875
CDK14 (meth.),0.1874
DKK3,0.1872
TTC3,0.1864
RHOBTB3,0.1858
CD72 (meth.),0.1857
CPQ (meth.),0.1852
CYP4F3 (meth.),0.1844
STAT6,0.1842
MAOB (meth.),0.1840
MAT1A (meth.),0.1840
CD14 (meth.),0.1838
C1orf115 (meth.),0.1837
LRP1,0.1833
PLA2G1B (meth.),0.1832
ERG (meth.),0.1832
EMILIN3 (meth.),0.1830
EHF (meth.),0.1826
NMNAT3 (meth.),0.1824
ZAR1 (meth.),0.1819
CAMK2N1,0.1812
ARHGDIB (meth.),0.1811
GPRASP3 (meth.),0.1811
LYN (meth.),0.1808
DBI,0.1805
PTGDR2 (meth.),0.1802
PDE6B (meth.),0.1797
SULF2,0.1796
GRB7 (meth.),0.1795
GAS7,0.1787
CALHM2 (meth.),0.1786
BIN1,0.1780
LINC02870 (meth.),0.1775
CRIP1 (meth.),0.1772
CORO1C,0.1769
CORO6 (meth.),0.1767
H4C4 (meth.),0.1766
MAP2 (meth.),0.1765
EXTL1 (meth.),0.1764
MASP1 (meth.),0.1762
COL5A2 (meth.),0.1761
SLC34A2 (meth.),0.1749
TNXB (meth.),0.1749
HTR3A (meth.),0.1747
ADCY1 (meth.),0.1746
TNFRSF4 (meth.),0.1741
SEMA3E (meth.),0.1737
CHRNA4 (meth.),0.1734
TMEM30A,0.1733
LIN7A (meth.),0.1731
TPM3,0.1729
ADD1,0.1729
CHI3L2 (meth.),0.1723
SULT2B1 (meth.),0.1722
ISG20 (meth.),0.1710
BST2 (meth.),0.1709
FMOD (meth.),0.1707
SIRPB1 (meth.),0.1702
ITPKB,0.1701
LYL1 (meth.),0.1701
SRGN (meth.),0.1700
LAT2 (meth.),0.1693
RTN4,0.1677
RASD1,0.1673
ADGRD1 (meth.),0.1670
SLC35G2 (meth.),0.1666
SPTBN1,0.1664
C9 (meth.),0.1662
CHRNB1 (meth.),0.1651
CDC42EP4,0.1646
SUMO3 (meth.),0.1640
STXBP1,0.1640
SOST (meth.),0.1639
FABP3 (meth.),0.1638
SCARA3,0.1634
TAMALIN (meth.),0.1625
GTF2IP1,0.1622
PPP1R14A (meth.),0.1615
VPREB1 (meth.),0.1615
CTRC (meth.),0.1614
SPARC,0.1613
AP2B1,0.1612
ADGRG1,0.1603
CCDC69 (meth.),0.1594
WFIKKN2 (meth.),0.1593
RASSF6 (meth.),0.1591
SLC7A11 (meth.),0.1585
TGFBR1 (meth.),0.1580
PHGDH,0.1579
IFITM1 (meth.),0.1578
PITX1 (meth.),0.1575
ME1 (meth.),0.1570
ELF4 (meth.),0.1566
APOBEC3C (meth.),0.1564
MEGF10 (meth.),0.1562
KRT19 (meth.),0.1562
SORBS1,0.1559
FGFBP2 (meth.),0.1559
CIITA (meth.),0.1552
GNG4 (meth.),0.1550
SIPA1 (meth.),0.1550
AOC1 (meth.),0.1543
PNPLA2 (meth.),0.1538
PDIA3,0.1534
SPATA18 (meth.),0.1533
NEBL (meth.),0.1531
LMO3 (meth.),0.1526
HAPLN2 (meth.),0.1526
CDH12 (meth.),0.1523
PLEKHA6 (meth.),0.1522
PCDHB14 (meth.),0.1520
TACSTD2 (meth.),0.1519
FPR3 (meth.),0.1516
PTHLH (meth.),0.1513
MKRN3 (meth.),0.1512
LAMB1,0.1510
HSD17B2 (meth.),0.1510
PRSS16 (meth.),0.1507
MT1X,0.1503
AQP10 (meth.),0.1502
CRIP3 (meth.),0.1501
MT1E (meth.),0.1499
SLC22A12 (meth.),0.1499
SPRR1B (meth.),0.1498
PDLIM4 (meth.),0.1496
VMO1 (meth.),0.1495
SEC14L4 (meth.),0.1488
FRK (meth.),0.1479
PCDHB6 (meth.),0.1476
TMEM106A (meth.),0.1474
CYP3A5 (meth.),0.1474
HPCAL1 (meth.),0.1472
IRAK3 (meth.),0.1471
SAA1 (meth.),0.1470
CKM (meth.),0.1467
ANXA4 (meth.),0.1467
SORL1,0.1464
DST,0.1464
VSIG2 (meth.),0.1463
SAXO4 (meth.),0.1461
PLAT (meth.),0.1461
B4GALT6 (meth.),0.1457
ST13,0.1455
KIAA1217,0.1454
ARTN (meth.),0.1454
SLC13A5 (meth.),0.1453
BCAS1 (meth.),0.1453
IRAG2 (meth.),0.1450
TEKTL1 (meth.),0.1446
GRIK2 (meth.),0.1445
COL9A2 (meth.),0.1443
ATP1A1,0.1441
COL21A1 (meth.),0.1441
RGN (meth.),0.1438
ZBTB18 (meth.),0.1431
SPACA3 (meth.),0.1430
IL1RL2 (meth.),0.1429
NPM2 (meth.),0.1428
IL32 (meth.),0.1427
NFATC2 (meth.),0.1427
DIAPH1,0.1424
ZNF154 (meth.),0.1420
KCNAB2 (meth.),0.1420
PRDX6,0.1417
RD3 (meth.),0.1411
SULF1 (meth.),0.1407
TCF15 (meth.),0.1406
ALAS1 (meth.),0.1402
TSPAN16 (meth.),0.1399
SLCO1C1 (meth.),0.1394
HSP90B1,0.1386
KRT17 (meth.),0.1386
ASGR2 (meth.),0.1386
SCUBE2 (meth.),0.1385
CCDC116 (meth.),0.1383
NPY4R (meth.),0.1382
OTOF (meth.),0.1381
IL13RA1 (meth.),0.1379
PTPRN2,0.1377
SCUBE1 (meth.),0.1376
RRBP1,0.1374
SORT1,0.1373
IL7R (meth.),0.1371
DNTT (meth.),0.1370
NCALD (meth.),0.1369
TXNDC5,0.1369
KCNE3 (meth.),0.1369
DAZAP2,0.1367
MCHR1 (meth.),0.1366
PARVG (meth.),0.1365
LCE1A (meth.),0.1365
FHL2 (meth.),0.1365
SPON1,0.1362
GLT8D2 (meth.),0.1360
PCOLCE (meth.),0.1359
KLHDC7A (meth.),0.1358
COX4I2 (meth.),0.1354
IL20RA (meth.),0.1354
CYP27B1 (meth.),0.1353
SELL,0.1352
LRRC59,0.1350
FKBP9,0.1350
DKK4 (meth.),0.1348
LY75 (meth.),0.1347
FMNL1 (meth.),0.1346
F7 (meth.),0.1345
CSRNP2 (meth.),0.1342
SLC16A5 (meth.),0.1341
HENMT1 (meth.),0.1340
ZDHHC11 (meth.),0.1339
FHL1,0.1336
IFFO1 (meth.),0.1333
COCH (meth.),0.1332
LHCGR (meth.),0.1332
AIM2 (meth.),0.1332
PEAK3 (meth.),0.1327
NCAN (meth.),0.1326
ZIC1 (meth.),0.1320
FRZB (meth.),0.1320
PLA2G4E (meth.),0.1320
MLC1 (meth.),0.1317
ZPBP (meth.),0.1316
WFDC2 (meth.),0.1315
TTLL3 (meth.),0.1312
CSPG5 (meth.),0.1311
NEFL,0.1309
MEIOB (meth.),0.1309
TSC22D1,0.1309
SLCO2B1,0.1305
ATP13A4 (meth.),0.1305
CNTN4 (meth.),0.1304
WWC3 (meth.),0.1302
YWHAG,0.1300
SLC38A10 (meth.),0.1297
MATN2,0.1293
PDE4D (meth.),0.1292
ZIC5 (meth.),0.1290
CRACR2A (meth.),0.1288
SERINC1,0.1285
ATP5MC2 (meth.),0.1284
TM4SF4 (meth.),0.1283
PKHD1 (meth.),0.1283
GIMAP5 (meth.),0.1282
LCE3A (meth.),0.1281
SAA2 (meth.),0.1281
SERPINA6 (meth.),0.1280
CBFA2T3 (meth.),0.1279
CX3CR1 (meth.),0.1276
HOXD3 (meth.),0.1274
TNFRSF1B (meth.),0.1274
SNX31 (meth.),0.1272
COL11A2 (meth.),0.1271
KDELR1,0.1270
CDK15 (meth.),0.1270
ISL2 (meth.),0.1264
EFEMP1 (meth.),0.1263
SPOCK1,0.1263
CRH (meth.),0.1262
SHC1,0.1261
ENTPD1 (meth.),0.1260
XRCC5,0.1258
WSB1,0.1257
PRELP (meth.),0.1256
CLEC11A (meth.),0.1256
CD164,0.1254
ACTN4,0.1253
PI15 (meth.),0.1252
PLXNB1,0.1249
CD53 (meth.),0.1249
BTBD2 (meth.),0.1248
ANKRD53 (meth.),0.1247
DDO (meth.),0.1247
SPIB (meth.),0.1247
AQP1,0.1246
not found,0.1246
STRA6 (meth.),0.1244
SOX1 (meth.),0.1242
FRMD4A (meth.),0.1242
PTBP1,0.1240
SECTM1 (meth.),0.1237
TEX26 (meth.),0.1237
SULT1A2 (meth.),0.1236
C4orf50 (meth.),0.1236
IL18 (meth.),0.1235
BMP4 (meth.),0.1235
MAT2A,0.1233
PTGES (meth.),0.1232
DRC1 (meth.),0.1228
SPRR2A (meth.),0.1228
LAMA5,0.1227
CILP2 (meth.),0.1226
MCEMP1 (meth.),0.1226
WNK2 (meth.),0.1224
PHOX2B (meth.),0.1224
TGOLN2,0.1223
NINL (meth.),0.1222
KRT8 (meth.),0.1220
LSAMP (meth.),0.1218
UBQLN3 (meth.),0.1218
SYP,0.1214
PTGDS,0.1214
SLC10A2 (meth.),0.1213
ARF1,0.1213
RFLNA (meth.),0.1211
ZG16B (meth.),0.1211
AQP5 (meth.),0.1210
BCOR (meth.),0.1210
MYO5A,0.1209
ANK2 (meth.),0.1207
LGALS2 (meth.),0.1206
GCSAM (meth.),0.1205
TBC1D14,0.1203
LMNTD1 (meth.),0.1201
THY1 (meth.),0.1201
MACROH2A1 (meth.),0.1201
MYRF,0.1200
PRNP,0.1200
CD244 (meth.),0.1199
LRG1 (meth.),0.1199
ESR2 (meth.),0.1197
NMUR1 (meth.),0.1197
CAVIN3 (meth.),0.1195
PAH (meth.),0.1195
GALM (meth.),0.1194
RBM46 (meth.),0.1193
DES (meth.),0.1193
ISG20L2 (meth.),0.1191
FCRL2 (meth.),0.1190
RAMP1,0.1189
SNTG1 (meth.),0.1189
SPRR3 (meth.),0.1189
CYP4B1 (meth.),0.1188
ADGRE1 (meth.),0.1188
PTN (meth.),0.1188
PRX (meth.),0.1186
NR2E1 (meth.),0.1185
TFR2 (meth.),0.1184
CRISP2 (meth.),0.1184
NR0B2 (meth.),0.1183
CTDSP2,0.1183
ISYNA1,0.1181
PRKACB,0.1180
MYH9,0.1178
KLHL6 (meth.),0.1178
SPINK2 (meth.),0.1178
NODAL (meth.),0.1175
AGT (meth.),0.1174
SKP1,0.1173
LRATD2,0.1172
OR12D3 (meth.),0.1171
GZMB (meth.),0.1171
HJV (meth.),0.1170
FCN2 (meth.),0.1168
ACY3 (meth.),0.1166
KRTCAP3 (meth.),0.1164
MIOX (meth.),0.1164
ERP29,0.1164
ARF3,0.1163
CIRBP,0.1162
LDHB,0.1159
PTBP3,0.1155
PPP1CA,0.1154
CSNK1E (meth.),0.1154
LRIT1 (meth.),0.1153
SCD,0.1153
TMPRSS3 (meth.),0.1152
VNN2 (meth.),0.1150
CXCL1 (meth.),0.1150
UCHL1,0.1149
SLC6A13 (meth.),0.1148
FCER1A (meth.),0.1147
IFNA8 (meth.),0.1146
KIF25 (meth.),0.1146
EIF3H,0.1146
RNLS (meth.),0.1143
PRRC2B,0.1143
RAI2 (meth.),0.1143
ACTA1 (meth.),0.1142
HCAR1 (meth.),0.1142
HNRNPF,0.1140
SLC38A11 (meth.),0.1137
GRIP1 (meth.),0.1135
SLC12A7,0.1135
ADAMTSL1 (meth.),0.1135
ITM2A (meth.),0.1135
FGF11 (meth.),0.1133
PCDH8 (meth.),0.1133
CDH1,0.1133
DGKI (meth.),0.1131
SULT2A1 (meth.),0.1129
TH (meth.),0.1129
PCBP1,0.1128
AGR2 (meth.),0.1127
C1QTNF9 (meth.),0.1127
PRR15L (meth.),0.1123
POU3F3 (meth.),0.1119
TGFB3 (meth.),0.1118
TNFRSF10D (meth.),0.1117
CCDC181 (meth.),0.1117
HAMP (meth.),0.1116
NINJ2 (meth.),0.1114
SEC31B (meth.),0.1113
CD99,0.1112
IQGAP1,0.1112
SPAG6 (meth.),0.1112
DGKA (meth.),0.1110
CLIC1,0.1110
GLRB (meth.),0.1110
ADRB3 (meth.),0.1109
PKP3 (meth.),0.1107
PLAC8 (meth.),0.1104
LUM,0.1104
MAGED1,0.1102
PCK1 (meth.),0.1101
MAOB,0.1100
GJB5 (meth.),0.1100
RIMS3 (meth.),0.1100
C1orf210 (meth.),0.1097
FGF23 (meth.),0.1096
CLCA1 (meth.),0.1096
KRTAP13-4 (meth.),0.1095
ARHGAP4 (meth.),0.1095
ANXA9 (meth.),0.1095
SLC6A11 (meth.),0.1094
AMDHD1 (meth.),0.1093
FABP2 (meth.),0.1093
ARPC3,0.1092
SNRPN,0.1092
CTNNA1,0.1091
H4C13 (meth.),0.1090
VSX2 (meth.),0.1089
KRT5 (meth.),0.1088
ATN1,0.1086
EPB41L1 (meth.),0.1084
SST (meth.),0.1081
CSF1R (meth.),0.1080
SARM1 (meth.),0.1080
P2RX1 (meth.),0.1078
CIMIP4 (meth.),0.1078
ELN (meth.),0.1077
SOD3,0.1077
CXCL12 (meth.),0.1075
UBB,0.1074
MS4A2 (meth.),0.1073
MYO1C,0.1071
VWA5B1 (meth.),0.1071
SMARCA1 (meth.),0.1069
NLRP12 (meth.),0.1068
FRMD1 (meth.),0.1068
BASP1,0.1067
MFAP5 (meth.),0.1066
ANXA11,0.1065
SOX18 (meth.),0.1062
KCNA5 (meth.),0.1061
RORC (meth.),0.1061
DENND2D (meth.),0.1057
SLAMF1 (meth.),0.1056
VHL (meth.),0.1056
IL25 (meth.),0.1055
DLG2 (meth.),0.1055
MIA2 (meth.),0.1055
LYPD3 (meth.),0.1055
ZNF177 (meth.),0.1055
AIF1L,0.1055
TAL1 (meth.),0.1054
SURF4,0.1053
ZNF560 (meth.),0.1052
PSPN (meth.),0.1051
SULT1C2 (meth.),0.1051
SIRPG (meth.),0.1050
PFKFB3,0.1050
PODN (meth.),0.1050
CCDC60 (meth.),0.1049
TRPM8 (meth.),0.1048
ACVR1 (meth.),0.1048
TAPBP,0.1048
GCNT3 (meth.),0.1046
FBLN2 (meth.),0.1046
UBXN10 (meth.),0.1046
KCNMB2 (meth.),0.1043
HHIPL1 (meth.),0.1043
NLRP10 (meth.),0.1043
GFI1 (meth.),0.1043
ITGBL1 (meth.),0.1042
KCNN4 (meth.),0.1042
ARPC1B,0.1042
FAM13A (meth.),0.1041
MYH4 (meth.),0.1041
MYO1B,0.1040
CD5 (meth.),0.1040
TNFAIP2 (meth.),0.1040
SH3TC1 (meth.),0.1038
GALP (meth.),0.1038
CEACAM3 (meth.),0.1038
PADI4 (meth.),0.1037
FGF6 (meth.),0.1037
PF4 (meth.),0.1037
KRT24 (meth.),0.1036
GUCA1A (meth.),0.1036
ARPC2,0.1035
CBY2 (meth.),0.1035
LILRA1 (meth.),0.1032
DSC3 (meth.),0.1032
GDAP1L1 (meth.),0.1032
MID1 (meth.),0.1032
CFAP45 (meth.),0.1031
BBOX1 (meth.),0.1031
CD8A (meth.),0.1030
EPB41L1,0.1029
SEC14L2,0.1028
PLP2,0.1028
MGAT4B,0.1028
TMBIM1,0.1028
PRUNE2,0.1026
MCF2 (meth.),0.1026
PROCA1 (meth.),0.1026
ARHGAP15 (meth.),0.1026
FOXI1 (meth.),0.1025
SVIL,0.1025
HDLBP,0.1025
CD40 (meth.),0.1025
RABGEF1 (meth.),0.1025
C1QTNF6 (meth.),0.1024
UCN2 (meth.),0.1024
CD200R1 (meth.),0.1024
LAGE3 (meth.),0.1024
HABP2 (meth.),0.1023
USH2A (meth.),0.1022
GLIPR1L1 (meth.),0.1021
HNF4G (meth.),0.1019
SELENBP1 (meth.),0.1017
AHR,0.1016
SMPX (meth.),0.1016
SYNGR3 (meth.),0.1015
PNOC (meth.),0.1014
ZNF454 (meth.),0.1013
IGF2R,0.1012
MAPK4 (meth.),0.1012
NGB (meth.),0.1012
LGI1 (meth.),0.1011
SLC39A2 (meth.),0.1011
ZNF662 (meth.),0.1011
ITIH4 (meth.),0.1011
NDFIP1,0.1009
KRT79 (meth.),0.1007
CD69 (meth.),0.1007
UCN3 (meth.),0.1006
ALCAM,0.1006
PGK2 (meth.),0.1005
EPHB4,0.1005
TSLP (meth.),0.1005
GJA1,0.1005
FYB1 (meth.),0.1004
SEL1L3,0.1004
IFI44L (meth.),0.1004
VSTM1 (meth.),0.1003
RBM47 (meth.),0.1002
TAAR5 (meth.),0.1002
TAS2R16 (meth.),0.1001
FERMT1,0.1001
C5AR1 (meth.),0.1001
EGR4 (meth.),0.1001
SPATS1 (meth.),0.1001
FBXL22 (meth.),0.1000
ZNF875 (meth.),0.1000
ACTN3 (meth.),0.0999
LCE2B (meth.),0.0998
GSG1L (meth.),0.0998
IRF8 (meth.),0.0996
CARD10 (meth.),0.0996
TINAGL1 (meth.),0.0995
KRT15 (meth.),0.0991
GAL3ST1 (meth.),0.0991
TRIB2,0.0991
ASPA (meth.),0.0991
PTMA,0.0990
RDH5 (meth.),0.0990
HNF4A (meth.),0.0989
EGFR,0.0989
CCDC47 (meth.),0.0988
SPIC (meth.),0.0986
ITGB1,0.0985
GRIK5 (meth.),0.0984
UPK1B (meth.),0.0982
NONO,0.0982
KCNQ4 (meth.),0.0980
ENAH,0.0980
MAPRE3 (meth.),0.0980
PTTG1IP,0.0979
P4HB,0.0978
KRTAP13-3 (meth.),0.0977
TMED2,0.0977
F2RL1 (meth.),0.0976
CLEC1A (meth.),0.0976
CSDE1,0.0975
CCM2L (meth.),0.0975
S100A16 (meth.),0.0975
SALL3 (meth.),0.0974
RETNLB (meth.),0.0973
IL12RB2 (meth.),0.0973
FLNB,0.0972
PPM1M (meth.),0.0972
RHAG (meth.),0.0970
THNSL2 (meth.),0.0970
LEFTY1 (meth.),0.0970
TNFAIP8 (meth.),0.0969
BTNL2 (meth.),0.0969
HOPX (meth.),0.0969
CD164L2 (meth.),0.0968
FAM30A (meth.),0.0967
PTPN22 (meth.),0.0966
PTK7,0.0964
MAGEB6 (meth.),0.0964
TRIM2,0.0963
SSTR3 (meth.),0.0961
LYZL2 (meth.),0.0961
CHL1 (meth.),0.0961
OR1E2 (meth.),0.0960
HRG (meth.),0.0960
TRAK1 (meth.),0.0959
TPSD1 (meth.),0.0959
CLEC10A (meth.),0.0959
LMAN1,0.0959
DSG2,0.0958
ATP6V0C (meth.),0.0958
MST1R (meth.),0.0958
GPLD1 (meth.),0.0958
DEFB119 (meth.),0.0957
COG2 (meth.),0.0957
CNGB3 (meth.),0.0957
VILL (meth.),0.0956
MFAP4 (meth.),0.0955
SHOX2 (meth.),0.0954
NETO1 (meth.),0.0953
RBBP8NL (meth.),0.0952
NECTIN2,0.0952
NPM1,0.0952
ARX (meth.),0.0951
MYL12B,0.0951
GOT2,0.0950
CDH22 (meth.),0.0949
CD1A (meth.),0.0949
DYNC1H1,0.0948
KANK2,0.0948
RAB33A (meth.),0.0948
MS4A1 (meth.),0.0948
RAB11FIP4 (meth.),0.0946
SHANK1 (meth.),0.0946
FGFBP1 (meth.),0.0946
VTCN1 (meth.),0.0945
TUBB3,0.0944
HOXD12 (meth.),0.0943
CAPSL (meth.),0.0943
CDO1 (meth.),0.0943
DPP6 (meth.),0.0943
EDN3 (meth.),0.0942
CHRNA5 (meth.),0.0941
MYO16 (meth.),0.0941
GPT2,0.0941
RPN1,0.0941
EPPIN (meth.),0.0940
EVL (meth.),0.0939
EID1,0.0939
AZGP1 (meth.),0.0939
IL5RA (meth.),0.0939
LGALS12 (meth.),0.0939
REG1A (meth.),0.0938
THPO (meth.),0.0938
ATP2A3,0.0937
CLEC12B (meth.),0.0937
CGAS (meth.),0.0937
SCNN1A (meth.),0.0936
GCSAML (meth.),0.0936
GAS2 (meth.),0.0936
OR1D2 (meth.),0.0934
ADORA3 (meth.),0.0934
HNF1A (meth.),0.0933
GALNT2,0.0932
EEF1A2,0.0931
MYL12A,0.0931
SPMIP8 (meth.),0.0931
ERBB3,0.0931
MATR3,0.0931
ARL6IP1,0.0931
NIBAN3 (meth.),0.0930
GRM1 (meth.),0.0929
SPNS3 (meth.),0.0929
CREB3L3 (meth.),0.0927
SYNGR2,0.0926
CBLC (meth.),0.0926
CD48 (meth.),0.0925
GBP6 (meth.),0.0925
SLC44A2,0.0925
PFN1,0.0924
HSPB3 (meth.),0.0924
KCTD12,0.0923
EMP2,0.0922
NAV1 (meth.),0.0922
DAPP1 (meth.),0.0921
HTR3D (meth.),0.0920
SELENOW,0.0920
SPRR1A (meth.),0.0919
MMP14,0.0919
CLEC3A (meth.),0.0918
TRIM15 (meth.),0.0918
ABLIM1,0.0917
C1QTNF7 (meth.),0.0917
SOX9,0.0917
FAM110D (meth.),0.0917
SOX4,0.0917
ZNF577 (meth.),0.0917
PIPOX (meth.),0.0916
TMEM52B (meth.),0.0916
RGS4 (meth.),0.0916
EIF3D,0.0915
