Gene Name,Score
SRGN (meth.),0.0205
ACOX2 (meth.),0.0205
PLEKHA4 (meth.),0.0205
VSX1 (meth.),0.0204
APOBEC3C (meth.),0.0204
SFN (meth.),0.0204
SARM1 (meth.),0.0204
ZDHHC15 (meth.),0.0204
FAM50A (meth.),0.0204
NOX4 (meth.),0.0204
RIMBP2 (meth.),0.0203
KCNK17 (meth.),0.0203
TNFSF4 (meth.),0.0203
GRM8 (meth.),0.0202
WFDC6 (meth.),0.0202
NKX6-2 (meth.),0.0201
AKR1B1 (meth.),0.0201
MS4A1 (meth.),0.0201
PRELP (meth.),0.0200
LPP (meth.),0.0199
FRZB (meth.),0.0199
RXRG (meth.),0.0198
TAT (meth.),0.0198
TRPM8 (meth.),0.0198
STAB1,0.0198
COL19A1 (meth.),0.0197
SLAMF7 (meth.),0.0197
PI15 (meth.),0.0197
C5AR1 (meth.),0.0197
ESX1 (meth.),0.0196
HOXD9 (meth.),0.0195
ANXA9 (meth.),0.0194
MADD (meth.),0.0193
CPA6 (meth.),0.0193
DDR2 (meth.),0.0192
CD1A (meth.),0.0192
IL37 (meth.),0.0191
MGAM (meth.),0.0191
PON3 (meth.),0.0191
LMO3 (meth.),0.0191
KRT5 (meth.),0.0191
GATA2 (meth.),0.0190
FAM135B (meth.),0.0190
CD14 (meth.),0.0190
GYS2 (meth.),0.0189
CRB3 (meth.),0.0189
CDK15 (meth.),0.0189
EGFL6 (meth.),0.0188
GFI1 (meth.),0.0188
PCYT1B (meth.),0.0188
SLC52A3 (meth.),0.0187
FCN2 (meth.),0.0187
MLC1 (meth.),0.0187
MED12 (meth.),0.0186
CLEC12B (meth.),0.0186
HOXD12 (meth.),0.0186
TSPYL5 (meth.),0.0186
ZSCAN12 (meth.),0.0185
H3C12 (meth.),0.0185
STRA6 (meth.),0.0183
SLITRK5 (meth.),0.0183
FAM3B (meth.),0.0183
KCNN2 (meth.),0.0183
TCN1 (meth.),0.0182
PCDHB5 (meth.),0.0181
DCD (meth.),0.0181
MAGEB18 (meth.),0.0180
VSTM1 (meth.),0.0180
AJAP1 (meth.),0.0179
SPARC (meth.),0.0179
GPR101 (meth.),0.0179
GRIA2 (meth.),0.0179
EPPIN (meth.),0.0178
PRDX4 (meth.),0.0178
CIMIP4 (meth.),0.0178
COL15A1 (meth.),0.0178
LCE2B (meth.),0.0178
ENTPD1 (meth.),0.0177
GRIN3A (meth.),0.0176
ZNF677 (meth.),0.0175
ZAR1 (meth.),0.0175
SLC38A4 (meth.),0.0174
TCEAL3 (meth.),0.0174
ATP8A2 (meth.),0.0174
ALK (meth.),0.0174
CCDC69 (meth.),0.0173
RYR2 (meth.),0.0173
REG1A (meth.),0.0173
TM4SF19 (meth.),0.0173
SALL3 (meth.),0.0171
RHOH (meth.),0.0171
CD33 (meth.),0.0171
ALPK2 (meth.),0.0171
PTK6 (meth.),0.0170
DLEC1 (meth.),0.0170
GBP4 (meth.),0.0169
NEUROD1 (meth.),0.0168
F2RL1 (meth.),0.0168
LPAR5 (meth.),0.0167
KLK2 (meth.),0.0167
ACVR1 (meth.),0.0167
SLITRK3 (meth.),0.0167
POU3F4 (meth.),0.0166
PITX1 (meth.),0.0166
ARHGAP15 (meth.),0.0166
SEC31B (meth.),0.0166
MAGEE2 (meth.),0.0166
PADI4 (meth.),0.0166
CST5 (meth.),0.0166
H2AC14 (meth.),0.0165
PAX7 (meth.),0.0163
PCOLCE (meth.),0.0162
ZNF560 (meth.),0.0162
CCRL2 (meth.),0.0162
KIF12 (meth.),0.0162
PGLYRP1 (meth.),0.0161
CLCA1 (meth.),0.0161
STAT5A (meth.),0.0161
FOXS1 (meth.),0.0161
CDH8 (meth.),0.0161
CER1 (meth.),0.0160
INA (meth.),0.0158
XPNPEP2 (meth.),0.0158
MSN (meth.),0.0157
HOXA2 (meth.),0.0157
H4C4 (meth.),0.0157
TNFSF8 (meth.),0.0156
RFLNA (meth.),0.0156
GBP6 (meth.),0.0155
ACSL4 (meth.),0.0155
SORCS3 (meth.),0.0155
APCS (meth.),0.0155
DOCK2 (meth.),0.0154
PPP1R36 (meth.),0.0154
LAMA1 (meth.),0.0154
HOXD3 (meth.),0.0154
TASL (meth.),0.0153
SFT2D3 (meth.),0.0153
SLC17A8 (meth.),0.0153
AKR1B10 (meth.),0.0152
ITGBL1 (meth.),0.0152
PDE6B (meth.),0.0152
C2CD6 (meth.),0.0151
GCNT3 (meth.),0.0151
DSC3 (meth.),0.0151
DACT3 (meth.),0.0151
KRTDAP (meth.),0.0151
GCM2 (meth.),0.0150
RNASE1 (meth.),0.0149
CFAP44 (meth.),0.0148
CFAP100 (meth.),0.0148
HBE1 (meth.),0.0147
HNF1A (meth.),0.0147
PRSS21 (meth.),0.0147
SCUBE3 (meth.),0.0146
HNF4G (meth.),0.0146
IRF8 (meth.),0.0146
SSTR4 (meth.),0.0146
LINC02694 (meth.),0.0146
ANKRD53 (meth.),0.0145
FUT9 (meth.),0.0145
TRIM58 (meth.),0.0144
KRT17 (meth.),0.0144
EMD (meth.),0.0144
ZNF606 (meth.),0.0143
MAMDC2 (meth.),0.0143
TBC1D9B (meth.),0.0142
CYP1B1-AS1 (meth.),0.0141
SOX11 (meth.),0.0141
HOXB8 (meth.),0.0141
CD164L2 (meth.),0.0140
KL (meth.),0.0140
PCDHB12 (meth.),0.0140
H2BC11 (meth.),0.0140
MBL2 (meth.),0.0140
FAM107A (meth.),0.0140
PIM2 (meth.),0.0139
PRKG2 (meth.),0.0139
WWC3 (meth.),0.0139
HTR3B (meth.),0.0139
POMC (meth.),0.0139
CFAP45 (meth.),0.0139
RELN (meth.),0.0139
PGAP4 (meth.),0.0139
TBR1 (meth.),0.0139
UCN3 (meth.),0.0139
HNF1B (meth.),0.0139
SLC38A10 (meth.),0.0138
SLC34A1 (meth.),0.0138
SLC10A2 (meth.),0.0138
CYP4B1 (meth.),0.0138
DPYS (meth.),0.0137
PLA2G4E (meth.),0.0137
EXOC3L2 (meth.),0.0136
FFAR2 (meth.),0.0136
MTM1 (meth.),0.0136
SMIM10L2A (meth.),0.0136
MUCL1 (meth.),0.0136
DNTT (meth.),0.0136
CYP11B1 (meth.),0.0136
CGAS (meth.),0.0135
PDPN (meth.),0.0135
MAGEH1 (meth.),0.0135
CEACAM5 (meth.),0.0135
MCF2 (meth.),0.0134
SORBS2 (meth.),0.0134
ZNF875 (meth.),0.0134
SRXN1 (meth.),0.0133
SLC5A12 (meth.),0.0133
KLHL6 (meth.),0.0133
SRD5A2 (meth.),0.0133
MAGED1 (meth.),0.0132
HBG1 (meth.),0.0131
ST8SIA5 (meth.),0.0131
PPM1M (meth.),0.0131
ZFP82 (meth.),0.0131
EPS8L3 (meth.),0.0131
ARMCX1 (meth.),0.0130
CBLN4 (meth.),0.0129
SLC30A8 (meth.),0.0129
LGALS2 (meth.),0.0129
DACH2 (meth.),0.0129
ABCC2 (meth.),0.0128
ADAM29 (meth.),0.0128
RSPH9 (meth.),0.0127
H1-1 (meth.),0.0127
FMOD (meth.),0.0126
ANKRD45 (meth.),0.0125
SLN (meth.),0.0125
CD40 (meth.),0.0125
ADAMTSL3 (meth.),0.0125
CBLC (meth.),0.0125
GRIA3 (meth.),0.0125
GJD2 (meth.),0.0125
PATE1 (meth.),0.0125
SPDEF (meth.),0.0124
SLCO1C1 (meth.),0.0124
CA9 (meth.),0.0124
FCN1 (meth.),0.0124
HYDIN (meth.),0.0123
IVL (meth.),0.0122
VNN2 (meth.),0.0122
SLC15A2 (meth.),0.0121
IL13RA1 (meth.),0.0121
TMEM200A (meth.),0.0120
POU4F1 (meth.),0.0120
CEACAM7 (meth.),0.0120
AGXT2 (meth.),0.0120
OR12D3 (meth.),0.0120
DENND2D (meth.),0.0120
ASIC4 (meth.),0.0119
MARK2 (meth.),0.0119
CDH26 (meth.),0.0119
NIBAN3 (meth.),0.0119
CLIC2 (meth.),0.0118
SCML2 (meth.),0.0118
DAW1 (meth.),0.0117
ZDHHC11 (meth.),0.0116
GZMH (meth.),0.0115
CYP27B1 (meth.),0.0115
NLRP12 (meth.),0.0115
STC2 (meth.),0.0115
GUCA1A (meth.),0.0115
DEFB126 (meth.),0.0114
ZIC1 (meth.),0.0114
TMEM35A (meth.),0.0114
ASPA (meth.),0.0114
RAB34 (meth.),0.0114
MST1R (meth.),0.0114
CRISP2 (meth.),0.0114
S100P (meth.),0.0114
EBP (meth.),0.0114
SOX3 (meth.),0.0113
LAMB3 (meth.),0.0113
SLAIN1 (meth.),0.0113
MEGF11 (meth.),0.0113
ODAPH (meth.),0.0113
RIPK3 (meth.),0.0113
TMPRSS11F (meth.),0.0112
GSG1L (meth.),0.0112
MX2 (meth.),0.0112
IRAK1 (meth.),0.0112
LRIT1 (meth.),0.0111
CIITA (meth.),0.0111
SPRR4 (meth.),0.0111
LEP (meth.),0.0111
GALR1 (meth.),0.0111
CBY2 (meth.),0.0111
PIPOX (meth.),0.0110
G0S2 (meth.),0.0110
KRT8 (meth.),0.0110
VIPR2 (meth.),0.0110
CSRNP2 (meth.),0.0109
FBLN2 (meth.),0.0109
APOC3 (mut.),0.0109
SPARCL1 (meth.),0.0109
TOX2 (meth.),0.0109
SPAG6 (meth.),0.0108
CHRNB1 (meth.),0.0108
PTGDR2 (meth.),0.0108
SLC39A2 (meth.),0.0107
P2RY10 (meth.),0.0107
PCDHB2 (meth.),0.0107
LGALS12 (meth.),0.0107
CD200 (meth.),0.0107
LCE1A (meth.),0.0107
TRIM40 (meth.),0.0106
LAT (meth.),0.0106
LORICRIN (meth.),0.0106
NPY (meth.),0.0106
USH2A (meth.),0.0106
SLC7A9 (meth.),0.0105
CYP27A1 (meth.),0.0105
DDO (meth.),0.0105
CD48 (meth.),0.0105
GJB5 (meth.),0.0105
SORCS1 (meth.),0.0104
FAM107B (meth.),0.0104
TP63 (meth.),0.0104
TMEM100 (meth.),0.0103
APOL1 (meth.),0.0103
REG3A (meth.),0.0103
HPCAL1 (meth.),0.0102
POU3F3 (meth.),0.0102
PLPPR4 (meth.),0.0102
USP51 (meth.),0.0102
DTX1 (meth.),0.0102
SNCA (meth.),0.0102
FURIN (meth.),0.0102
CLEC12A (meth.),0.0101
LCE5A (meth.),0.0101
UBQLN3 (meth.),0.0101
FGF5 (meth.),0.0101
PRICKLE2 (meth.),0.0101
PREX2 (meth.),0.0101
ATP6AP1 (meth.),0.0101
IL9 (meth.),0.0101
TRIM31 (meth.),0.0100
CPNE4 (meth.),0.0100
MOGAT2 (meth.),0.0100
HTRA4 (meth.),0.0100
ERG (meth.),0.0100
OGDH (meth.),0.0100
SLC34A2 (meth.),0.0099
TMEM140 (meth.),0.0099
BMP3 (meth.),0.0099
NAALAD2 (meth.),0.0099
SOX17 (meth.),0.0099
TFPI2 (meth.),0.0098
IL1R2 (meth.),0.0098
ADAMTSL1 (meth.),0.0098
HHIPL1 (meth.),0.0098
GFRA1 (meth.),0.0098
CLIP4 (meth.),0.0097
POU3F1 (meth.),0.0097
SNAP91 (meth.),0.0097
CCDC178 (meth.),0.0096
SPRR2E (meth.),0.0096
KCNA1 (meth.),0.0096
MEDAG (meth.),0.0096
MARCHF10 (meth.),0.0096
SPINK2 (meth.),0.0096
EPO (meth.),0.0095
MTMR1 (meth.),0.0095
CSNK1E (meth.),0.0095
CYP2B6 (meth.),0.0095
PLA2G12B (meth.),0.0095
UNC5C (meth.),0.0094
CHST2 (meth.),0.0094
TEX26 (meth.),0.0094
STEAP4 (meth.),0.0094
FLG (meth.),0.0094
AOC1 (meth.),0.0093
RUFY3 (meth.),0.0093
ADGRG1 (meth.),0.0093
LPO (meth.),0.0093
HS3ST2 (meth.),0.0092
ZNF454 (meth.),0.0092
PLP1 (meth.),0.0092
CD244 (meth.),0.0092
TRPC6 (meth.),0.0092
SLC39A4 (meth.),0.0092
SLC16A12 (meth.),0.0092
TCERG1L (meth.),0.0091
SNTB1 (meth.),0.0091
CEACAM3 (meth.),0.0091
KIR3DX1 (meth.),0.0091
BTBD2 (meth.),0.0090
RPL36A (meth.),0.0090
POU2AF1 (meth.),0.0090
PCDH11X (meth.),0.0090
CLDN16 (meth.),0.0090
PRAMEF1 (meth.),0.0090
WT1-AS (meth.),0.0089
UBXN10 (meth.),0.0089
MACROH2A1 (meth.),0.0089
RPL39L (meth.),0.0089
DEFB129 (meth.),0.0089
TAFA4 (meth.),0.0089
ASB17 (meth.),0.0089
MAOB (meth.),0.0088
GMFG (meth.),0.0088
CDH12 (meth.),0.0088
ALX1 (meth.),0.0088
CLCNKB (meth.),0.0088
FAM215A (meth.),0.0087
RXFP3 (meth.),0.0087
CD6 (meth.),0.0087
KEL (meth.),0.0087
FLRT2 (meth.),0.0087
OTOF (meth.),0.0087
DMRT2 (meth.),0.0087
ELMO1 (meth.),0.0087
CASP14 (meth.),0.0087
GLDC (meth.),0.0086
MEST (meth.),0.0086
MFAP5 (meth.),0.0086
STMN4 (meth.),0.0086
TNFAIP8 (meth.),0.0086
HFE (meth.),0.0085
SSUH2 (meth.),0.0085
OLIG3 (meth.),0.0085
CADPS (meth.),0.0085
QRFPR (meth.),0.0085
LHX5 (meth.),0.0085
MARCO (meth.),0.0085
BDNF (meth.),0.0085
TAMALIN (meth.),0.0085
GUCY2C (meth.),0.0084
LAX1 (meth.),0.0084
MCHR1 (meth.),0.0084
CD5 (meth.),0.0084
CPXM2 (meth.),0.0084
CAVIN3 (meth.),0.0084
CCNA1 (meth.),0.0084
TRPA1 (meth.),0.0084
ARMCX2 (meth.),0.0084
SPMIP8 (meth.),0.0084
SYNGR3 (meth.),0.0084
ATP6V0C (meth.),0.0084
SERHL (meth.),0.0084
GSX2 (meth.),0.0083
PTPRN (meth.),0.0083
LONRF3 (meth.),0.0083
ACY3 (meth.),0.0083
EYA4 (meth.),0.0083
MYO1A (meth.),0.0083
PKIA (meth.),0.0083
DRC1 (meth.),0.0083
MPO,0.0082
REEP6 (meth.),0.0082
LPL (meth.),0.0082
PF4 (meth.),0.0082
LAT2 (meth.),0.0082
WBP1L (meth.),0.0082
SPSB4 (meth.),0.0081
AMIGO2 (meth.),0.0081
LY75 (meth.),0.0081
FOXE1 (meth.),0.0081
FRK (meth.),0.0081
KRT20 (meth.),0.0081
VSX2 (meth.),0.0081
S100A16 (meth.),0.0081
ZNF280A (meth.),0.0081
TRIM15 (meth.),0.0080
FETUB (meth.),0.0080
CRIP1 (meth.),0.0080
KRT24 (meth.),0.0080
SLC13A5 (meth.),0.0080
PLCL1 (meth.),0.0080
CLDN11 (meth.),0.0080
RHCG (meth.),0.0080
NCKAP1L (meth.),0.0080
SLC9A6 (meth.),0.0079
TMEM71 (meth.),0.0079
ELMO3 (meth.),0.0079
LIPC (meth.),0.0079
SELP (meth.),0.0079
MS4A2 (meth.),0.0079
IL1RAPL1 (meth.),0.0079
ZNF804A (meth.),0.0079
LINC00336 (meth.),0.0079
KIF25 (meth.),0.0078
CD86 (meth.),0.0078
KCNQ5 (meth.),0.0078
GRIK5 (meth.),0.0078
GPR26 (meth.),0.0078
FFAR3 (meth.),0.0078
SAT1 (meth.),0.0078
SLC7A11 (meth.),0.0078
OR1D2 (meth.),0.0078
GNE (meth.),0.0077
CD37 (meth.),0.0077
NAV1 (meth.),0.0077
KALRN (meth.),0.0077
DEFB123 (meth.),0.0077
HTR1B (meth.),0.0077
SFRP2 (meth.),0.0076
PDZRN3 (meth.),0.0076
TGFBR1 (meth.),0.0076
DIO3 (meth.),0.0076
EDA2R (meth.),0.0076
SIPA1 (meth.),0.0076
FGF20 (meth.),0.0076
CFB (meth.),0.0076
APCDD1L (meth.),0.0075
SRGN,0.0075
SLC6A18 (meth.),0.0075
ITIH4 (meth.),0.0075
RBFOX1 (meth.),0.0075
RAB33A (meth.),0.0075
ACER1 (meth.),0.0075
PORCN (meth.),0.0075
TLL1 (meth.),0.0074
FAM20B (meth.),0.0074
EMILIN3 (meth.),0.0074
CPQ (meth.),0.0074
DPPA2 (meth.),0.0074
SERPINA7 (meth.),0.0074
KRT38 (meth.),0.0074
CTRC (meth.),0.0073
OR5I1 (meth.),0.0073
GSX1 (meth.),0.0073
TTLL2 (meth.),0.0073
SEPTIN9 (meth.),0.0073
MYO16 (meth.),0.0073
NOS2 (meth.),0.0073
FABP2 (meth.),0.0073
CNTN4 (meth.),0.0073
SNRK (meth.),0.0073
TNFAIP2 (meth.),0.0073
MIA (meth.),0.0072
SPOCD1 (meth.),0.0072
SERPINA6 (meth.),0.0072
LPAR2 (meth.),0.0072
ENPP3 (meth.),0.0072
MEGF10 (meth.),0.0072
FMO1 (meth.),0.0072
APEX2 (meth.),0.0072
EXTL1 (meth.),0.0072
FGF19 (meth.),0.0072
EPSTI1 (meth.),0.0071
EPHA7 (meth.),0.0071
HCN1 (meth.),0.0071
LAMA4 (meth.),0.0071
NXF3 (meth.),0.0071
NRG4 (mut.),0.0071
FAR2 (meth.),0.0071
KCNN4 (meth.),0.0071
AMMECR1 (meth.),0.0071
CDH22 (meth.),0.0071
DMRT1 (meth.),0.0071
C1QB (meth.),0.0071
VEPH1 (meth.),0.0071
FZD6 (meth.),0.0071
NINJ2 (meth.),0.0071
STON2 (meth.),0.0071
OPRM1 (meth.),0.0071
BCAS1 (meth.),0.0071
PMEPA1 (meth.),0.0071
ZNF254 (meth.),0.0070
OR10A4 (meth.),0.0070
SELPLG (meth.),0.0070
IPO5 (meth.),0.0070
LTF (meth.),0.0070
KCNA4 (meth.),0.0070
LYPD3 (meth.),0.0070
SPNS3 (meth.),0.0070
SLC14A1 (meth.),0.0070
FGFBP2 (meth.),0.0070
UBASH3A (meth.),0.0070
CSF1R (meth.),0.0070
