Gene Name,Score
A2ML1 (meth.),0.0306
ISL2 (meth.),0.0305
CYP1B1-AS1 (meth.),0.0304
MCF2L (meth.),0.0304
CAPSL (meth.),0.0304
CIRBP,0.0303
NINJ2 (meth.),0.0302
ZNF667 (meth.),0.0302
SPDEF (meth.),0.0302
GCM1 (meth.),0.0301
VDAC1,0.0301
FFAR3 (meth.),0.0301
PICALM (meth.),0.0299
GDF3 (meth.),0.0299
GFRA4 (meth.),0.0299
SNTB1 (meth.),0.0298
TBC1D9B (meth.),0.0298
STAP1 (meth.),0.0296
BRAF (mut.),0.0296
TMEM100 (meth.),0.0295
EMC10,0.0295
ADGRG7 (meth.),0.0294
SRGN (meth.),0.0293
MPZL2,0.0293
GCNT2 (meth.),0.0289
MSLN (meth.),0.0289
TEKT4 (meth.),0.0289
SLC52A3 (meth.),0.0288
WT1 (meth.),0.0287
SLC6A13 (meth.),0.0284
CDK15 (meth.),0.0284
CD5 (meth.),0.0283
CD28 (meth.),0.0282
C3 (meth.),0.0282
ADGRG1 (meth.),0.0282
MUC7 (meth.),0.0282
IL18 (meth.),0.0281
ASAH1,0.0281
CLRN3 (meth.),0.0280
GCSAML (meth.),0.0279
CFAP44 (meth.),0.0278
TRIM31 (meth.),0.0277
KLK3 (meth.),0.0277
ISG20L2 (meth.),0.0276
HNF1B (meth.),0.0275
DNTT (meth.),0.0275
TPSD1 (meth.),0.0275
TASL (meth.),0.0274
PI15 (meth.),0.0274
KRT7 (meth.),0.0274
HRG (meth.),0.0274
RPS4X,0.0274
IRAG2 (meth.),0.0273
DGKI (meth.),0.0273
CEACAM3 (meth.),0.0272
SLC16A3 (meth.),0.0271
MGAM (meth.),0.0269
EIF4A1,0.0269
LYN (meth.),0.0269
EDARADD (meth.),0.0269
MAMSTR (meth.),0.0269
IL5RA (meth.),0.0268
PMEPA1 (meth.),0.0268
SCG5 (meth.),0.0268
ASB4 (meth.),0.0267
FCGBP,0.0267
STC2 (meth.),0.0267
SPARCL1 (meth.),0.0266
CLEC14A (meth.),0.0265
HYLS1 (meth.),0.0265
PKHD1 (meth.),0.0265
EFHD2,0.0264
MKI67,0.0264
MX2 (meth.),0.0264
ZNF577 (meth.),0.0262
TCP10L (meth.),0.0260
RXFP4 (meth.),0.0259
ABCA2,0.0259
DCAF12L1 (meth.),0.0257
ANPEP (meth.),0.0257
LGI1 (meth.),0.0257
SNHG32,0.0256
PRR15L (meth.),0.0256
OGDH (meth.),0.0256
FAM180A (meth.),0.0256
GUCY2C (meth.),0.0254
SLCO1C1 (meth.),0.0254
TREM2 (meth.),0.0254
CORO6 (meth.),0.0253
PCDHB15 (meth.),0.0253
CRISP2 (meth.),0.0252
GALP (meth.),0.0252
CDH5 (meth.),0.0252
HSP90B1,0.0252
EIF3B,0.0251
HOXA2 (meth.),0.0251
DBH (meth.),0.0251
MYH10,0.0250
EID1,0.0250
HPCAL1 (meth.),0.0250
KLHDC7A (meth.),0.0250
LRG1 (meth.),0.0249
SPARC (meth.),0.0248
SELENBP1 (meth.),0.0248
LBH,0.0248
CCL8 (meth.),0.0248
HCAR1 (meth.),0.0248
CD55,0.0248
FPR3 (meth.),0.0247
NCKAP1L (meth.),0.0247
FAM107B (meth.),0.0246
YWHAG,0.0246
PGAM1,0.0246
SLC22A11 (meth.),0.0245
CCDC116 (meth.),0.0245
KRTDAP (meth.),0.0244
TPM4,0.0244
ATP11A,0.0244
CAST,0.0244
SPINK7 (meth.),0.0244
PAM,0.0244
H2BC11 (meth.),0.0244
KCNQ4 (meth.),0.0242
GABARAP,0.0242
HSPA5,0.0241
NPY (meth.),0.0241
TP63 (meth.),0.0241
ACTR3,0.0241
IGFBP6,0.0240
CCDC181 (meth.),0.0240
SELPLG (meth.),0.0240
KLK2 (meth.),0.0239
KCTD1 (meth.),0.0239
H2AZ1,0.0239
EPPIN (meth.),0.0238
CXCR2 (meth.),0.0238
SPOCK2,0.0238
TCERG1L (meth.),0.0238
SPHKAP (meth.),0.0238
NIBAN3 (meth.),0.0238
C1orf210 (meth.),0.0238
LDB2 (meth.),0.0238
C1QTNF9 (meth.),0.0237
SLAIN1 (meth.),0.0237
TUBB,0.0237
HP (meth.),0.0237
NTRK2,0.0236
LTF (meth.),0.0236
MS4A1 (meth.),0.0235
ACER1 (meth.),0.0235
KLK1 (meth.),0.0234
CCT5,0.0234
ALDOC (meth.),0.0233
CCR7 (meth.),0.0233
HSPB3 (meth.),0.0232
ANXA1,0.0232
DAPP1 (meth.),0.0232
CCL23 (meth.),0.0230
KRT27 (meth.),0.0230
ENG,0.0230
ABCC2 (meth.),0.0230
DSC1 (meth.),0.0229
CALML4 (meth.),0.0229
CD48 (meth.),0.0229
ZNF454 (meth.),0.0228
SPMIP10 (meth.),0.0228
VWA5B1 (meth.),0.0228
TDRD9 (meth.),0.0227
ZNF606 (meth.),0.0227
ID3,0.0227
DENND2D (meth.),0.0227
SFTPB (meth.),0.0226
LAMA4 (meth.),0.0225
FSD1 (meth.),0.0224
IDH2,0.0224
ASGR2 (meth.),0.0224
TUB (meth.),0.0223
HCG9 (meth.),0.0223
ALDH3A2,0.0223
LEP (meth.),0.0223
FXYD3 (meth.),0.0222
PPP1R14A (meth.),0.0222
TEKTL1 (meth.),0.0222
PABPC5 (meth.),0.0221
CIMIP4 (meth.),0.0221
MPZL1,0.0220
PLAC8 (meth.),0.0220
LPAR5 (meth.),0.0220
RGN (meth.),0.0220
PDLIM1,0.0219
GPLD1 (meth.),0.0219
XPNPEP2 (meth.),0.0218
DQX1 (meth.),0.0218
MAMDC2 (meth.),0.0218
PHEX (meth.),0.0218
MCHR2 (meth.),0.0218
FAXDC2 (meth.),0.0217
GSDMC (meth.),0.0217
CCDC81 (meth.),0.0217
KCNA6 (meth.),0.0217
CTSH,0.0217
MGST1,0.0217
CD69 (meth.),0.0216
PAICS,0.0216
HOXD12 (meth.),0.0216
MAGEB18 (meth.),0.0215
ARL14 (meth.),0.0214
GPX2 (meth.),0.0213
IPO5 (meth.),0.0213
CD72 (meth.),0.0213
FABP2 (meth.),0.0213
DAP,0.0212
CLIC2 (meth.),0.0212
COL17A1 (meth.),0.0212
SCARB2,0.0212
INTS1 (meth.),0.0211
PCOLCE (meth.),0.0211
ZNF875 (meth.),0.0210
PATE1 (meth.),0.0210
SGK2 (meth.),0.0210
SIPA1 (meth.),0.0209
DISP1 (meth.),0.0209
NR2E3 (meth.),0.0209
ENTPD1 (meth.),0.0209
BTNL2 (meth.),0.0208
PTK6 (meth.),0.0208
PLP1 (meth.),0.0208
HTRA4 (meth.),0.0208
SYNE2,0.0208
ZNF560 (meth.),0.0207
IFITM3,0.0207
G6PC2 (meth.),0.0207
SYNE4 (meth.),0.0206
XDH (meth.),0.0206
UBQLN3 (meth.),0.0206
FGFBP1 (meth.),0.0205
SIRPG (meth.),0.0204
CLEC10A (meth.),0.0203
ENO1,0.0203
ATP13A4 (meth.),0.0203
CHI3L2 (meth.),0.0202
HABP2 (meth.),0.0202
EIF3L,0.0202
WFIKKN2 (meth.),0.0202
ZNF677 (meth.),0.0202
UCP2,0.0201
PGK1,0.0201
PCK1 (meth.),0.0201
MET,0.0201
KALRN (meth.),0.0201
ECM1,0.0201
MFAP5 (meth.),0.0201
THPO (meth.),0.0200
CFAP100 (meth.),0.0200
SCN7A (meth.),0.0200
TFF1 (meth.),0.0200
COL11A2 (meth.),0.0200
PSMA7,0.0200
SLAMF1 (meth.),0.0200
CDH26 (meth.),0.0200
IFFO1 (meth.),0.0200
PCDH8 (meth.),0.0199
SCPEP1,0.0199
KPNA2,0.0199
SPATA18 (meth.),0.0199
FCAR (meth.),0.0199
TNFSF4 (meth.),0.0199
MAZ,0.0198
ID1,0.0198
EDA (meth.),0.0197
PROCA1 (meth.),0.0197
MTSS1 (meth.),0.0197
GPSM1 (meth.),0.0197
FHL5 (meth.),0.0197
CDK14 (meth.),0.0196
SOD3,0.0196
RHAG (meth.),0.0196
GABRA6 (meth.),0.0196
PLAU,0.0196
TSPYL5 (meth.),0.0196
SYCP1 (meth.),0.0195
TTLL2 (meth.),0.0195
MBL2 (meth.),0.0195
ATP1A1,0.0195
REEP6 (meth.),0.0194
IL1B (meth.),0.0194
ALKAL1 (meth.),0.0194
CREB3L3 (meth.),0.0194
DEFB119 (meth.),0.0194
CYCS,0.0193
SH3KBP1 (meth.),0.0193
PRSS23,0.0193
EDN2 (meth.),0.0192
ZNF625 (meth.),0.0192
PARP1,0.0192
EFNB1 (meth.),0.0192
CORO1C,0.0191
NEAT1,0.0191
VPREB1 (meth.),0.0191
TGFBR1 (meth.),0.0191
NCAPD2 (meth.),0.0190
TNFRSF12A,0.0190
GIMAP5 (meth.),0.0190
GLYAT (meth.),0.0190
TSLP (meth.),0.0190
SORCS1 (meth.),0.0190
GCNT3 (meth.),0.0189
TRIM58 (meth.),0.0189
SLN (meth.),0.0189
MEPCE (meth.),0.0189
SEC31B (meth.),0.0189
METAP1D (meth.),0.0189
HSPE1,0.0188
PPM1M (meth.),0.0188
FFAR2 (meth.),0.0188
RORC (meth.),0.0188
TUBA1C,0.0188
IMP4 (meth.),0.0188
CFL1,0.0187
CRCT1 (meth.),0.0187
GIPC2 (meth.),0.0187
PLA2G12B (meth.),0.0187
IL18BP (meth.),0.0186
ADGRE3 (meth.),0.0186
VTCN1 (meth.),0.0186
OR8B8 (meth.),0.0186
PVALB (meth.),0.0186
PPP2R2B (meth.),0.0185
USH2A (meth.),0.0185
CBLN4 (meth.),0.0185
CSRNP2 (meth.),0.0185
H2AC14 (meth.),0.0185
EXTL1 (meth.),0.0185
MST1R (meth.),0.0185
LMO3 (meth.),0.0185
CRTAM (meth.),0.0184
ALPK2 (meth.),0.0184
BFSP2 (meth.),0.0184
TRIM40 (meth.),0.0184
SPRR2A (meth.),0.0184
FAT1,0.0184
PCYT1B (meth.),0.0184
IRAG1 (meth.),0.0184
NIBAN2,0.0184
ITIH4 (meth.),0.0183
TRHR (meth.),0.0183
SCNN1A,0.0183
CCN2,0.0183
ZNF790 (meth.),0.0183
NETO1 (meth.),0.0183
SARAF,0.0183
PPIA,0.0183
CUBN (meth.),0.0182
GH1 (meth.),0.0182
C11orf52 (meth.),0.0182
RUNX1 (meth.),0.0182
PTBP3,0.0181
DHCR24,0.0181
SLC26A5 (meth.),0.0181
VSIG2 (meth.),0.0181
CD6 (meth.),0.0180
APOBEC3C (meth.),0.0180
ITGBL1 (meth.),0.0180
MFAP4 (meth.),0.0180
TM4SF19 (meth.),0.0180
AFF3 (meth.),0.0180
GRIP1 (meth.),0.0180
ZNF662 (meth.),0.0180
VNN2 (meth.),0.0179
TCP1,0.0179
CCL7 (meth.),0.0179
TRIM63 (meth.),0.0179
NOX1 (meth.),0.0179
PCDHB3 (meth.),0.0179
CPNE4 (meth.),0.0179
GM2A,0.0178
VSTM1 (meth.),0.0178
SPAG4 (meth.),0.0178
GRK2,0.0178
TACSTD2 (meth.),0.0178
FERD3L (meth.),0.0178
JPT2,0.0177
SLC6A8,0.0177
SERTM1 (meth.),0.0177
CPQ (meth.),0.0177
ESPNL (meth.),0.0177
EIF4A2,0.0177
ANKDD1A (meth.),0.0177
AQP10 (meth.),0.0177
ADGRE1 (meth.),0.0177
EIF3CL,0.0176
NMUR2 (meth.),0.0176
LAT (meth.),0.0175
ZNF19 (meth.),0.0175
NUPR1,0.0175
SULT2B1 (meth.),0.0175
FTHL17 (meth.),0.0175
EPHB4,0.0174
RNF14 (meth.),0.0174
ZFP82 (meth.),0.0174
NCAN (meth.),0.0174
CCT3,0.0174
CCN1,0.0174
RCC2,0.0173
SRRM3 (meth.),0.0173
FCRL2 (meth.),0.0173
NME5 (meth.),0.0173
TMEM30A,0.0173
CPA6 (meth.),0.0173
C2CD6 (meth.),0.0173
ITGAV,0.0173
TXNDC5,0.0173
NEIL1 (meth.),0.0173
ZNF541 (meth.),0.0173
VXN (meth.),0.0173
TAP2,0.0172
CST5 (meth.),0.0172
SLC7A9 (meth.),0.0172
MKX (meth.),0.0172
PDE4C (meth.),0.0172
REG1A (meth.),0.0172
CYP2W1 (meth.),0.0172
ZPBP (meth.),0.0172
PPT2 (meth.),0.0172
SLC1A5,0.0172
NLRP10 (meth.),0.0172
TNXB (meth.),0.0171
ADIPOQ (meth.),0.0171
ABCC5,0.0171
CSF1R (meth.),0.0171
SCUBE1 (meth.),0.0171
GNE (meth.),0.0170
ZNF354C (meth.),0.0170
SIGLEC7 (meth.),0.0170
CLEC11A (meth.),0.0170
MGLL,0.0170
RYR2 (meth.),0.0170
RPL15,0.0170
KRTAP20-1 (meth.),0.0170
KHDRBS2 (meth.),0.0170
CTRC (meth.),0.0169
KIF1C,0.0169
EPS8L3 (meth.),0.0169
MYH14,0.0169
PEAK3 (meth.),0.0168
CD8A (meth.),0.0168
PPP1R14D (meth.),0.0168
CD38 (meth.),0.0168
KRT8 (meth.),0.0167
CXCL5 (meth.),0.0167
NEUROD6 (meth.),0.0167
ZNF471 (meth.),0.0167
RASD1,0.0167
SLC13A1 (meth.),0.0167
APCDD1L (meth.),0.0167
LYPD5 (meth.),0.0167
NOTCH4 (meth.),0.0166
CKAP4,0.0166
PLEKHS1 (meth.),0.0166
CALR,0.0166
HTR1E (meth.),0.0166
TFR2 (meth.),0.0166
ATP8A2 (meth.),0.0165
DYRK4 (meth.),0.0165
EGR1,0.0165
IL7R (meth.),0.0165
SERPINA6 (meth.),0.0165
SLC34A1 (meth.),0.0165
ITGB2 (meth.),0.0164
PRDX5,0.0164
LILRA1 (meth.),0.0164
ZNF436 (meth.),0.0164
IGFBP5,0.0164
ENTHD1 (meth.),0.0164
DNAJC5B (meth.),0.0164
RANGAP1,0.0164
CST11 (meth.),0.0164
KRT17 (meth.),0.0163
TCF19 (meth.),0.0163
MUC13 (meth.),0.0163
ERP27 (meth.),0.0163
RAB34 (meth.),0.0163
MYO3A (meth.),0.0163
PCP4 (meth.),0.0163
RD3 (meth.),0.0163
MOGAT2 (meth.),0.0162
PDE1C (meth.),0.0162
COL11A1 (meth.),0.0162
GBP6 (meth.),0.0162
SLC2A2 (meth.),0.0162
CARD10 (meth.),0.0162
SLC10A3 (meth.),0.0162
ZNF671 (meth.),0.0162
MS4A15 (meth.),0.0161
GZMB (meth.),0.0161
SLC25A5,0.0161
MMP14 (meth.),0.0161
ACTR2,0.0161
RNASE1 (meth.),0.0161
CCDC89 (meth.),0.0161
GSTM5 (meth.),0.0161
TUBA1B,0.0161
LINC02694 (meth.),0.0161
FOXJ1 (meth.),0.0161
ZNF660 (meth.),0.0160
PDE8B (meth.),0.0160
LGALS4 (meth.),0.0160
OR6A2 (meth.),0.0160
RASSF4,0.0160
CLDN7,0.0160
TFAP2B (meth.),0.0160
HOXD10 (meth.),0.0160
MAOA (meth.),0.0159
HYDIN (meth.),0.0159
MYF6 (meth.),0.0159
SKP1,0.0159
MDH2,0.0159
CDKL2 (meth.),0.0159
GMFG (meth.),0.0159
FAM216B (meth.),0.0159
FAM107A (meth.),0.0158
LCE3D (meth.),0.0158
CD99,0.0158
PDZD4 (meth.),0.0158
BMP4 (meth.),0.0158
FAM20B (meth.),0.0158
SLC4A1 (meth.),0.0158
MIA (meth.),0.0158
PYGL,0.0158
ADA (meth.),0.0158
FBLIM1 (meth.),0.0158
SHMT2,0.0158
PDK4,0.0158
STMN2 (meth.),0.0158
CMTM3 (meth.),0.0158
CLIP4 (meth.),0.0157
FCN1 (meth.),0.0157
CBY2 (meth.),0.0157
NOS2 (meth.),0.0157
EPB41L3 (meth.),0.0157
DNAJC6 (meth.),0.0157
APOBEC1 (meth.),0.0157
DLX1 (meth.),0.0156
ERBB3,0.0156
EPO (meth.),0.0156
SREBF2,0.0156
TNFAIP8 (meth.),0.0156
CYP7B1 (meth.),0.0156
SPAG6 (meth.),0.0156
CAPG,0.0155
SERPINA12 (meth.),0.0155
DOCK3 (meth.),0.0155
PNOC (meth.),0.0155
SPART (meth.),0.0155
IFITM1,0.0155
ACRBP (meth.),0.0155
CD33 (meth.),0.0155
COL14A1,0.0155
PFDN5,0.0155
MLLT6,0.0155
ZYX,0.0155
BTBD2 (meth.),0.0154
AMPD1 (meth.),0.0154
SQLE,0.0154
IL20 (meth.),0.0154
CD1B (meth.),0.0154
CLEC4G (meth.),0.0154
CRIP2,0.0154
ZBTB18 (meth.),0.0154
CYP27A1 (meth.),0.0154
LRRC59,0.0154
C8A (meth.),0.0154
ADIRF (meth.),0.0154
BEGAIN (meth.),0.0154
CCL20 (meth.),0.0154
SYDE1 (meth.),0.0154
DGKA (meth.),0.0153
ACVR1 (meth.),0.0153
SLC15A3 (meth.),0.0153
PCNA,0.0153
IVL (meth.),0.0153
MAT1A (meth.),0.0152
PTGES (meth.),0.0152
TOP2A,0.0152
COL9A3,0.0152
GJD2 (meth.),0.0152
MYBL2,0.0152
ARHGAP25 (meth.),0.0152
FXYD3,0.0152
EIF6,0.0152
CAVIN2 (meth.),0.0152
KIR3DX1 (meth.),0.0152
TAS2R16 (meth.),0.0152
ELMO3 (meth.),0.0152
CSDE1,0.0152
C1QB (meth.),0.0152
OR10A4 (meth.),0.0151
FAM110D (meth.),0.0151
KRT20 (meth.),0.0151
SORCS3 (meth.),0.0151
KCNA1 (meth.),0.0151
VWC2 (meth.),0.0151
HNRNPA2B1,0.0150
GTSF1 (meth.),0.0150
CA3 (meth.),0.0150
PLA2G4E (meth.),0.0150
ADIG (meth.),0.0150
FRMD1 (meth.),0.0150
OSCAR (meth.),0.0150
CX3CR1 (meth.),0.0150
DEFB123 (meth.),0.0150
SOX17 (meth.),0.0150
CSF3R (meth.),0.0150
FAAH2 (meth.),0.0150
LPP (meth.),0.0150
TGFB3 (meth.),0.0150
GPI,0.0149
NRIP2 (meth.),0.0149
SLC25A34 (meth.),0.0149
NTF3 (meth.),0.0149
C16orf54 (meth.),0.0149
CD37 (meth.),0.0149
GYS2 (meth.),0.0149
LCE2D (meth.),0.0149
YBX1,0.0149
MIA2 (meth.),0.0149
SELENOW,0.0149
ACTB,0.0149
IQGAP1,0.0149
ATP6AP2,0.0149
EFEMP1 (meth.),0.0148
NET1,0.0148
LDHA,0.0148
SCRG1 (meth.),0.0148
SOX11 (meth.),0.0148
KLRG1 (meth.),0.0148
MICU3 (meth.),0.0148
SPATA16 (meth.),0.0148
ELF3,0.0148
EEF1A1,0.0148
KLK5 (meth.),0.0148
HMGA1,0.0148
CRISPLD1 (meth.),0.0148
ETS2,0.0148
SNRPB,0.0147
HNF4A (meth.),0.0147
DEFB125 (meth.),0.0147
FAR2 (meth.),0.0147
SLC39A4 (meth.),0.0147
FERMT1,0.0147
S100A16 (meth.),0.0147
PTPN22 (meth.),0.0147
NCALD (meth.),0.0147
ZNF438 (meth.),0.0147
BCAN (meth.),0.0147
H4C6 (meth.),0.0147
ALK (meth.),0.0146
SIRPA,0.0146
WBP2,0.0146
SPMIP5 (meth.),0.0146
JPT1,0.0146
SPINK5 (meth.),0.0145
ABLIM1,0.0145
ARHGDIB (meth.),0.0145
TCIM,0.0145
WDR86 (meth.),0.0145
MXRA5 (meth.),0.0145
HBE1 (meth.),0.0145
GJB6 (meth.),0.0145
C1S (meth.),0.0144
CNTNAP2 (meth.),0.0144
MARCKS,0.0144
TMED6 (meth.),0.0144
ANXA4 (meth.),0.0144
EDA2R (meth.),0.0144
IL2RG (meth.),0.0144
AGR2 (meth.),0.0144
SPNS3 (meth.),0.0144
CCKAR (meth.),0.0144
DAB1 (meth.),0.0144
ATF3,0.0143
TAL1 (meth.),0.0143
IFNA8 (meth.),0.0143
HTR2C (meth.),0.0143
ABTB1 (meth.),0.0143
SLITRK5 (meth.),0.0143
CPT1A,0.0143
FGF2 (meth.),0.0143
ZBTB7B (meth.),0.0142
CD1C (meth.),0.0142
PCDHB12 (meth.),0.0142
PWAR5 (meth.),0.0142
ZNF415 (meth.),0.0142
IER2,0.0142
OPN4 (meth.),0.0142
ABCA3,0.0142
FGF6 (meth.),0.0142
SHOX2 (meth.),0.0142
TBX5 (meth.),0.0142
HBA1 (meth.),0.0141
SPON1 (meth.),0.0141
TTYH3,0.0141
SPRR4 (meth.),0.0141
H3C3 (meth.),0.0141
CD68,0.0141
MKNK2,0.0141
S100A2 (meth.),0.0140
LTC4S (meth.),0.0140
RAN,0.0140
FAP (meth.),0.0140
BEST3 (meth.),0.0140
PCDH11X (meth.),0.0140
ATRX (meth.),0.0140
POU4F2 (meth.),0.0140
CD86 (meth.),0.0140
SEMA3C,0.0140
TAPBP,0.0140
DPP7,0.0140
RNF43,0.0140
PCDH11Y (meth.),0.0140
GPR152 (meth.),0.0139
BTNL8 (meth.),0.0139
TNS3,0.0139
CD300C (meth.),0.0139
CA13 (meth.),0.0139
VEGFC (meth.),0.0139
MISP,0.0139
CFTR (meth.),0.0139
HEPACAM (meth.),0.0138
NCOR2,0.0138
FBLN1 (meth.),0.0138
TMED3,0.0138
CLEC3A (meth.),0.0138
SLC38A4 (meth.),0.0138
GJA10 (meth.),0.0138
WDR45 (meth.),0.0138
HSPD1,0.0138
GREB1 (meth.),0.0138
SSTR3 (meth.),0.0138
TXN,0.0138
DMRT2 (meth.),0.0137
FOXE1 (meth.),0.0137
TFCP2L1,0.0137
NMNAT3 (meth.),0.0137
HCN1 (meth.),0.0137
PCDHB2 (meth.),0.0137
CSPG5 (meth.),0.0137
BOLL (meth.),0.0137
CLDN11 (meth.),0.0137
SPRR1B (meth.),0.0137
ACADVL,0.0137
