Gene Name,Score
PROP1 (meth.),0.0448
HOXA2 (meth.),0.0447
GPR143 (meth.),0.0447
CNTNAP2 (meth.),0.0446
HAAO (meth.),0.0444
TAGLN2,0.0443
FAM50A (meth.),0.0443
BATF (meth.),0.0440
ELF4 (meth.),0.0439
TGM4,0.0438
IFITM1 (meth.),0.0438
CHD4,0.0438
MMP14 (meth.),0.0438
LY75 (meth.),0.0437
HDLBP,0.0437
DBI,0.0437
PRICKLE2 (meth.),0.0434
TPM3,0.0431
ADI1,0.0430
SULT1C2 (meth.),0.0430
ARSL (meth.),0.0429
TOR4A (meth.),0.0429
ZNF677 (meth.),0.0428
ANKDD1A (meth.),0.0428
SULT1A2 (meth.),0.0426
ALOX15B,0.0426
ETV1,0.0424
PABPC5 (meth.),0.0422
CDH26 (meth.),0.0422
ZG16B (meth.),0.0421
AFF3 (meth.),0.0420
CIRBP,0.0419
ARHGAP15 (meth.),0.0419
SELPLG (meth.),0.0419
ODAPH (meth.),0.0417
WDR45 (meth.),0.0416
KLK1 (meth.),0.0415
SYNGR2,0.0415
PPP1R14A (meth.),0.0415
SPMIP10 (meth.),0.0414
TAT (meth.),0.0414
GPLD1 (meth.),0.0413
HCAR1 (meth.),0.0410
SLC49A3 (meth.),0.0409
CLEC14A (meth.),0.0406
REG3A (meth.),0.0405
REPS2 (meth.),0.0405
TRMT2B (meth.),0.0404
SLC22A12 (meth.),0.0404
EDA (meth.),0.0404
MTMR1 (meth.),0.0403
CLIP4 (meth.),0.0402
RUNX1 (meth.),0.0401
APC (meth.),0.0401
SLC9A7 (meth.),0.0399
KCNE3 (meth.),0.0399
CD99L2 (meth.),0.0398
HTATSF1 (meth.),0.0398
PRDX4 (meth.),0.0397
KCNAB2 (meth.),0.0397
MARCKSL1,0.0396
SEPTIN9 (meth.),0.0394
PRKG2 (meth.),0.0393
PORCN (meth.),0.0392
ELK1 (meth.),0.0392
CCDC3 (meth.),0.0392
GLUD1,0.0391
RAB1B,0.0391
NINL (meth.),0.0391
MT1A (meth.),0.0389
COG2 (meth.),0.0388
GMFG (meth.),0.0388
PHF8 (meth.),0.0388
PRUNE2,0.0387
LGALS2 (meth.),0.0387
RNASE6 (meth.),0.0387
MAOA (meth.),0.0387
ATRX (meth.),0.0387
ALPK2 (meth.),0.0386
AIFM1 (meth.),0.0386
ST6GALNAC3 (meth.),0.0386
MAPK15 (meth.),0.0385
TMEM185A (meth.),0.0385
SECTM1 (meth.),0.0384
MS4A2 (meth.),0.0383
NLRP12 (meth.),0.0383
PLXND1,0.0382
JADE3 (meth.),0.0382
RTN1,0.0381
MED12 (meth.),0.0381
SLC22A8 (meth.),0.0380
SPNS3 (meth.),0.0379
CLIC6 (meth.),0.0379
VAMP2,0.0379
MYLK (meth.),0.0378
CAVIN2 (meth.),0.0377
FAXDC2 (meth.),0.0376
CRYBG1,0.0376
TRIM15 (meth.),0.0376
IL2RG (meth.),0.0376
GNL3L (meth.),0.0373
TNFAIP8 (meth.),0.0372
KSR1 (meth.),0.0371
NETO1 (meth.),0.0371
GAS2 (meth.),0.0371
EFNB1 (meth.),0.0371
TFE3 (meth.),0.0371
SCML1 (meth.),0.0371
FXYD3 (meth.),0.0370
SLC6A18 (meth.),0.0370
FAM120C (meth.),0.0369
MMGT1 (meth.),0.0369
DRC1 (meth.),0.0369
TRIM36 (meth.),0.0368
ADD1,0.0368
ACVR1 (meth.),0.0367
KRBOX4 (meth.),0.0367
GIMAP4 (meth.),0.0367
KCNN2 (meth.),0.0365
NUPR1,0.0365
APEX2 (meth.),0.0365
MVP,0.0365
EMD (meth.),0.0364
PRG3 (meth.),0.0363
IL1RAPL1 (meth.),0.0362
KRTAP13-3 (meth.),0.0362
PTGDR2 (meth.),0.0362
PGK1 (meth.),0.0362
ANKRD53 (meth.),0.0361
CTSC,0.0361
RAI2 (meth.),0.0361
GFRA3 (meth.),0.0361
ATP7A (meth.),0.0360
TOX2 (meth.),0.0359
SLC6A12 (meth.),0.0358
RAB34 (meth.),0.0358
RBMX2 (meth.),0.0357
CCDC22 (meth.),0.0357
LINC02694 (meth.),0.0357
ATP6AP2 (meth.),0.0356
PLS3,0.0356
SLC10A3 (meth.),0.0356
RLIM (meth.),0.0356
IRAK1 (meth.),0.0356
LAMP2 (meth.),0.0355
RPL36A (meth.),0.0355
H1-0,0.0354
HPN,0.0354
PTPN22 (meth.),0.0354
ZNF471 (meth.),0.0353
SALL3 (meth.),0.0353
XDH (meth.),0.0353
HOXB13 (meth.),0.0352
NKX6-2 (meth.),0.0351
LAMA4 (meth.),0.0351
EBP (meth.),0.0350
TSR2 (meth.),0.0350
ANK2 (meth.),0.0350
COLGALT1,0.0350
FAM3A (meth.),0.0349
ZNF41 (meth.),0.0349
H3C8 (meth.),0.0348
SCUBE2 (meth.),0.0348
NODAL (meth.),0.0348
TNFRSF19 (meth.),0.0347
DNAJC6 (meth.),0.0346
HIPK2,0.0345
CD200 (meth.),0.0345
MME,0.0344
ZSCAN12 (meth.),0.0343
ZNF436 (meth.),0.0342
FABP3 (meth.),0.0342
RPL10 (meth.),0.0341
MCTS1 (meth.),0.0341
FBLN1 (meth.),0.0340
RAP2C (meth.),0.0340
TGFB3 (meth.),0.0340
SLC39A7,0.0340
NME5 (meth.),0.0340
FMNL1 (meth.),0.0339
PPP1CB,0.0339
HEPH (meth.),0.0339
UBE2A (meth.),0.0338
IRS4 (meth.),0.0338
KLHL34 (meth.),0.0337
PRRC2A,0.0337
ZBTB33 (meth.),0.0334
SLC9A6 (meth.),0.0333
PIGA (meth.),0.0332
ATP6AP1 (meth.),0.0331
GZMA (meth.),0.0331
CLEC1A (meth.),0.0331
H3C12 (meth.),0.0330
VBP1 (meth.),0.0329
SLC17A1 (meth.),0.0329
AKR1B1 (meth.),0.0329
TASL (meth.),0.0328
CARD11 (meth.),0.0328
C1GALT1C1 (meth.),0.0328
SCML2 (meth.),0.0327
KIF25 (meth.),0.0327
EEF2,0.0327
SCARA5 (meth.),0.0326
ZAR1 (meth.),0.0326
GDF15,0.0326
GJB6 (meth.),0.0325
GPC4 (meth.),0.0325
LDOC1 (meth.),0.0325
SORBS1,0.0325
AMER1 (meth.),0.0324
DNAJB8 (meth.),0.0324
RPGR (meth.),0.0324
SH3KBP1 (meth.),0.0324
PEAK3 (meth.),0.0324
CBFA2T3 (meth.),0.0323
MS4A15 (meth.),0.0323
SIRPB1 (meth.),0.0323
IDS (meth.),0.0322
CLDN16 (meth.),0.0322
PCNA,0.0322
NAV3 (meth.),0.0321
TTC3,0.0321
IMPDH2,0.0320
CD40 (meth.),0.0320
ADAMTS18 (meth.),0.0319
BCORL1 (meth.),0.0318
CDKL5 (meth.),0.0318
DENND2D (meth.),0.0318
PCDHB6 (meth.),0.0317
PHKA1 (meth.),0.0316
TNFRSF1B (meth.),0.0316
CCNA1 (meth.),0.0316
ERG (meth.),0.0315
RAB9B (meth.),0.0314
ATP1B1,0.0314
LAMB1,0.0313
CIITA (meth.),0.0313
OR3A1 (meth.),0.0313
FAM216B (meth.),0.0312
CD244 (meth.),0.0312
NKRF (meth.),0.0312
ADTRP (meth.),0.0312
EPB41L1 (meth.),0.0311
CYP1B1-AS1 (meth.),0.0311
MAGT1 (meth.),0.0311
LDHA,0.0310
IL24 (meth.),0.0308
F7 (meth.),0.0308
NCOA4,0.0308
LCP1,0.0307
ANXA2,0.0307
COPG1,0.0307
HDGF,0.0307
PLA2G12B (meth.),0.0306
IQGAP1,0.0305
FAM13A (meth.),0.0304
TACSTD2 (meth.),0.0303
APOL1 (meth.),0.0303
FBXO17 (meth.),0.0303
MAGEB4 (meth.),0.0303
S100A16 (meth.),0.0303
ACSL4 (meth.),0.0302
RETNLB (meth.),0.0302
ELOVL5,0.0302
STK26 (meth.),0.0301
USP11 (meth.),0.0301
MCEMP1 (meth.),0.0301
SUN2,0.0301
NIBAN1,0.0300
PLAT (meth.),0.0300
IRAK3 (meth.),0.0300
NCKAP1L (meth.),0.0300
SLC2A2 (meth.),0.0299
MST1R (meth.),0.0298
AOC1 (meth.),0.0298
ZNF75D (meth.),0.0298
SAT1 (meth.),0.0298
TUBA1C,0.0298
SSUH2 (meth.),0.0298
CELSR1,0.0297
LILRA1 (meth.),0.0297
STON2 (meth.),0.0296
MPP1 (meth.),0.0296
KPNA2,0.0295
PCBP1,0.0295
LORICRIN (meth.),0.0295
PMEPA1 (meth.),0.0294
TBC1D8B (meth.),0.0294
BMPR1B,0.0293
ENTPD1 (meth.),0.0293
EIF5A2 (meth.),0.0292
MYO3A (meth.),0.0292
TAGLN,0.0292
MAPK4 (meth.),0.0291
FKBP5,0.0290
MIOX (meth.),0.0290
LCN12 (meth.),0.0290
CST4 (meth.),0.0290
IFI16,0.0290
CSNK1E (meth.),0.0290
TRPV6 (meth.),0.0289
GLYAT (meth.),0.0289
BTNL2 (meth.),0.0289
ST3GAL1,0.0289
JPT2,0.0289
RAP1GAP,0.0289
SLC16A3 (meth.),0.0289
ARPC5,0.0288
PKP3 (meth.),0.0288
RTL8C (meth.),0.0287
ASGR2 (meth.),0.0287
FLNB,0.0287
STAP1 (meth.),0.0287
TMEM164 (meth.),0.0286
BEGAIN (meth.),0.0286
GFPT1,0.0286
DYRK4 (meth.),0.0286
SPMIP8 (meth.),0.0286
TP63 (meth.),0.0286
PLP2,0.0285
KRT19 (meth.),0.0285
MEGF11 (meth.),0.0285
CD164L2 (meth.),0.0285
PLEK (meth.),0.0284
LINC00336 (meth.),0.0284
ORAI2 (meth.),0.0284
ME1 (meth.),0.0284
TSC22D1,0.0284
CXCL12 (meth.),0.0283
SERPINA12 (meth.),0.0283
MYO6,0.0282
NXF3 (meth.),0.0282
CLSTN1,0.0282
CYTIP (meth.),0.0281
CLCNKB (meth.),0.0281
TTLL3 (meth.),0.0281
HOXB2 (meth.),0.0281
GCNT3 (meth.),0.0280
EGFL6 (meth.),0.0280
RPL3,0.0279
DISP1 (meth.),0.0279
LMOD1,0.0279
CD69 (meth.),0.0278
SPART (meth.),0.0278
ANXA2P2,0.0277
ARPC1B,0.0277
LASP1,0.0277
GZMB (meth.),0.0277
CNN2,0.0277
CYP3A5 (meth.),0.0277
ISM2 (meth.),0.0277
CSRP1,0.0276
DEFB126 (meth.),0.0276
CTNND2 (meth.),0.0275
AMMECR1 (meth.),0.0275
KRTAP20-1 (meth.),0.0275
GBP4 (meth.),0.0275
RBM47 (meth.),0.0275
ICAM4 (meth.),0.0274
UAP1L1 (meth.),0.0274
PROCA1 (meth.),0.0274
PLP2 (meth.),0.0273
GRK2,0.0273
VSX2 (meth.),0.0273
WBP1L (meth.),0.0272
PROK2 (meth.),0.0272
LBH,0.0271
SEC14L2,0.0271
PBDC1 (meth.),0.0271
SYNE4 (meth.),0.0271
ARR3 (meth.),0.0270
FCAR (meth.),0.0270
CER1 (meth.),0.0269
BCOR (meth.),0.0269
SLCO1C1 (meth.),0.0268
SLC35G2 (meth.),0.0267
ACTA2,0.0267
FADS2 (meth.),0.0266
MAGED1,0.0266
POU3F4 (meth.),0.0265
CHRM5 (meth.),0.0265
MAGEE1 (meth.),0.0264
MID2 (meth.),0.0264
ACTR3,0.0264
PKM,0.0263
ARPC2,0.0263
REEP6 (meth.),0.0263
CAV2,0.0263
RNASE1 (meth.),0.0262
PIM2 (meth.),0.0262
MGST1 (meth.),0.0262
IVNS1ABP,0.0262
PDZRN3 (meth.),0.0262
GPX7 (meth.),0.0261
TNFRSF12A,0.0261
S100A16,0.0261
TUBA1B,0.0261
MLC1 (meth.),0.0261
CLEC3A (meth.),0.0260
BTG2,0.0260
HAPLN1 (meth.),0.0259
GRIK1 (meth.),0.0259
CD53 (meth.),0.0259
TMEM71 (meth.),0.0259
L3MBTL4 (meth.),0.0258
EDIL3 (meth.),0.0258
ITPR3,0.0258
MAGEB6 (meth.),0.0257
ABAT,0.0257
SLC5A12 (meth.),0.0257
NINJ2 (meth.),0.0256
GLS,0.0256
TM4SF19 (meth.),0.0256
ITM2A (meth.),0.0254
SPARC (meth.),0.0254
GIMAP5 (meth.),0.0254
SEL1L,0.0254
DIAPH1,0.0253
ARHGAP25 (meth.),0.0253
LIPC (meth.),0.0253
RXFP4 (meth.),0.0252
IMP4 (meth.),0.0252
RMST (meth.),0.0252
RPL13A,0.0251
POU2AF1 (meth.),0.0251
SOD3 (meth.),0.0250
LMO3 (meth.),0.0250
PODN (meth.),0.0250
FRMD1 (meth.),0.0250
TNFRSF10C (meth.),0.0249
SDC4,0.0249
ARMCX2 (meth.),0.0249
CRISP3,0.0248
CRACR2A (meth.),0.0248
KLF6,0.0248
RUNX1,0.0248
KRT6B (meth.),0.0248
PKIA (meth.),0.0248
PLOD2,0.0248
MT4 (meth.),0.0248
C3 (meth.),0.0247
SYNGR3 (meth.),0.0247
SERPINB1,0.0247
DUSP6,0.0247
PTBP3,0.0247
PLEKHA4 (meth.),0.0247
MAGEH1 (meth.),0.0246
GRIK5 (meth.),0.0246
ESPNL (meth.),0.0245
NCAPD2,0.0245
NBL1,0.0244
ALKAL1 (meth.),0.0244
GSTP1,0.0244
PDLIM1,0.0243
PGK1,0.0243
SND1,0.0242
IL20RA (meth.),0.0242
CDX4 (meth.),0.0242
NCCRP1 (meth.),0.0242
NECTIN4 (meth.),0.0241
ST6GAL1,0.0241
GCM2 (meth.),0.0241
FOXJ1 (meth.),0.0241
CAPG,0.0241
ELMO3 (meth.),0.0241
SPATS1 (meth.),0.0240
ZNF662 (meth.),0.0240
ESR2 (meth.),0.0240
USP51 (meth.),0.0240
MATN2,0.0240
FIBIN (meth.),0.0239
CCDC81 (meth.),0.0239
MYOF,0.0239
SV2A (meth.),0.0239
FADS2,0.0239
ZFP36,0.0238
EID1,0.0238
STOM,0.0238
HPSE2 (meth.),0.0237
CYBA,0.0237
HOXD10 (meth.),0.0237
SERPINA7 (meth.),0.0237
ENO1,0.0237
COL11A1 (meth.),0.0236
BCAM,0.0236
GPR55 (meth.),0.0236
SFRP2 (meth.),0.0236
LAT (meth.),0.0236
GRIK2 (meth.),0.0235
FFAR2 (meth.),0.0235
SPARCL1,0.0234
CPXM2 (meth.),0.0233
UMOD (meth.),0.0232
ZNF438 (meth.),0.0232
CCT5,0.0232
CTSB,0.0232
LONRF3 (meth.),0.0232
HOXA7 (meth.),0.0232
ACLY,0.0232
TNK2,0.0231
TCEA2 (meth.),0.0231
TAC1 (meth.),0.0230
SLC7A9 (meth.),0.0230
PPEF1 (meth.),0.0230
LHX1 (meth.),0.0229
NFE2L2,0.0229
TRIB1,0.0229
HOXC11 (meth.),0.0228
NMNAT3 (meth.),0.0227
SELP (meth.),0.0227
LMNA,0.0227
GNLY (meth.),0.0227
MDFI (meth.),0.0226
CYP24A1 (meth.),0.0226
TINAGL1 (meth.),0.0226
RADX (meth.),0.0226
DES,0.0226
VNN2 (meth.),0.0226
BNC1 (meth.),0.0225
H1-1 (meth.),0.0225
CES3 (meth.),0.0225
IPO5 (meth.),0.0225
SCNN1B (meth.),0.0225
TNS3 (meth.),0.0225
SEMG2 (meth.),0.0225
TCN1 (meth.),0.0224
GPT (meth.),0.0224
SLC22A17,0.0224
NR0B2 (meth.),0.0223
GJD4 (meth.),0.0223
TUBB,0.0223
ISG20L2 (meth.),0.0223
SLC26A5 (meth.),0.0223
MAGED1 (meth.),0.0223
BPIFA3 (meth.),0.0222
IL1RL2 (meth.),0.0222
TEKT3 (meth.),0.0222
FKBP8,0.0222
AGXT2 (meth.),0.0222
LGALS12 (meth.),0.0221
TNFAIP2 (meth.),0.0221
MET,0.0221
HHIPL1 (meth.),0.0220
SYNPO2,0.0220
MS4A8 (meth.),0.0220
CTSF,0.0220
ZNF415 (meth.),0.0219
MS4A1 (meth.),0.0219
SFN (meth.),0.0219
DCAF4L2 (meth.),0.0219
BHLHE40,0.0219
SLC22A11 (meth.),0.0219
MAPRE3 (meth.),0.0218
GAPDH,0.0218
MRFAP1,0.0218
CRB3 (meth.),0.0218
TFRC,0.0217
ZFP82 (meth.),0.0217
ITGA3,0.0217
TNFAIP8L2 (meth.),0.0217
SLC23A2 (meth.),0.0216
HMGB3 (meth.),0.0216
CARD8 (meth.),0.0216
IER2,0.0216
MAGEC3 (meth.),0.0216
HMGA1,0.0216
MAFB (meth.),0.0215
ELN (meth.),0.0215
DDX3X,0.0215
SULF1 (meth.),0.0215
C1QTNF9 (meth.),0.0215
PRR15L (meth.),0.0214
NDFIP1,0.0214
DOCK2 (meth.),0.0214
TCEAL3 (meth.),0.0213
PXDN (meth.),0.0213
ASPA (meth.),0.0213
SHC1,0.0213
TPO (meth.),0.0212
RFLNA (meth.),0.0212
FBLIM1 (meth.),0.0212
RXFP3 (meth.),0.0211
MEPCE (meth.),0.0211
FRK (meth.),0.0211
RPL15,0.0211
KALRN (meth.),0.0210
C1QTNF7 (meth.),0.0210
GDAP1L1 (meth.),0.0209
SHOX2 (meth.),0.0209
MYL12A,0.0209
DEFB129 (meth.),0.0209
ACRBP (meth.),0.0209
SLC24A5 (meth.),0.0209
GABARAP,0.0209
CLCN4 (meth.),0.0209
MOXD1 (meth.),0.0208
DAPP1 (meth.),0.0208
CNIH3 (meth.),0.0208
MMP14,0.0208
PGK2 (meth.),0.0207
ANXA9 (meth.),0.0207
TFAP2B (meth.),0.0207
CUX2 (meth.),0.0207
SOSTDC1 (meth.),0.0207
ATP1B3,0.0207
PREX2 (meth.),0.0207
ZNF625 (meth.),0.0207
PGLYRP1 (meth.),0.0207
CD72 (meth.),0.0207
MPO (meth.),0.0207
NRG1 (meth.),0.0207
CIB3 (meth.),0.0207
FRMPD4 (meth.),0.0207
LINC02870 (meth.),0.0206
SLC16A12 (meth.),0.0206
MORF4 (meth.),0.0206
HMGN5 (meth.),0.0206
GATA2 (meth.),0.0206
PRAF2 (meth.),0.0206
ADAP2 (meth.),0.0206
PAX8,0.0206
MYF6 (meth.),0.0205
CES5A (meth.),0.0205
IGSF3,0.0205
DACH2 (meth.),0.0205
CDH7 (meth.),0.0205
FKBP9,0.0205
ZNF536 (meth.),0.0205
DSTN,0.0204
CCDC65 (meth.),0.0204
PPP1R12B,0.0204
GSDMC (meth.),0.0204
TRIM2 (meth.),0.0203
SMTN,0.0203
KCND1 (meth.),0.0203
STMN4 (meth.),0.0203
SYDE1 (meth.),0.0203
ZFP28 (meth.),0.0202
PLP1 (meth.),0.0202
TRAK1 (meth.),0.0202
SERPINH1,0.0202
F11R,0.0202
ZNF790 (meth.),0.0201
ATP4B (meth.),0.0201
RGS4 (meth.),0.0201
SP100 (meth.),0.0201
UTF1 (meth.),0.0201
CD6 (meth.),0.0201
ELSPBP1 (meth.),0.0201
H1-2,0.0201
TREM2 (meth.),0.0201
LCP1 (meth.),0.0200
CCDC60 (meth.),0.0200
SULT2B1 (meth.),0.0200
FSCN1,0.0200
NOX4 (meth.),0.0200
ABCC3,0.0199
IL13RA1 (meth.),0.0199
SLC38A2,0.0199
FCN2 (meth.),0.0199
DCXR,0.0199
TRIM40 (meth.),0.0198
MBL2 (meth.),0.0198
CHI3L1 (meth.),0.0198
TMEM59,0.0198
SOX3 (meth.),0.0198
FLRT2 (meth.),0.0198
FXYD5,0.0198
LPCAT2 (meth.),0.0198
BEX1 (meth.),0.0197
TMEM139 (meth.),0.0197
CBX3,0.0197
SLC24A2 (meth.),0.0197
ACTN4,0.0197
JAG2 (meth.),0.0197
VILL (meth.),0.0197
ESX1 (meth.),0.0196
EVX1 (meth.),0.0196
ANXA4,0.0196
TMED3,0.0196
PCDHB14 (meth.),0.0196
NOTCH3,0.0196
ALAS2 (meth.),0.0196
ZNF577 (meth.),0.0196
SARAF,0.0196
SLC29A1,0.0195
S100A13,0.0195
MARK2 (meth.),0.0195
CLDN3,0.0195
CEACAM3 (meth.),0.0195
PTBP1,0.0195
NAALAD2 (meth.),0.0195
TFF1 (meth.),0.0195
IL12RB2 (meth.),0.0194
CDKL2 (meth.),0.0193
SCUBE3 (meth.),0.0193
PCDHB15 (meth.),0.0193
TPM2,0.0193
EDN3 (meth.),0.0193
GRIA1 (meth.),0.0193
LMNTD1 (meth.),0.0192
SNCAIP (meth.),0.0192
SEC61A1,0.0192
ABCC2 (meth.),0.0191
CFTR (meth.),0.0191
DEK,0.0191
PDGFD (meth.),0.0191
PDE6B (meth.),0.0191
CHL1 (meth.),0.0191
HLA-A,0.0191
AHR,0.0191
PIEZO1,0.0191
FGF11 (meth.),0.0190
LRMDA (meth.),0.0190
MYLK,0.0190
C16orf54 (meth.),0.0190
ZNF177 (meth.),0.0190
CRISPLD1 (meth.),0.0189
CMTM3 (meth.),0.0189
SYN1 (meth.),0.0189
CCL8 (meth.),0.0189
CRIP1 (meth.),0.0189
LGALS3BP,0.0189
GABRB1 (meth.),0.0189
FERD3L (meth.),0.0189
CACNG5 (meth.),0.0188
EPHA2,0.0188
SFTPB (meth.),0.0188
H2AZ1,0.0188
FMOD,0.0187
CRYBB3 (meth.),0.0187
FTH1,0.0187
CCDC116 (meth.),0.0187
MASP1 (meth.),0.0187
EHF (meth.),0.0187
SYNM,0.0187
KRT38 (meth.),0.0187
PSMD2,0.0187
RERGL (meth.),0.0186
JUN,0.0186
TNFRSF10D (meth.),0.0186
SYNE2,0.0186
SLC7A11 (meth.),0.0186
FBXL22 (meth.),0.0185
EFEMP1 (meth.),0.0185
TPI1,0.0185
DTX4,0.0185
CGAS (meth.),0.0185
ADIPOQ (meth.),0.0184
SMPX (meth.),0.0184
FLNC,0.0184
HPN (meth.),0.0184
KCNJ16,0.0184
MKI67,0.0184
LAMB3 (meth.),0.0184
AQP5 (meth.),0.0184
DYNLT5 (meth.),0.0184
C1QTNF6 (meth.),0.0184
CWH43 (meth.),0.0183
G6PC2 (meth.),0.0183
HLA-DRA (meth.),0.0183
ACSL1,0.0183
TMPRSS3 (meth.),0.0183
BCAS1 (meth.),0.0183
LTF (meth.),0.0182
GDPD2 (meth.),0.0182
MUCL1 (meth.),0.0182
GPR101 (meth.),0.0182
